time_s,Ax,Ay,Az,Gx,Gy,Gz
0.0,0.0232,0.2353,9.8179,0.8728,3.899,0.6564
0.02,-0.037,0.2779,9.8249,0.845,4.172,0.8574
0.04,0.0938,0.185,9.9184,1.8099,3.8872,-0.3649
0.06,0.1187,0.1551,10.0116,4.1365,3.1212,3.0137
0.08,0.075,0.2789,10.0639,3.9007,1.5674,3.4399
0.1,0.2185,0.0943,10.1295,4.6011,2.4516,0.5359
0.12,0.2593,0.0727,10.2181,4.1383,0.3849,0.8233
0.14,0.3145,-0.0064,10.099,5.3247,0.2215,2.7857
0.16,0.2381,0.0366,10.19,5.8641,1.1781,1.7094
0.18,0.3073,-0.0843,10.1149,5.1,0.1797,0.9883
0.2,0.266,-0.0243,10.1142,8.7338,-3.6745,2.1948
0.22,0.1278,-0.1824,10.102,8.5582,-2.194,0.7503
0.24,0.0968,-0.1769,10.1015,4.4906,-3.4695,0.7724
0.26,0.1142,-0.1959,9.9838,3.078,-5.4586,1.0096
0.28,-0.0232,-0.1978,9.9109,2.5917,-5.7656,1.365
0.3,-0.0202,-0.2062,9.8567,1.9972,-6.8168,-0.2684
0.32,0.0184,-0.287,9.806,-2.5284,-3.1113,-0.2203
0.34,-0.0705,-0.2948,9.9302,-2.8612,-3.4129,-0.7406
0.36,-0.0525,-0.1325,10.0863,-1.625,-3.4041,-1.3061
0.38,-0.1861,-0.1649,9.9641,-4.0321,-5.3721,-0.0326
0.4,-0.238,-0.0987,10.1225,-6.7513,-2.066,-1.1726
0.42,-0.1612,-0.0483,10.1025,-7.6443,-2.3489,-0.2245
0.44,-0.2337,-0.0784,10.1488,-4.4314,-0.5042,-2.2997
0.46,-0.2388,0.0614,10.2125,-4.1731,-0.6498,-0.2542
0.48,-0.1693,0.0182,10.1828,-9.0895,-0.3121,-3.2629
0.5,-0.2935,-0.0121,10.1586,-6.2973,1.0832,-2.1075
0.52,-0.2091,0.1532,10.07,-5.6084,1.4826,0.1583
0.54,-0.1552,0.0474,10.0296,-2.9703,2.6616,-1.6599
0.56,-0.1321,0.1913,9.9973,-1.5101,2.6298,-0.8792
0.58,-0.1418,0.1948,9.8472,-2.0072,3.9462,-1.7205
0.6,-0.0661,0.201,9.9707,-2.9837,4.8706,-1.071
0.62,0.064,0.2219,9.8242,-2.2454,3.7757,-0.5562
0.64,0.0926,0.1634,9.8744,1.0727,2.8675,-0.0596
0.66,0.1742,0.1904,9.8787,0.2174,5.031,0.6155
0.68,0.1271,0.1588,9.9641,5.1576,3.5726,3.0976
0.7,0.1474,0.1127,10.0524,5.0115,2.7427,0.0773
0.72,0.1981,0.0722,10.176,5.7383,2.2312,-0.8182
0.74,0.232,0.0454,10.1326,7.4131,3.0195,3.3307
0.76,0.3411,0.0772,10.1683,9.3373,1.0373,3.8659
0.78,0.3249,0.0023,10.1709,2.6648,0.585,1.6733
0.8,0.3255,-0.0752,10.124,7.4205,-1.4581,2.2046
0.82,0.2296,-0.1421,10.2228,6.4669,-3.7866,0.3409
0.84,0.3173,-0.0503,10.0628,5.15,-2.7484,3.6327
0.86,0.2203,-0.1089,10.0505,1.8277,-1.8343,1.7722
0.88,0.3057,-0.2429,9.9584,3.2937,-2.8302,2.9785
0.9,0.0461,-0.167,9.9464,1.4995,-4.4056,0.4577
0.92,0.0782,-0.1888,9.844,0.8526,-5.5665,-0.8874
0.94,-0.028,-0.1271,9.8282,0.2451,-4.0384,-0.4695
0.96,-0.0178,-0.2854,9.8377,-0.6278,-2.8943,-1.1383
0.98,-0.1993,-0.1869,9.946,-2.2315,-2.4065,0.5828
1.0,-0.2194,-0.1639,10.0073,0.495,-2.957,-0.0956
1.02,-0.2146,-0.0646,10.1129,-7.6993,-2.6721,-1.0968
1.04,-0.1769,-0.106,10.121,-5.9718,0.3892,-2.0624
1.06,-0.2936,-0.1395,10.0873,-4.5712,0.6202,-1.2681
1.08,-0.261,-0.0208,10.2161,-4.3115,-2.9332,-0.9681
1.1,-0.2979,0.0471,10.1873,-8.3508,-0.729,-2.0108
1.12,-0.4004,0.0631,10.0747,-4.8498,1.3695,-1.1204
1.14,-0.3086,0.0249,10.0517,-6.0707,1.7729,-1.1717
1.16,-0.1622,0.1513,10.0665,-3.8038,2.7836,-0.9316
1.18,-0.2492,0.1413,10.0592,-5.3455,2.9868,-1.5059
1.2,0.1549,-0.0855,10.7207,10.4054,1.7775,-6.935
1.22,0.1351,0.1344,9.0282,-0.631,12.6476,-10.7453
1.24,0.3551,-0.2837,9.4763,6.3617,6.4081,3.5973
1.26,2.5519,0.7063,7.8994,28.8379,5.1732,9.4201
1.28,4.5885,0.9605,2.8236,68.4278,37.706,15.5868
1.3,3.4503,0.7604,6.1763,47.8933,37.7469,17.051
1.32,-0.8973,0.4485,9.4176,10.9703,15.0551,1.3194
1.34,-0.4163,0.4105,9.7439,4.9236,-18.2012,-2.2091
1.36,-0.1376,-0.1466,10.6041,-6.7796,14.8217,7.1029
1.38,-0.0463,-0.7149,9.758,10.1834,1.5893,4.0427
1.4,0.2459,0.0291,9.6758,-3.8944,-3.5159,-3.7804
1.42,0.2546,-0.0035,10.9155,1.2411,-6.7417,-3.9413
1.44,-0.0256,0.4014,10.4073,1.4711,8.2131,0.0632
1.46,1.5197,0.4324,0.8109,54.884,19.4353,9.3072
