time_s,Ax,Ay,Az,Gx,Gy,Gz
0.0,0.0681,0.5037,9.878,1.0318,7.1756,4.2057
0.02,0.019,0.6608,9.94,6.6227,10.6993,4.5777
0.04,0.0149,0.6205,10.0049,-1.4269,10.1176,3.2759
0.06,0.0949,0.6369,10.1739,3.7825,9.5102,3.6274
0.08,0.1202,0.7101,10.0817,3.7484,6.9996,2.5429
0.1,0.1767,0.6035,10.2204,7.4557,6.7567,3.3018
0.12,0.1007,0.7619,10.3109,12.4224,9.7012,2.0039
0.14,0.2119,0.5833,10.2168,14.7842,7.3131,5.0583
0.16,0.246,0.6801,10.3093,11.5232,6.9525,1.4371
0.18,0.1023,0.4699,10.3728,6.5544,4.5626,0.375
0.2,0.3075,0.8175,10.3691,16.285,9.5807,1.1163
0.22,0.2099,0.7682,10.3643,10.964,3.2664,-0.9305
0.24,0.0944,0.7539,10.4079,8.8839,5.6252,0.8453
0.26,0.1599,0.7388,10.2495,12.5423,6.7835,-3.0417
0.28,0.1315,0.6959,10.2656,12.5237,14.2199,-2.7589
0.3,0.2352,0.6464,10.1412,9.2699,8.3929,-3.1168
0.32,0.1848,0.7367,10.1397,6.5539,10.9285,1.0145
0.34,0.0754,0.7249,10.0912,8.5625,8.3374,-2.9024
0.36,0.0582,0.4604,10.0191,7.8803,4.4227,-3.7671
0.38,0.1645,0.6639,9.93,3.9242,6.0228,-5.1065
0.4,0.0491,0.6392,9.8555,2.0064,9.1835,-1.351
0.42,-0.0323,0.5532,9.8879,1.0337,7.1692,-6.245
0.44,-0.056,0.4615,9.8782,-1.2272,11.3307,-2.1752
0.46,-0.0483,0.5813,10.0235,-2.8313,6.2059,-1.7207
0.48,-0.1368,0.4005,10.0849,-6.8157,6.2532,-3.4263
0.5,-0.206,0.4391,10.2417,-4.2894,9.4872,-2.4816
0.52,-0.118,0.5015,10.15,-9.5927,5.3614,-2.7695
0.54,0.002,0.6181,10.1872,-7.3023,4.4612,-2.2604
0.56,-0.1831,0.4648,10.1615,-11.7287,6.2572,-0.4559
0.58,-0.1386,0.3347,10.4299,-12.6736,8.6048,-2.1778
0.6,-0.2462,0.4359,10.3791,-15.6104,5.7374,-0.034
0.62,-0.1671,0.3558,10.3063,-9.6949,7.6566,0.9667
0.64,-0.1961,0.5037,10.475,-13.0741,6.7261,1.9815
0.66,-0.3211,0.2244,10.3835,-9.6983,9.4362,-0.4355
0.68,-0.2379,0.4846,10.3181,-4.9576,8.2921,-0.7478
0.7,-0.18,0.3618,10.3951,-11.5,9.53,4.4731
0.72,-0.1377,0.4409,10.2492,-9.0201,5.7913,3.6871
0.74,-0.1401,0.371,10.1315,-11.8993,8.4581,3.6828
0.76,-0.0765,0.332,10.0791,-5.8015,8.1105,0.7474
0.78,-0.2082,0.4489,10.1078,-3.9671,6.831,7.0063
0.8,-0.0489,0.3682,9.8513,-4.9714,8.8145,1.3037
0.82,-0.1064,0.5498,9.903,-0.7985,10.3701,2.9022
0.84,0.0377,0.6425,9.7975,1.4202,7.0212,4.1229
0.86,0.0903,0.5877,9.9843,7.7708,7.3693,6.2247
0.88,0.047,0.5196,10.0522,0.6301,6.342,3.2357
0.9,0.0926,0.5348,10.1992,3.9358,6.2135,2.9744
0.92,0.0897,0.5798,10.1711,9.3449,6.1273,2.0431
0.94,0.1851,0.7636,10.1797,9.0084,6.9665,2.4039
0.96,0.1689,0.6172,10.3339,9.73,5.5802,0.9742
0.98,0.1981,0.7205,10.3598,9.7824,7.478,-1.1345
1.0,0.2569,0.7266,10.3586,10.3088,4.8412,0.6693
1.02,0.2942,0.7303,10.4146,10.6114,9.6285,1.0336
1.04,0.1863,0.7632,10.401,16.2644,8.9833,-3.2969
1.06,0.0788,0.7392,10.3373,10.9797,8.1873,0.0987
1.08,0.1997,0.7108,10.4473,13.3172,9.245,0.338
1.1,0.1609,0.8232,10.2984,10.3255,11.0583,-2.5085
1.12,0.1959,0.6513,10.2095,10.8635,9.2752,-1.4283
1.14,0.0524,0.6567,10.1589,9.273,7.2104,-4.2088
1.16,0.1575,0.5977,10.2278,12.5265,6.3702,-1.0397
1.18,0.056,0.5947,10.1811,7.9887,8.172,-2.9338
1.2,0.034,0.6609,10.0659,5.5347,7.5344,-0.3604
1.22,0.0019,0.6024,9.948,5.0602,7.6347,-3.9778
1.24,0.096,0.4889,9.8249,-0.0979,9.2078,-5.7611
1.26,-0.0632,0.5809,9.9351,-1.6885,11.0341,-2.7803
1.28,-0.0482,0.4312,9.863,-4.6596,9.3838,-4.5905
1.3,-0.0387,0.6816,10.0723,-2.9875,6.1189,-5.7537
1.32,-0.1785,0.545,10.1363,-5.2271,9.4747,-3.8256
1.34,-0.0056,0.486,10.1335,-6.3187,7.5941,-2.6762
