time_s,Ax,Ay,Az,Gx,Gy,Gz
0.0,0.0298,0.2091,9.8168,-0.2707,3.6931,0.0519
0.02,0.0796,0.3113,9.9068,2.5113,5.0328,-0.0747
0.04,0.0655,0.14,9.8823,-0.4183,3.5643,0.8172
0.06,0.1984,0.155,9.8654,3.1886,1.2038,-0.5598
0.08,0.3182,0.143,10.1171,3.0727,2.102,1.6879
0.1,0.2088,0.2841,10.0924,5.6964,2.8731,0.7839
0.12,0.3304,0.0538,10.2255,5.4097,3.2431,2.8671
0.14,0.3159,0.0414,10.1627,8.0142,-0.1184,2.9457
0.16,0.2554,-0.0461,10.0887,5.5342,1.5382,1.6736
0.18,0.258,0.0278,10.1366,7.8936,-1.1953,2.8901
0.2,0.2073,-0.0591,10.0844,4.9401,-3.8913,1.0361
0.22,0.2237,-0.1551,10.0633,5.4119,-0.7914,1.025
0.24,0.2437,-0.1713,10.0634,3.9294,-1.9329,1.7033
0.26,0.1168,-0.1354,10.0269,3.9223,-2.2755,0.6046
0.28,0.1227,-0.2241,9.9403,5.698,-4.0282,0.935
0.3,0.023,-0.2754,9.8264,1.6319,-2.4749,1.7712
0.32,-0.0948,-0.223,9.7914,1.7038,-3.089,-0.213
0.34,-0.0955,-0.204,9.8437,-2.6774,-3.3068,-0.9115
0.36,-0.1204,-0.1954,9.9461,-2.6358,-4.0209,-0.3956
0.38,-0.1399,-0.1723,10.0064,-6.3372,-1.1286,-1.8409
0.4,-0.2016,-0.108,10.0886,-7.2696,-4.0234,-2.2188
0.42,-0.2158,-0.1842,10.158,-6.326,-3.1218,-2.3136
0.44,-0.4253,-0.0345,10.1108,-6.7285,-1.1115,-1.7002
0.46,-0.2908,0.099,10.0754,-6.5935,-2.3909,-2.2111
0.48,-0.2659,0.0984,10.1866,-5.3296,-0.1914,-2.9831
0.5,-0.3581,0.1414,10.1308,-4.63,2.5551,-2.2714
0.52,-0.3028,0.0699,10.1413,-4.0312,2.5071,-0.0702
0.54,-0.2109,0.1373,10.0832,-3.7023,3.3333,-5.1
0.56,-0.1939,0.1892,10.0633,-0.4729,2.3066,0.5597
0.58,-0.0954,0.1913,9.9578,-3.3035,3.5697,-0.114
0.6,-0.0369,0.2414,9.9144,-0.8685,5.374,0.1295
0.62,-0.0056,0.1984,9.821,0.2711,5.411,0.8213
0.64,-0.0268,0.2521,9.8346,-0.615,5.7351,-2.1547
0.66,0.0086,0.0925,9.9037,3.6985,3.8536,-1.0081
0.68,0.1474,0.04,9.9107,4.2475,4.5677,-0.1513
0.7,0.3179,0.0731,10.0536,3.7751,1.5203,0.7338
0.72,0.2563,0.1777,10.0943,4.4613,1.8411,1.7071
