time_s,Ax,Ay,Az,Gx,Gy,Gz
0.0,0.0388,0.3107,9.7972,1.7718,3.6883,-0.6346
0.02,0.1646,0.1482,9.7895,-1.7192,2.4015,0.5629
0.04,-0.0007,0.2752,9.8962,3.1241,5.1506,-1.9661
0.06,0.2711,0.1678,10.0591,1.6582,2.8697,0.7156
0.08,0.2655,0.1121,10.0629,4.8992,0.9763,1.2235
0.1,0.2143,0.155,10.0158,4.1725,2.5886,1.0897
0.12,0.193,0.1647,10.1837,5.827,-0.3454,0.3226
0.14,0.2977,0.0869,10.1509,6.6072,1.3473,3.2843
0.16,0.2981,-0.0998,10.1272,6.6134,-0.7869,1.2794
0.18,0.4309,-0.0168,10.1942,3.312,-0.3306,2.3109
0.2,0.3515,-0.1684,10.1459,6.9237,-2.1589,0.4301
0.22,0.1331,-0.206,10.1309,3.9415,-4.6119,1.6947
0.24,0.3004,-0.1231,9.9973,2.1722,-3.011,2.1955
0.26,0.1783,-0.2425,9.9707,0.0531,-3.9939,0.9786
0.28,0.1572,-0.2339,9.87,2.0641,-5.3382,-0.4173
0.3,0.0569,-0.2703,9.8932,0.2978,-4.3257,0.3276
0.32,0.0337,-0.3078,9.8259,-2.1541,-4.3186,-0.0084
0.34,-0.1376,-0.1564,9.8835,-4.3015,-4.6668,-0.9756
0.36,-0.2363,-0.248,10.0111,-2.9937,-4.4589,-3.3654
0.38,-0.4019,-0.1933,10.056,-5.1493,-5.6094,-1.7536
0.4,-0.244,-0.0549,10.066,-6.4131,-3.0116,-1.6196
0.42,-0.1241,-0.1794,10.1138,-5.5759,-0.5068,-1.7612
0.44,-0.3152,-0.063,10.166,-7.7662,0.9251,-0.5579
0.46,-0.2956,0.0543,10.1267,-7.3922,-0.1795,-1.0045
0.48,-0.1411,-0.0516,10.065,-7.1337,2.3714,-2.4655
0.5,-0.2352,-0.0491,10.1577,-5.6579,0.6618,-2.4733
0.52,-0.2811,0.0309,10.1041,-4.5483,2.1809,-2.5731
0.54,-0.275,0.1627,9.9919,-4.4549,2.9046,-0.5696
0.56,-0.2186,0.145,10.0147,-5.9103,1.178,-3.0011
0.58,-0.0495,0.0635,10.0348,-1.8428,2.373,-1.0291
0.6,-0.056,0.1927,9.8744,-3.6363,2.4646,-1.1083
0.62,-0.0485,0.1514,9.8405,0.3976,3.9473,-0.9166
0.64,0.1052,0.1554,9.8708,1.6789,3.8308,1.0342
0.66,0.1363,0.2119,9.933,1.3641,4.091,1.1886
0.68,0.1327,0.174,10.0683,1.5107,2.842,0.0652
0.7,0.2115,0.2367,9.998,5.2588,2.2677,-0.589
0.72,0.3034,0.0998,10.0949,3.8133,0.2204,1.3941
0.74,0.3375,0.0544,10.155,4.548,1.6541,1.2673
0.76,0.2997,0.0896,10.2361,6.2241,0.7565,3.4573
0.78,0.3973,-0.0189,10.1444,9.2608,3.1076,1.7924
0.8,0.26,-0.0766,10.1702,4.9739,1.9746,-0.0507
0.82,0.2958,-0.1165,10.1309,8.3957,-0.3105,0.8047
0.84,0.1836,-0.0693,10.1597,3.9058,-3.6506,0.3258
0.86,0.3285,-0.1287,10.1091,3.7472,-1.7708,1.1873
0.88,0.1839,-0.267,10.0185,2.1873,-3.1932,0.6081
0.9,0.1514,-0.196,9.9286,0.7783,-3.9868,0.4141
0.92,-0.0564,-0.2014,9.8523,-1.1818,-4.7582,0.0305
0.94,-0.0568,-0.2829,9.8899,-2.6054,-2.7439,-0.0388
0.96,-0.1179,-0.0759,9.9498,-1.3035,-4.1245,1.1105
0.98,-0.1119,-0.2386,9.9377,-3.859,-5.3032,-1.9857
1.0,-0.2695,-0.2996,9.9957,-3.7434,-1.6428,-0.828
1.02,-0.2431,-0.0286,10.0709,-2.2007,-2.6574,-1.9375
1.04,-0.3061,-0.0961,10.05,-6.6825,-0.9284,-1.732
1.06,-0.2846,-0.0703,10.1696,-6.8106,-0.6025,-2.4308
1.08,-0.1982,0.5105,10.3222,10.2974,13.923,7.3842
1.1,0.8964,-0.2855,9.4796,9.8991,2.4826,5.6313
1.12,-0.2371,-0.1926,9.4214,2.444,18.1324,-7.4875
1.14,1.8308,0.6064,7.0626,29.0771,21.7184,7.0113
1.16,5.3025,0.7655,3.3459,76.5923,33.9963,20.6359
1.18,2.599,0.2157,5.0341,33.3995,25.8964,5.7012
1.2,-0.231,-0.4579,9.6573,6.0785,16.4293,-2.2921
1.22,0.4135,-0.1405,9.5677,9.9711,7.7375,12.0959
1.24,-0.4581,-0.2117,9.8269,9.274,-5.3193,6.7615
1.26,-0.044,-0.113,9.1616,6.1567,3.7388,-0.9254
1.28,-0.4959,0.1132,10.7438,0.3908,3.2372,-9.798
1.3,0.7694,-0.7363,9.2474,1.0452,-14.6232,-3.682
1.32,0.0739,0.9312,9.7192,-7.4734,-1.9439,2.2263
1.34,1.519,0.1358,0.7583,39.7452,23.6504,13.0848
1.36,1.3854,0.3757,0.7427,45.101,26.8978,-0.9668
1.38,1.4861,0.5548,0.6766,41.7451,22.742,7.623
1.4,1.2286,0.3053,0.9485,42.8254,17.1147,4.3643
1.42,1.1018,0.4103,0.4027,36.7048,24.9104,4.0896
1.44,0.9465,0.0796,0.6207,36.3902,18.5433,7.7466
1.46,1.1334,0.1979,0.465,29.2499,20.2711,9.7156
1.48,1.045,0.3773,0.4249,34.0815,15.0922,-0.4012
1.5,0.9297,0.317,0.4784,29.9547,16.5415,6.3878
1.52,1.1465,0.365,0.5625,29.7575,11.6167,5.7038
1.54,0.8298,0.2598,0.4446,24.6248,8.4329,5.8293
1.56,0.6863,0.0505,0.4374,13.2908,14.3282,-2.7001
1.58,0.4489,-0.0107,0.3791,14.9897,10.9857,1.8664
1.6,0.5756,0.2799,0.3995,18.2269,11.6613,7.1321
1.62,0.8564,0.0602,0.3144,16.4573,5.6941,2.9055
1.64,0.1949,0.0325,0.1852,17.4251,8.6012,1.2006
1.66,0.302,0.2089,0.2299,20.8968,11.1939,2.0986
1.68,0.3356,-0.0658,0.1571,9.4107,-2.8688,-1.2659
1.7,0.1322,-0.1864,0.1252,17.0818,0.6637,-3.8261
1.72,0.2504,0.108,-0.0732,6.0402,-2.1191,-5.5327
1.74,0.0998,0.2898,0.0308,4.3538,-11.5469,-1.87
1.76,-0.103,0.2763,-0.0276,-0.7526,-5.9732,-0.1326
1.78,-0.0308,0.0481,-0.059,0.6216,0.0514,-0.8133
1.8,0.0056,-0.0595,-0.0306,0.321,-0.2238,0.182
1.82,0.0161,-0.0186,-0.0535,-1.0261,-0.4947,-0.3993
1.84,0.0286,0.0112,0.0728,-0.0957,-0.5349,0.1459
