time_s,Ax,Ay,Az,Gx,Gy,Gz
0.0,-0.0367,-0.6564,9.7091,0.6704,-9.841,4.3923
0.02,0.0278,-0.4501,9.8961,3.9983,-8.1049,2.371
0.04,0.0798,-0.4658,9.8814,2.6974,-12.3864,4.704
0.06,0.0693,-0.4667,9.946,5.6027,-5.8579,2.4608
0.08,-0.0245,-0.5459,10.1512,7.5917,-6.8836,3.9681
0.1,0.0737,-0.4733,10.1644,11.2091,-6.1113,1.3753
0.12,0.1781,-0.4454,10.2157,12.2045,-9.5981,1.5364
0.14,0.0927,-0.379,10.245,12.0101,-9.2951,0.1955
0.16,0.1602,-0.3381,10.3004,8.1331,-10.18,1.7715
0.18,0.0903,-0.2731,10.3504,10.2537,-8.158,1.2897
0.2,0.2939,-0.3394,10.4141,14.5366,-7.6651,0.0221
0.22,0.2127,-0.3909,10.2849,13.3734,-7.5471,-1.2039
0.24,0.2888,-0.3277,10.2439,12.7627,-6.3678,-0.6142
0.26,0.1834,-0.3597,10.2864,10.9491,-1.3787,-2.6309
0.28,0.1306,-0.5106,10.2396,12.4205,-9.373,-2.136
0.3,0.2394,-0.3534,10.2668,8.8947,-4.9794,-1.976
0.32,0.1455,-0.3579,10.1376,6.1013,-6.0298,-2.3032
0.34,0.1072,-0.3742,10.1784,4.7604,-6.9732,-0.4373
0.36,0.0202,-0.6471,10.0764,7.6105,-5.5393,-5.6494
0.38,0.0035,-0.3921,9.9327,2.7335,-8.6704,0.0814
0.4,0.0269,-0.3469,9.8606,4.5591,-6.8528,-3.0845
0.42,0.0823,-0.5523,9.7962,3.7415,-8.2561,-5.568
0.44,-0.0379,-0.5361,9.9537,-2.8486,-6.124,-1.89
0.46,-0.0473,-0.615,10.0259,-5.673,-6.7595,-1.3445
0.48,-0.1317,-0.5386,10.0514,-6.5671,-3.1679,-4.5722
0.5,-0.1206,-0.6388,10.0629,-5.6287,-9.7826,-3.4099
0.52,-0.1969,-0.5633,10.2668,-10.6467,-6.1353,0.1697
0.54,-0.2,-0.6323,10.3663,-8.1917,-8.0548,-0.849
0.56,-0.2014,-0.6828,10.1577,-12.5614,-9.1657,-1.2168
0.58,-0.2138,-0.6222,10.3485,-12.9596,-8.1763,-0.9844
0.6,-0.2606,-0.6774,10.2904,-14.5967,-6.8599,0.1
0.62,-0.1297,-0.7703,10.4435,-11.5373,-9.3467,0.3416
0.64,-0.2555,-0.7174,10.3722,-10.9628,-6.1876,0.7004
0.66,-0.1918,-0.7917,10.2621,-14.9975,-7.7038,-0.1721
0.68,-0.1179,-0.6749,10.3843,-12.9443,-7.3581,3.6426
0.7,-0.2324,-0.6311,10.3204,-11.1122,-6.6205,3.1687
0.72,-0.0421,-0.6194,10.0707,-8.7674,-6.4651,1.0372
0.74,-0.1338,-0.5748,10.1482,-5.2772,-7.4467,4.0284
0.76,0.0762,-0.5139,10.1401,-6.4223,-8.9761,1.2411
0.78,-0.0958,-0.7086,10.1398,-0.3528,-5.5794,4.1555
0.8,-0.208,-0.5543,10.0773,-4.1341,-7.484,3.9384
0.82,-0.0978,-0.5338,9.9436,-2.1143,-7.6126,3.3797
0.84,-0.054,-0.5777,9.8479,-2.1091,-3.4573,4.2278
0.86,0.148,-0.6652,9.8486,2.2221,-4.6239,2.7461
0.88,0.138,-0.5306,10.0731,4.7697,-7.6166,5.582
0.9,0.0545,-0.5573,10.0946,2.4666,-4.2904,4.3058
0.92,0.1135,-0.3838,10.1697,10.491,-8.9437,6.963
0.94,0.0596,-0.4521,10.1616,8.8968,-6.9272,1.9771
0.96,0.1435,-0.3767,10.0921,10.3588,-8.0566,2.0743
0.98,0.2054,-0.4816,10.3173,16.555,-10.5791,1.5343
1.0,0.1978,-0.395,10.3655,16.0038,-7.711,1.2849
1.02,0.2792,-0.459,10.2986,13.9661,-6.3303,-0.1982
1.04,0.2458,-0.4769,10.307,11.895,-9.2292,1.1066
1.06,0.1426,-0.3089,10.4332,14.0167,-4.8757,-2.282
1.08,0.3378,-0.4913,10.3668,12.3043,-7.7195,-1.9318
1.1,0.1562,-0.3368,10.2147,11.41,-6.6855,-3.5727
1.12,0.1567,-0.4578,10.247,9.9605,-5.8161,-3.6303
1.14,0.1035,-0.3994,10.3251,12.3021,-9.2628,-4.1212
1.16,0.2609,-0.6841,10.0349,4.2327,-8.1925,-1.6745
1.18,-0.0148,-0.4675,10.1456,7.5977,-8.6587,-3.7444
1.2,0.0406,-0.4508,10.0381,6.5144,-8.7937,-2.8321
1.22,0.0569,-0.465,9.928,7.5399,-10.6199,-4.4915
1.24,0.0034,-0.5509,9.9004,-2.7453,-6.9202,-4.4063
1.26,0.0536,-0.4025,9.8802,-0.3192,-11.4443,-3.3631
1.28,-0.0989,-0.5319,9.9757,-4.3422,-12.7621,-5.9259
1.3,-0.1515,-0.5887,10.0044,-3.339,-8.1959,-5.0046
1.32,-0.1079,-0.5911,10.1237,-6.3074,-7.6259,-4.5679
1.34,-0.0454,-0.7104,10.2386,-5.6859,-8.1144,-0.9141
1.36,0.0032,-0.8096,10.1208,-8.1695,-6.2571,-4.5181
1.38,-0.1426,-0.5871,10.1888,-8.6,-9.6504,-2.4232
1.4,-0.2967,-0.7676,10.2185,-14.7402,-8.6426,-2.0499
1.42,-0.1101,-0.5607,10.3035,-15.0488,-5.1238,1.0693
1.44,-0.2196,-0.6347,10.29,-15.3782,-5.7615,-0.5175
1.46,-0.1662,-0.7393,10.4235,-14.1332,-8.6112,-0.0117
1.48,-0.1458,-0.774,10.3201,-16.4401,-5.8724,-0.3562
1.5,-0.1905,-0.7863,10.316,-8.7912,-8.819,0.1937
1.52,-0.0371,-0.7874,10.2699,-9.6323,-9.0647,0.5546
1.54,-0.2535,-0.6601,10.3052,-12.3993,-7.9969,2.935
1.56,-0.0343,-0.5987,10.2313,-7.5667,-4.4301,4.1181
1.58,-0.1854,-0.6557,10.1463,-9.6366,-8.7496,3.0296
1.6,-0.0543,-0.4875,10.0649,-8.8105,-9.7795,4.6937
1.62,-0.1097,-0.6177,10.0842,0.6034,-6.7892,4.4245
1.64,-0.1346,-0.6445,9.9646,1.1311,-11.172,2.7002
1.66,-0.019,-0.5455,9.891,0.6182,-8.3669,3.5669
1.68,0.0349,-0.5645,9.8668,-0.532,-6.7731,5.3971
1.7,0.0762,-0.5546,9.897,2.8391,-8.8349,7.4755
1.72,0.0086,-0.4591,10.0164,6.9595,-8.5638,6.4777
1.74,0.0337,-0.3888,10.1636,6.2819,-4.8164,2.5808
1.76,0.1384,-0.4249,10.0745,13.8749,-6.8063,1.6589
1.78,0.0924,-0.3647,10.2807,8.4284,-9.9261,2.0181
1.8,0.3361,-0.5108,10.285,7.9141,-8.4118,1.5571
1.82,0.0697,-0.36,10.2871,11.9267,-7.7544,0.0214
1.84,0.255,-0.4632,10.4591,14.8411,-6.9977,0.5741
1.86,0.3249,-0.4301,10.465,16.4734,-6.9994,-2.1294
1.88,0.1177,-0.231,10.2732,10.4548,-8.8094,1.1964
1.9,0.2345,-0.5612,10.4222,13.9228,-7.6861,-1.911
1.92,0.2731,-0.4022,10.3179,8.33,-7.882,-1.5628
1.94,0.1474,-0.4723,10.3516,14.26,-5.5966,-3.669
1.96,0.1336,-0.407,10.2383,9.1685,-9.5325,-3.607
1.98,0.0501,-0.4725,10.159,11.3107,-7.1918,-2.5141
2.0,0.0402,-0.4943,10.2209,6.51,-10.3947,-3.502
2.02,0.1595,-0.4408,10.0573,8.8208,-8.8779,-4.9792
2.04,-0.009,-0.4945,9.9574,6.4042,-9.1024,-5.4241
2.06,-0.0388,-0.4842,9.9421,-0.6092,-6.4493,-2.87
2.08,0.0256,-0.498,9.6936,-1.7158,-9.9654,-2.3823
2.1,-0.0892,-0.4866,9.8869,-2.3664,-4.8703,-6.759
2.12,-0.0806,-0.4705,9.8888,-8.4103,-10.8242,-2.2881
2.14,-0.1112,-0.6244,9.9552,-5.9323,-5.3644,-2.546
2.16,-0.0997,-0.7242,10.1493,-8.9657,-8.8158,1.0816
2.18,-0.1905,-0.6756,10.1496,-11.2606,-9.6939,-2.106
2.2,-0.2265,-0.5824,10.2142,-11.5529,-8.1799,-2.2457
2.22,-0.0975,-0.4569,10.3817,-10.9891,-8.2959,-1.1263
2.24,-0.2197,-0.6538,10.2681,-14.1721,-9.5643,-2.2412
2.26,-0.1535,-0.664,10.4124,-13.7936,-7.0602,-2.4656
2.28,-0.1289,-0.6758,10.4128,-12.2586,-8.8552,-0.9981
2.3,-0.2125,-0.5878,10.3982,-11.3048,-7.7659,-2.4707
2.32,-0.298,-0.7236,10.3626,-10.1649,-6.7464,1.68
2.34,-0.3528,-0.6483,10.328,-11.1546,-10.4627,2.8375
2.36,-0.1116,-0.5185,10.3362,-7.9094,-7.0107,3.1477
2.38,-0.0409,-0.7118,10.2327,-11.0695,-8.8985,2.8104
2.4,-0.0466,-0.6491,10.2113,-9.5221,-8.225,2.1444
2.42,-0.0734,-0.7705,10.1804,-6.1793,-9.0858,4.1767
2.44,-0.098,-0.6224,10.1156,-6.3578,-6.5559,3.343
2.46,-0.0827,-0.5413,9.9826,-5.9558,-7.2701,1.5932
2.48,0.0472,-0.5371,9.8809,-3.4181,-8.512,2.0693
2.5,0.035,-0.5024,9.8564,1.886,-6.7759,3.2097
2.52,-0.0342,-0.5672,9.9226,3.4979,-10.6237,4.6499
2.54,0.1394,-0.4519,10.0918,5.8977,-7.0489,3.0681
2.56,0.058,-0.5758,10.0654,4.9946,-7.9298,1.9647
2.58,0.221,-0.4637,10.0488,6.213,-9.4799,-1.0757
2.6,0.0576,-0.4959,10.2325,6.0455,-7.49,-0.6366
2.62,0.1389,-0.4238,10.3232,10.9961,-6.6754,1.6846
2.64,0.1998,-0.3636,10.2887,11.1959,-5.326,1.3881
2.66,0.1948,-0.3664,10.3652,11.4477,-10.3964,2.6643
2.68,0.1938,-0.3821,10.1583,6.816,-9.8658,3.0326
2.7,0.1955,-0.4452,10.438,12.4764,-7.3352,2.498
2.72,0.1637,-0.4042,10.3155,11.4387,-8.0871,0.0088
2.74,0.1372,-0.3861,10.271,10.8495,-7.8804,-0.5164
2.76,0.0812,-0.1971,10.2591,14.7489,-7.731,-2.2914
2.78,0.1056,-0.4186,10.3391,8.2654,-8.604,-3.8136
2.8,0.1857,-0.4346,10.2809,8.7414,-10.9465,-3.2929
2.82,0.1023,-0.3388,10.1699,13.1339,-7.4148,-2.1768
2.84,-0.0715,-0.5173,10.1078,11.1602,-5.9563,-3.2699
2.86,0.1129,-0.4967,9.9998,0.4278,-8.707,-5.2862
2.88,0.0973,-0.451,9.9914,0.4224,-6.6005,-7.0055
2.9,0.0952,-0.5477,9.9148,-3.8056,-8.0567,-3.6302
