time_s,Ax,Ay,Az,Gx,Gy,Gz
0.0,-0.0774,0.2536,9.7719,3.2957,6.9053,1.6558
0.02,0.0003,0.2358,9.9128,-0.3283,5.5803,-0.1861
0.04,0.1099,0.2449,9.9625,2.698,4.0979,3.9929
0.06,0.257,0.2519,10.1367,4.04,6.0358,1.8976
0.08,0.2174,0.2561,10.1402,4.1224,2.5304,1.2941
0.1,0.2678,0.2781,10.1405,6.0846,4.0789,3.0046
0.12,0.2424,0.1714,10.1531,4.4608,3.6229,2.6806
0.14,0.3199,0.1302,10.2242,3.9507,0.1306,3.5225
0.16,0.2975,0.4041,10.2208,8.0837,-3.559,2.7764
0.18,0.3881,0.1563,10.2224,6.2723,-1.7354,1.3579
0.2,0.1324,0.1691,10.1923,6.687,-2.6405,0.116
0.22,0.2395,0.0791,10.0489,6.7088,-0.2439,0.193
0.24,0.1744,0.0555,9.9498,5.2955,-6.801,-0.1603
0.26,0.148,-0.0073,9.8808,6.3127,-3.6637,-0.2745
0.28,0.1616,-0.0027,9.8501,6.1501,-5.0525,-1.4504
0.3,-0.2513,-0.0588,9.8617,3.0849,-5.6257,-2.488
0.32,-0.1359,-0.0755,9.9045,2.6715,-4.5938,-2.0161
0.34,-0.2633,-0.0074,10.1248,3.2221,-3.8224,-3.6557
0.36,-0.3092,-0.0618,10.1546,-0.3903,-3.8425,-0.4409
0.38,-0.2875,-0.0959,10.1901,-4.8663,-3.368,-3.2885
0.4,-0.3764,-0.2353,10.3154,-1.0576,-0.3871,-3.3753
0.42,-0.4007,-0.1754,10.1603,-2.0179,0.6746,-1.9891
0.44,-0.3312,-0.1794,10.1636,-5.4292,2.9719,-0.3665
0.46,-0.2065,-0.2091,10.2163,-6.7482,1.5906,-1.8672
0.48,-0.2171,-0.1955,10.1406,-7.8874,1.9185,0.0459
0.5,-0.1525,-0.2517,10.1381,-6.9133,1.2127,0.9912
0.52,-0.2466,-0.2614,10.07,-9.0309,4.9613,1.26
0.54,-0.1017,-0.1867,9.9914,-11.9816,6.2899,2.2599
0.56,-0.0446,-0.2895,9.8893,-7.9076,3.9159,2.4512
0.58,-0.0667,-0.1853,9.9312,-8.7346,5.7517,2.7058
0.6,0.0927,-0.189,9.9385,-8.1054,3.6665,2.9116
0.62,0.1606,-0.1785,9.9941,-5.4406,3.8133,4.1963
0.64,0.1781,-0.1761,10.0333,-4.0432,-0.336,2.0972
0.66,0.1968,-0.2679,10.1309,-2.36,3.5581,2.2733
0.68,0.3067,-0.1177,10.1363,-0.6168,3.8783,1.4745
0.7,0.3119,-0.2442,10.2162,-0.0395,1.2517,0.3407
0.72,0.3126,-0.1775,10.3107,1.886,-1.0304,0.8261
0.74,0.267,-0.1612,10.1202,3.0059,-1.2381,-1.7452
0.76,0.4504,-0.1234,10.1627,3.4566,-4.8526,-1.4801
0.78,0.2918,-0.0692,10.0831,4.0885,-4.0058,-2.1657
0.8,0.1355,-0.0466,9.987,5.6661,-4.614,-1.5576
0.82,0.072,-0.0663,9.8744,5.2102,-6.8604,-2.6968
0.84,0.0045,-0.0788,9.8342,4.7033,-4.7593,-3.6384
0.86,0.0295,0.0186,9.8202,9.5847,-2.6223,-3.9917
0.88,-0.0703,0.0252,9.9278,6.4854,-4.1873,-2.1415
0.9,-0.198,0.1316,10.0414,8.2441,-5.7913,-3.3431
0.92,-0.1531,0.1185,10.0865,7.4858,-4.0434,0.1016
0.94,-0.1698,0.0653,10.1541,8.2348,-4.4795,-2.6002
0.96,-0.482,0.147,10.2644,3.9724,-1.8121,0.6291
0.98,-0.4784,0.2081,10.2534,5.2551,0.0552,0.6609
1.0,-0.2651,0.1113,10.1975,4.1534,0.2746,2.1994
1.02,-0.4773,0.1886,10.2242,0.5673,1.1123,1.8426
1.04,-0.1984,0.169,10.2722,-3.2693,2.9148,3.8461
1.06,-0.1885,0.1551,10.0375,2.4622,4.3274,4.8784
1.08,-0.0519,0.1531,10.1977,-1.7824,2.0336,0.7533
1.1,0.0295,0.2869,9.9271,-1.4224,4.1777,4.6282
1.12,-0.1506,0.1852,9.9857,-2.0012,4.6485,3.6546
1.14,-0.1104,0.2392,9.8967,-3.5398,5.1374,2.8695
1.16,-0.091,0.2383,9.8305,-4.282,6.2964,1.9121
1.18,0.1017,0.1577,9.8969,-7.4127,3.1344,0.576
1.2,0.2398,0.2651,10.0414,-3.0993,3.4356,-0.2924
1.22,0.2562,0.1491,10.1731,-5.1813,2.691,-0.6235
1.24,0.2411,0.255,10.1287,-7.5603,3.3017,-2.4767
1.26,0.3176,0.2658,10.1331,-3.5852,0.5393,-2.4589
1.28,0.2644,0.3012,10.2504,-5.2164,-3.0881,-2.5684
1.3,0.4203,0.1087,10.1826,-5.7137,-2.8601,-2.353
1.32,0.3471,0.1395,10.2391,-5.5005,-3.2417,-3.2312
1.34,0.2572,0.1968,10.125,-5.6291,-3.9503,-1.9609
1.36,0.209,0.1016,9.9919,-2.4264,-4.3927,-1.2725
1.38,0.1572,0.0978,10.0596,0.9837,-2.8374,-1.8079
1.4,0.288,-0.0533,9.8027,-2.8932,-4.6822,-1.5743
1.42,0.0506,-0.0007,9.9201,-6.9465,-5.0478,-0.6175
1.44,-0.0736,-0.0031,9.8788,3.5322,-3.7078,1.3695
1.46,-0.1868,-0.1392,9.9086,-0.718,-4.273,2.4672
1.48,-0.237,-0.0688,9.9693,1.1629,-3.5982,0.1963
1.5,-0.2681,-0.0544,10.0916,8.8406,-0.9521,2.8461
1.52,-0.3302,-0.1343,10.1542,5.2105,0.2152,1.2322
1.54,-0.3511,-0.1639,10.3124,6.1444,0.607,2.7645
1.56,-0.3763,-0.1931,10.1897,10.9623,-0.4061,2.5912
1.58,-0.3962,-0.1739,10.2763,10.6965,3.4902,2.1371
1.6,-0.3333,-0.1289,10.2015,8.4215,2.3827,2.2866
1.62,-0.2974,-0.3179,10.1723,5.0835,2.5472,1.9821
1.64,-0.3148,-0.2317,10.1303,10.3454,4.5385,0.7475
1.66,-0.1314,-0.2635,10.0749,11.4011,2.857,0.1462
1.68,-0.2081,-0.3815,9.8984,2.7564,6.1389,-1.3418
1.7,-0.1666,-0.2194,9.8208,4.3633,5.5418,-0.7042
1.72,0.0719,-0.3032,9.82,6.7718,2.0234,-1.4248
1.74,-0.0297,-0.3526,9.9226,3.9029,5.9831,-3.2264
1.76,0.0676,-0.1334,10.007,-2.3534,2.1561,-3.8741
1.78,0.1534,-0.2017,10.0452,1.8878,6.5711,-3.4846
1.8,0.2864,-0.2551,10.1676,-1.8336,1.632,-1.5345
1.82,0.4576,-0.1678,10.1555,-3.0844,0.4885,-2.5823
1.84,0.1911,-0.1749,10.2279,-8.1465,-1.3054,-1.9445
1.86,0.4848,-0.1492,10.2009,-0.5827,-0.3116,-0.6832
1.88,0.3292,-0.1373,10.2309,-5.1916,-3.7827,-1.4819
1.9,0.3273,-0.0828,10.0993,-5.8998,-2.0365,1.083
1.92,0.3827,-0.1215,10.0765,-6.8445,-2.8086,0.8277
1.94,0.0825,-0.0336,10.0666,-5.9684,-3.0674,0.5412
1.96,0.2236,-0.0464,9.8789,-6.159,-4.7025,0.9405
1.98,-0.0281,-0.0924,9.9337,-6.1938,-4.8709,2.8656
2.0,0.0608,0.0938,9.8455,-8.3696,-7.0967,1.5474
2.02,-0.0192,0.0349,9.9886,-5.5749,-6.209,1.7563
2.04,-0.1283,0.0573,10.0034,-7.091,-3.7209,2.3542
2.06,-0.1442,0.0151,10.0935,-6.9236,-1.7281,2.004
2.08,-0.1113,0.1239,10.1732,-4.1278,-1.7254,2.4439
2.1,-0.3809,0.1774,10.0904,-3.9747,-3.0945,1.8619
2.12,-0.2865,0.1576,10.2767,0.8815,-1.0923,-0.1204
2.14,-0.3856,0.1096,10.1619,0.3828,-1.3755,0.3946
2.16,-0.3404,0.2229,10.1687,-1.2126,2.0882,0.1819
2.18,-0.3655,0.2516,10.0342,-0.3074,0.0117,-1.6827
2.2,-0.259,0.2979,10.1515,0.984,6.1616,-4.2666
2.22,-0.1992,0.2137,10.0826,6.9112,3.6382,-1.7703
2.24,-0.2383,0.3533,9.9731,4.3093,5.3798,-2.9211
2.26,0.1627,0.1785,9.9107,6.2584,5.9863,-4.8345
2.28,0.1054,0.2939,9.861,5.5397,3.5957,-3.5526
2.3,0.0003,0.1592,9.7613,6.8699,5.0912,-3.6555
2.32,0.0444,0.3229,9.9973,8.0154,6.0156,-2.2201
2.34,0.382,0.1856,9.9885,6.0645,5.2685,-0.6101
2.36,0.428,0.2717,10.1412,5.8875,3.7301,-0.6077
2.38,0.3048,0.1378,10.1495,4.896,2.6612,0.4077
2.4,0.2166,0.2612,10.1722,7.2605,-1.1122,1.3357
2.42,0.3346,0.2073,10.2575,3.6443,1.0473,1.5673
2.44,0.2691,0.123,10.1919,2.7144,-0.0494,2.6005
2.46,0.3073,0.1879,10.2498,5.2101,-2.6002,2.1276
2.48,0.2469,0.1113,10.1992,1.272,-5.6746,5.6418
2.5,0.2213,0.0434,10.0504,2.2923,-0.6115,2.7051
2.52,0.153,0.1668,10.0866,-1.8527,-4.8906,3.0399
2.54,-0.028,-0.0612,9.836,-0.2633,-4.5996,2.3224
2.56,0.0787,0.0416,9.8079,-3.2035,-3.1928,1.2793
2.58,-0.1686,-0.1397,9.8433,-8.3172,-4.8409,2.2667
2.6,-0.2139,-0.1149,9.9766,-4.4061,-5.0983,0.1771
2.62,-0.2915,-0.2269,10.0498,-6.9659,-1.4386,0.0895
2.64,-0.3232,-0.0936,10.0701,-8.2418,-3.0242,-1.6446
2.66,-0.2689,-0.0538,10.1612,-7.8165,-4.0016,-2.1509
2.68,-0.473,-0.2432,10.2156,-11.7763,-1.6756,-1.9049
2.7,-0.2536,-0.1136,10.1872,-3.9786,0.3509,-2.4275
2.72,-0.2808,-0.1402,10.1821,-6.5975,2.3853,-2.5113
2.74,-0.4903,-0.1229,10.2535,-5.5391,2.0846,-3.027
2.76,-0.3725,-0.2377,10.2032,-7.4781,-1.7047,-1.2814
2.78,-0.3354,-0.2161,10.2122,-2.6263,2.1611,-2.9299
2.8,-0.1351,-0.1669,10.0547,-1.7241,6.1531,-2.1003
2.82,-0.102,-0.188,9.9366,-6.9952,4.4214,-0.1597
2.84,-0.0625,-0.0979,9.901,-0.0283,3.5988,-1.7342
2.86,0.0566,-0.1876,9.9125,-0.2788,6.1782,0.1351
2.88,0.1728,-0.2581,9.9778,5.6886,5.2211,1.8899
2.9,0.0167,-0.3575,9.9806,1.444,6.4056,3.0134
2.92,0.267,-0.2942,9.9738,5.3809,4.8715,1.3737
2.94,0.1432,-0.1436,10.1346,4.8295,5.3037,1.3339
2.96,0.3238,-0.3975,10.2091,5.0655,1.6365,0.7169
2.98,0.2412,-0.2312,10.1746,6.0059,-1.2008,2.2371
3.0,0.6236,-0.0792,10.1754,12.1897,-0.1049,2.0847
3.02,0.2389,-0.1447,10.084,7.0319,-0.667,1.4869
3.04,0.3404,-0.1307,10.2285,6.6043,-0.7623,0.3157
3.06,0.4484,-0.1501,10.1972,6.3477,-3.502,1.1082
3.08,0.1068,-0.1106,10.0786,7.1201,-4.5843,0.132
3.1,0.2236,-0.0664,10.0088,6.1605,-3.9243,-1.4204
3.12,0.2103,0.0017,9.8728,4.0856,-5.1175,-0.903
3.14,0.0048,-0.0325,9.8741,2.9702,-4.3998,-0.6028
3.16,-0.1558,0.0325,9.8872,1.7166,-4.8817,-2.4461
3.18,-0.1448,0.0954,9.8942,-0.5403,-2.5619,-3.4718
3.2,-0.021,0.1632,9.9935,1.9634,-6.7002,-2.6121
3.22,-0.293,0.1656,10.107,2.468,-3.6552,-4.1123
3.24,-0.3005,0.1468,10.1066,-1.4544,-1.4665,-3.1248
3.26,-0.2206,0.1247,10.1919,-5.8561,1.2213,-1.9252
3.28,-0.2684,0.1311,10.2679,-5.0584,-1.1401,-3.0213
3.3,-0.3306,0.2578,10.0983,-4.1291,0.6645,-1.3541
3.32,-0.2144,0.142,10.1677,-5.855,1.5113,-1.6374
3.34,-0.3053,0.1549,10.1766,-9.3587,3.7821,-0.5321
3.36,-0.161,0.2553,10.0997,-8.2808,5.3536,1.6399
3.38,-0.2357,0.1756,10.0206,-9.7088,6.05,1.9324
3.4,-0.1551,0.2368,9.8399,-9.6061,3.556,1.1545
3.42,0.1095,0.2402,9.7461,-10.6049,5.4795,3.0108
3.44,-0.043,0.1875,9.9581,-9.6243,5.8317,5.5555
3.46,0.1531,0.2147,9.9589,-7.699,2.9756,2.761
3.48,0.2134,0.2304,10.0036,-3.1554,4.5803,4.3909
3.5,0.3288,0.1961,9.9794,-2.715,4.8643,3.1543
3.52,0.2435,0.2034,10.1219,-2.0218,3.0537,1.4818
3.54,0.3687,0.2042,10.2531,-3.0432,0.8923,1.4905
3.56,0.4762,0.1357,10.2168,0.565,-0.2524,0.254
3.58,0.3074,0.2012,10.2327,1.9001,0.1161,0.2045
3.6,0.3712,0.1273,10.1424,0.4959,-1.0264,-3.8558
3.62,0.2322,0.1451,10.1529,5.1754,-5.1178,0.1019
3.64,0.0537,0.1443,10.1018,0.2475,-3.4772,-2.8941
3.66,0.1183,0.0822,9.967,6.5757,-2.3566,-4.6133
3.68,0.1845,0.0123,9.9494,7.7218,-4.3854,-5.1194
3.7,0.1327,0.0655,9.8776,7.9488,-5.3607,-3.7077
3.72,0.0363,-0.1517,9.7936,7.3501,-5.9358,-3.6965
3.74,-0.1755,-0.0467,9.9614,5.9758,-5.0005,-0.395
3.76,-0.0993,-0.0622,10.0476,7.8853,-3.5023,-2.5557
3.78,-0.3427,-0.1763,10.0943,7.6393,-3.1089,-0.5212
3.8,-0.2619,-0.1373,10.1468,6.9179,-0.2574,-0.4002
3.82,-0.2747,-0.1733,10.1457,4.5091,-3.1456,-0.6109
3.84,-0.3695,-0.1032,10.1482,8.2667,1.8141,0.9312
3.86,-0.29,-0.2349,10.0928,3.6556,-0.245,3.7322
3.88,-0.3215,-0.2962,10.1393,3.7501,0.316,3.5326
3.9,-0.4179,-0.1921,10.14,3.5937,2.573,1.8454
3.92,-0.2149,-0.335,10.0789,4.0318,1.3718,2.9948
3.94,-0.2565,-0.2247,10.048,-1.8195,2.7577,3.2859
3.96,-0.2945,-0.2058,9.9698,2.4738,3.9414,0.8663
3.98,-0.0194,-0.1413,9.9059,-5.0308,6.7571,0.7653
4.0,-0.0664,-0.3574,9.8312,-3.3723,5.5305,1.0697
4.02,-0.0044,-0.2849,9.9209,-6.599,3.8701,-0.0712
4.04,0.1804,-0.3721,9.9616,-8.6483,2.4916,-0.8035
4.06,0.2328,-0.1708,10.0381,-6.2707,2.6479,0.7898
4.08,0.2985,-0.3086,10.0955,-4.4159,5.1653,0.0188
4.1,0.1473,-0.2072,10.2453,-7.4167,0.6544,-3.2891
4.12,0.5457,-0.0861,10.132,-9.9118,1.4394,-2.8209
4.14,0.2625,-0.1978,10.2117,-8.3834,-0.2038,-3.7209
4.16,0.3954,-0.1318,10.2136,-9.1684,-2.5175,-1.17
4.18,0.2007,-0.1764,10.2345,-7.4268,-2.0694,-3.9063
4.2,0.3617,-0.1854,10.1237,-5.7333,-5.1853,-3.2914
4.22,0.3152,-0.0895,10.0555,0.8078,-5.3583,-0.9201
4.24,0.1178,-0.1783,10.0205,-0.8941,-3.2095,-1.7281
4.26,0.072,-0.1275,9.8856,-1.9649,-3.0621,-1.4224
4.28,0.1293,-0.0502,9.7678,3.5354,-3.261,-0.0156
4.3,-0.0051,0.0683,9.8809,1.2412,-7.5965,2.8818
4.32,-0.1985,0.0892,9.9804,5.3983,-4.9789,3.7991
4.34,-0.0826,0.1351,10.0358,3.1316,-4.3754,3.5237
4.36,-0.3156,0.1127,10.0989,3.5548,-0.3635,4.5951
4.38,-0.1743,0.0519,10.1612,4.4609,-5.9027,2.5877
4.4,-0.1739,0.1642,10.1728,5.0448,-3.5613,2.5018
4.42,-0.5124,0.192,10.1458,7.8667,-0.8111,3.2286
4.44,-0.5139,0.1258,10.1346,4.2396,1.6318,-0.8308
4.46,-0.4037,0.2758,10.2122,5.2141,5.4492,2.3154
4.48,-0.2843,0.1676,10.1867,9.083,4.7725,0.0539
4.5,-0.3213,0.2566,10.099,7.1654,4.473,-0.7934
4.52,-0.2086,0.2119,10.011,6.8353,7.0454,0.0781
4.54,-0.0773,0.1722,9.9129,5.8677,5.6534,0.4523
4.56,-0.0137,0.2837,9.765,6.8922,4.0831,-0.0515
4.58,0.0612,0.3536,9.8953,2.0654,7.6788,-3.3288
4.6,0.1321,0.2415,9.9458,1.6641,6.0453,-1.5027
4.62,0.1829,0.2859,9.9493,3.2515,4.4819,-3.7446
4.64,0.2355,0.1279,10.0672,-1.6689,2.8601,-3.6552
4.66,0.21,0.1891,10.1492,-1.9152,2.4999,-2.2037
4.68,0.2957,0.1886,10.1739,-0.9897,1.4067,-3.0796
4.7,0.452,0.1754,10.1991,-0.7868,-2.7328,-1.8724
4.72,0.318,0.153,10.2766,-7.1721,-3.0473,-0.7913
4.74,0.3386,0.206,10.2178,-6.8714,-2.346,-0.7852
4.76,0.1816,0.1618,10.1325,-10.0738,-0.6485,1.4076
4.78,0.4098,0.0331,10.0769,-2.3279,-4.5632,1.5307
4.8,-0.0002,0.0963,10.1031,-9.0613,-4.3704,1.5092
4.82,0.1176,0.0492,9.9363,-7.297,-5.1902,1.3529
4.84,0.0953,0.0936,9.8917,-6.7151,-7.2117,2.0545
4.86,-0.023,0.0254,9.8867,-10.0209,-2.153,2.6779
4.88,0.0231,-0.0674,9.9425,-4.8252,-3.5373,2.0431
4.9,-0.2885,-0.1205,9.9748,-8.0469,-4.6266,2.2055
4.92,-0.1464,-0.1304,10.1329,-2.9312,-5.7251,3.8279
4.94,-0.3199,-0.1231,10.1528,-4.7978,-1.7827,2.3586
4.96,-0.356,-0.1077,10.1472,-4.8664,-1.1022,1.4798
4.98,-0.3356,-0.1321,10.1862,2.6179,-1.5733,-0.154
5.0,-0.1863,-0.2641,10.1381,-1.6385,0.0441,-1.2243
5.02,-0.4785,-0.209,10.2044,3.276,2.8949,-2.5532
5.04,-0.3808,-0.1799,10.258,4.3629,3.2911,-2.9329
5.06,-0.2104,-0.2394,10.1445,6.4258,3.4136,-1.2068
5.08,-0.3107,-0.254,9.9932,7.2986,2.6334,-1.5596
5.1,-0.0759,-0.2067,9.9424,7.1829,5.4342,-3.0593
5.12,-0.1368,-0.3758,9.9264,5.8086,4.6905,-3.3263
5.14,-0.0116,-0.1272,9.7655,6.0003,4.0511,-2.1695
5.16,0.2578,-0.2048,9.97,7.6952,5.9014,-3.2571
5.18,0.0867,-0.1886,10.038,7.2529,5.5619,-1.3066
5.2,0.1195,-0.2631,9.9648,6.3114,2.9175,-2.404
5.22,0.363,-0.1899,10.1789,6.481,4.7928,-0.5468
5.24,0.4017,-0.1596,10.1522,5.7561,3.2699,0.8357
5.26,0.371,-0.2442,10.1379,5.117,3.0467,2.8496
5.28,0.3622,-0.1115,10.3174,8.1926,-1.1946,0.3561
5.3,0.2997,-0.209,10.2533,4.7421,-3.9716,3.1826
5.32,0.2925,-0.1188,10.1288,2.074,-4.7257,2.9872
5.34,0.2745,-0.0819,10.1368,0.6565,-1.7752,2.1338
5.36,0.2982,-0.0632,10.1375,-3.5044,-5.8941,4.7011
5.38,0.1336,0.0494,9.9547,1.9802,-0.1478,1.8636
5.4,0.0735,0.0003,9.8997,-5.2059,-4.8313,2.8258
5.42,0.1498,-0.1083,9.7463,-3.5008,-5.466,1.7008
5.44,0.1477,0.0728,9.9058,-7.8096,-5.3222,2.6411
5.46,-0.311,0.0807,10.0731,-7.1097,-5.1943,0.3591
5.48,-0.2195,0.0724,10.0151,-10.566,-5.3713,-0.8564
5.5,-0.218,0.2037,10.0752,-8.8912,-3.4824,-0.1749
5.52,-0.2757,0.1535,10.2064,-6.7485,-3.1097,-2.4222
5.54,-0.3053,0.1616,10.2397,-8.7343,-0.079,-3.7227
5.56,-0.5825,0.1822,10.1103,-9.5915,0.1813,-2.8878
5.58,-0.3108,0.2828,10.2285,-4.5058,2.5729,-3.9452
5.6,-0.216,0.1886,10.2287,-7.4594,3.6809,-2.5375
5.62,-0.1615,0.1773,10.1521,-3.4818,4.3602,-1.6921
5.64,-0.2654,0.2473,10.0843,-5.7475,4.338,-3.137
5.66,-0.211,0.2485,10.0857,-3.9972,3.1071,-1.3054
5.68,-0.0548,0.306,9.9646,-0.1432,2.3011,-0.4517
5.7,-0.019,0.267,9.9284,-0.1674,6.5299,0.2907
5.72,-0.0642,0.2351,9.8409,3.7638,5.5857,-0.6314
5.74,0.0682,0.2333,9.8428,1.921,5.448,1.2186
5.76,0.1445,0.2065,9.994,4.1534,2.8931,1.3731
5.78,0.31,0.1942,10.0621,2.7529,6.1505,1.6226
5.8,0.4304,0.2226,10.1849,3.222,6.2962,1.8845
5.82,0.368,0.1594,10.1928,2.4782,2.47,3.1678
5.84,0.4092,0.1549,10.1633,8.9069,1.0765,2.397
5.86,0.2658,0.3335,10.1513,8.4566,1.4777,3.5442
5.88,0.3203,0.1731,10.2016,8.1322,-1.7864,1.747
5.9,0.2505,0.1598,10.1534,6.0729,-4.5347,3.4819
5.92,0.2401,0.1088,10.0772,7.3206,-4.4228,0.7579
5.94,0.1722,-0.0344,10.0131,4.5828,-4.464,-0.8784
5.96,0.1373,0.0579,10.0194,3.0304,-2.9538,-0.6157
5.98,0.0224,-0.0861,9.8013,6.4619,-3.0653,-2.8449
6.0,-0.0699,0.0227,9.8574,4.9495,-4.0344,-3.1807
6.02,-0.1994,0.0592,10.0279,4.6877,-2.8522,-2.673
6.04,-0.1418,-0.0403,9.9245,3.508,-2.6118,-3.0873
6.06,-0.1698,-0.1367,10.0509,-0.5367,-4.803,-4.2069
6.08,-0.3372,-0.0691,10.1403,-1.537,0.0019,-2.8883
6.1,-0.2334,-0.1043,10.1641,-3.8148,-2.7229,-3.1299
6.12,-0.4026,-0.2293,10.274,-7.514,-3.3206,-2.3874
6.14,-0.2304,-0.2939,10.1124,-5.6069,-0.4624,-1.1383
6.16,-0.5406,-0.19,10.1863,-7.5137,3.9483,-0.2145
6.18,-0.2684,-0.2145,10.1568,-4.9767,3.4963,-0.7105
6.2,-0.3227,-0.3359,10.066,-7.2022,1.4937,0.2573
6.22,-0.4025,-0.3226,10.0851,-8.7417,3.3949,-1.0003
6.24,-0.2548,-0.256,9.8965,-9.9019,5.1718,2.0118
6.26,-0.1585,-0.1842,9.8977,-9.9056,5.6493,1.0745
6.28,-0.017,-0.1707,9.7879,-8.1749,6.959,3.1888
6.3,0.1619,-0.2922,9.852,-6.3124,4.4688,3.5297
6.32,0.1095,-0.2184,9.947,-11.0691,2.3485,3.4359
6.34,0.2285,-0.2564,9.9969,-0.5779,3.3669,1.5216
6.36,0.1818,-0.257,10.2074,-3.1761,0.245,2.5343
6.38,0.337,-0.1911,10.0486,-3.1506,1.5243,1.2335
6.4,0.3677,-0.206,10.235,-2.4074,4.0366,0.036
6.42,0.305,-0.2738,10.1654,-1.6739,-1.4746,1.0937
6.44,0.3475,-0.1277,10.2017,-0.149,2.1732,0.0206
6.46,0.3489,-0.2498,10.1462,1.1738,-0.6439,-0.2006
6.48,0.229,-0.1225,10.136,3.2478,-5.3099,-2.6723
6.5,0.3081,-0.0894,10.0828,6.8616,-3.7013,-1.6698
6.52,0.1106,-0.0798,10.0749,4.7407,-3.5808,-2.1873
6.54,0.1921,-0.0498,9.8373,6.8834,-3.982,-1.9236
6.56,-0.1519,0.0745,9.7861,9.8991,-3.5769,-2.8406
6.58,-0.0072,0.0542,9.9011,6.8119,-5.5571,-1.2541
6.6,-0.1454,0.091,9.9482,9.8783,-4.0805,-1.5895
6.62,-0.1988,0.0891,9.95,12.1831,-3.9335,-2.3167
6.64,-0.3344,0.0118,9.9981,11.6131,-3.0075,-2.0609
