time_s,Ax,Ay,Az,Gx,Gy,Gz
0.0,0.088,0.2693,9.879,1.0171,3.7004,2.4565
0.02,0.0461,0.1821,9.8355,0.4056,4.4085,0.2052
0.04,0.135,0.2347,9.9472,-0.1937,3.9209,0.3695
0.06,0.0927,0.2306,10.0117,3.5982,3.8343,0.108
0.08,0.2438,0.1365,10.0672,4.5855,1.7649,0.5913
0.1,0.1714,0.2057,10.2045,1.4349,2.675,3.1418
0.12,0.2571,-0.0241,10.183,4.4434,1.8643,2.2596
0.14,0.316,0.0131,10.1961,7.7339,0.5166,1.7535
0.16,0.137,-0.0308,10.2569,4.8479,0.0335,2.8429
0.18,0.3229,-0.1111,10.0891,6.8083,-3.2074,3.0026
0.2,0.1524,-0.1442,10.0669,5.7659,-2.7292,2.6769
0.22,0.2684,-0.1674,10.1667,2.3473,-3.3266,1.9792
0.24,0.1414,-0.2074,9.9981,2.3996,-3.2128,2.5945
0.26,0.0948,-0.1972,10.169,4.4654,-3.7659,1.2291
0.28,0.3027,-0.2241,9.9328,2.0175,-4.0159,0.006
0.3,0.0496,-0.1171,9.8729,0.4791,-1.6752,0.2249
0.32,0.0357,-0.2222,9.7815,0.6981,-2.6115,0.404
0.34,-0.0126,-0.2925,9.8587,-3.5909,-6.4143,-1.9107
0.36,-0.1789,-0.1155,10.0056,-2.3287,-2.5167,-0.6822
0.38,-0.092,-0.1955,10.0648,-5.0964,-3.3654,-0.5859
0.4,-0.2391,-0.1211,9.9689,-3.3587,-6.081,-0.4271
0.42,-0.25,-0.146,10.1688,-3.5127,-3.719,-2.0072
0.44,-0.2334,-0.0526,10.1512,-3.4688,-3.5123,-1.7571
0.46,-0.2209,0.0172,10.1869,-5.2276,-0.037,0.0944
0.48,-0.2997,-0.0667,10.1402,-6.2575,0.2806,-2.9631
0.5,-0.2096,0.1568,10.0847,-5.7337,1.2641,-1.9189
0.52,-0.1505,0.036,10.1226,-4.5021,3.6945,-1.0942
0.54,-0.2331,0.2303,10.0808,-5.6429,0.6315,-1.2662
0.56,-0.1909,0.17,10.0023,-2.3399,0.8538,-2.1572
0.58,-0.0324,0.203,9.9614,-4.011,4.2975,0.1057
0.6,-0.0918,0.3563,9.8242,-4.0598,3.7844,0.0808
0.62,-0.0693,0.1961,9.7402,1.0352,1.4655,1.0618
0.64,-0.0694,0.2193,9.9379,2.3386,3.5281,1.901
0.66,-0.0045,0.1968,9.8903,3.9977,4.9282,1.3834
0.68,0.2357,0.2516,10.0696,3.6736,4.2892,-0.5416
0.7,0.1529,0.1059,10.0975,2.2425,2.8019,1.0473
0.72,0.1274,0.1415,10.1415,5.3723,1.58,1.824
0.74,0.3425,-0.0211,10.0526,9.0064,0.9358,-0.134
0.76,0.3034,0.1693,10.1492,3.7719,0.1706,0.9162
0.78,0.2692,0.0369,10.1391,8.5939,2.0923,3.245
0.8,0.3354,-0.0601,10.078,5.7229,-0.6054,1.2145
0.82,0.2113,-0.1227,10.1003,5.0376,-2.4205,2.2944
0.84,0.1889,-0.2106,10.1311,5.7892,-3.2198,2.6025
0.86,0.189,-0.09,10.0535,4.3243,-1.6193,0.9795
0.88,0.2188,-0.1129,9.993,6.4805,-3.1508,0.2257
0.9,0.1636,-0.2211,9.9552,3.5287,-2.5161,2.6768
0.92,-0.0039,-0.1318,9.9129,2.5261,-3.6649,1.8006
0.94,-0.1036,-0.2048,9.8431,-2.6268,-5.4163,-0.5516
0.96,-0.0347,-0.2562,9.8204,-0.8888,-4.876,-0.4727
0.98,-0.0917,-0.1029,9.9371,-1.4474,-4.364,-1.0073
1.0,-0.1266,-0.1414,9.953,-3.6338,-2.4243,-1.0346
1.02,-0.1771,-0.2054,10.0027,-4.0935,-2.9842,-2.642
1.04,-0.3023,-0.1923,10.0614,-5.0837,-2.2688,-1.5922
1.06,-0.1763,-0.0585,10.1161,-6.8752,-2.2667,-1.7557
1.08,-0.3557,-0.0101,10.1341,-9.4331,-1.9007,-2.4749
1.1,-0.254,0.0486,10.1873,-7.1017,-0.0164,-1.4919
1.12,-0.2429,-0.1075,10.1388,-5.9546,-0.2184,-0.6714
1.14,-0.191,0.0581,10.1955,-2.5309,2.8688,-1.1289
1.16,-0.2912,0.1408,10.1044,-5.5847,3.2662,-1.8034
1.18,-0.0945,0.2004,10.0278,-3.6142,3.5364,-1.4726
1.2,-0.0786,0.2558,10.0055,-2.4852,3.6931,-1.2186
1.22,-0.0187,0.2219,9.9678,-2.7421,3.5952,0.8938
1.24,0.0435,0.2323,9.907,0.2505,2.9585,0.773
1.26,0.1255,0.201,9.9,-0.4997,4.1648,-0.7662
1.28,0.1775,0.1425,9.9215,2.7131,3.768,-0.1049
1.3,0.1438,0.1978,10.0313,1.964,2.6179,1.4808
1.32,0.2097,0.0244,9.9847,4.8948,2.9676,0.7298
1.34,0.2135,0.0332,10.1011,6.8796,1.6132,1.1253
1.36,0.6511,0.2841,10.2566,-2.5026,-8.807,-2.5732
1.38,-0.6426,0.1613,9.8074,-2.9066,-15.864,11.7025
1.4,-0.3912,-0.5346,9.997,-5.8139,3.1619,10.2746
1.42,-1.5874,0.6208,7.4393,-34.4674,13.0616,2.5076
1.44,-4.1645,1.2702,3.8561,-65.7116,46.2845,21.9988
1.46,-2.3507,1.0132,6.1338,-20.8736,10.3674,3.4681
1.48,0.4087,0.6197,10.0393,-8.8665,7.5741,2.4139
