time_s,Ax,Ay,Az,Gx,Gy,Gz
0.0,-0.0993,0.236,9.8373,0.1886,6.7672,-0.0305
0.02,0.1511,0.2393,9.8711,-0.8608,6.1363,-1.5294
0.04,0.2608,0.2666,9.8299,1.4767,2.8557,0.2208
0.06,0.1474,0.1728,9.9621,4.7762,3.3536,1.7639
0.08,0.2457,0.1689,9.9492,4.5293,1.8903,1.9776
0.1,0.2472,0.255,10.1852,5.8049,3.5068,1.6267
0.12,0.3025,0.089,10.1834,8.1441,2.2689,2.737
0.14,0.3267,0.0865,10.2109,5.4304,-0.1708,0.7482
0.16,0.1992,-0.0869,10.2246,5.9731,-0.629,1.3687
0.18,0.4436,-0.0585,10.2286,6.0634,-1.8175,1.7614
0.2,0.248,-0.0081,10.1268,6.2507,-1.2322,-0.1858
0.22,0.2663,-0.0931,10.0691,0.2846,-2.549,-1.1527
0.24,0.3273,-0.1688,9.9584,2.3622,-3.5881,1.5012
0.26,0.1156,-0.146,9.916,2.9981,-2.869,1.2928
0.28,0.108,-0.1992,9.9364,2.903,-5.4606,0.8858
0.3,0.0869,-0.2784,9.8608,0.52,-2.7913,-2.4605
0.32,-0.014,-0.2383,9.824,1.167,-3.9175,1.845
0.34,-0.1137,-0.1697,9.877,-2.1706,-2.4983,0.1773
0.36,-0.1926,-0.107,9.9179,-5.5502,-2.5427,-1.3158
0.38,-0.0816,-0.1045,10.0509,-4.3734,-2.8541,-2.7519
0.4,-0.301,-0.1516,10.0061,-1.5055,-2.3787,-2.5126
0.42,-0.2767,-0.1357,10.1696,-3.6098,-1.4701,0.0475
0.44,-0.3383,-0.2036,10.0544,-7.2399,-0.3232,-1.3917
0.46,-0.344,0.0138,10.1596,-5.7664,1.2074,-1.2397
0.48,-0.2848,0.1006,10.1395,-5.0426,1.2172,-2.0964
0.5,-0.2163,0.1278,10.0831,-3.5626,1.9766,-1.8514
0.52,-0.3428,0.0862,10.079,-6.7336,2.179,-0.7655
0.54,-0.2969,0.236,10.168,-3.3604,1.7048,-3.0266
0.56,-0.3047,0.2484,10.0837,-4.3669,5.4121,-0.3681
0.58,-0.1102,0.2387,9.9591,-4.0889,3.9572,-1.8118
0.6,-0.1056,0.2142,9.8698,-3.0379,3.6289,0.0094
0.62,-0.0527,0.2195,9.8229,0.0959,2.6135,0.4055
0.64,0.0281,0.129,9.7611,1.2588,5.4658,-0.3777
0.66,0.037,0.17,9.8829,1.0931,4.9786,1.0587
0.68,0.1844,0.1251,10.017,3.1367,3.5814,0.9462
0.7,0.2097,0.0631,10.0674,3.6241,4.3559,0.7224
0.72,0.3399,0.2076,10.1119,2.5524,0.4794,0.8374
0.74,0.2722,0.0357,10.1244,4.7072,1.4184,1.6479
0.76,0.2231,0.0801,10.1867,5.6126,-0.5671,3.409
0.78,0.2514,0.0344,10.0811,7.9953,-2.0178,0.3551
0.8,0.2994,-0.1309,10.1978,5.2862,-2.3682,0.1065
0.82,0.2988,-0.1335,10.1429,5.5659,-1.6697,2.9111
0.84,0.2397,-0.1204,10.0982,4.2669,-1.7222,1.4963
0.86,0.1209,-0.175,10.1259,4.259,-2.2731,-0.1799
0.88,0.1909,-0.1257,9.9536,4.082,-4.5002,1.6382
0.9,0.1527,-0.2966,9.9147,3.0687,-3.564,-0.8781
0.92,0.1461,-0.2781,9.956,2.4127,-4.042,-0.3767
0.94,-0.0523,-0.1989,9.8627,-4.6862,-3.3685,0.6648
0.96,-0.1506,-0.2391,9.8505,-1.9835,-2.8194,-1.187
0.98,-0.2031,-0.0094,10.0072,-1.4986,-5.6223,0.0342
1.0,-0.288,-0.0704,10.0544,-2.5658,-3.0297,-1.7911
1.02,-0.3038,-0.1634,10.0354,-5.0409,-4.228,-1.7581
1.04,-0.4215,-0.1566,10.085,-2.9634,-1.5238,-1.9839
1.06,-0.2727,-0.1582,10.1026,-4.2328,0.3761,-0.2194
1.08,-0.1909,-0.0216,10.1752,-5.0599,-1.9779,0.9146
1.1,-0.2858,0.0005,10.2046,-6.2864,1.9437,-1.6372
1.12,-0.2751,-0.0253,10.1261,-7.4794,1.7432,-1.8183
1.14,-0.3608,0.137,10.1776,-4.8817,2.2786,-1.0157
1.16,-0.2418,0.1935,10.1516,-4.7118,0.816,-1.0618
1.18,-0.195,0.0655,10.037,-4.4566,3.5975,-1.0884
1.2,-0.1239,0.2001,10.0338,-3.7236,3.2498,-2.1822
1.22,-0.1996,0.1788,9.9756,-0.6663,1.6179,0.8791
1.24,-0.091,0.155,9.8462,-1.4253,5.7659,-1.6071
1.26,0.1271,0.0929,9.7556,0.0874,3.2316,2.8119
1.28,0.0644,0.2064,9.8373,0.7361,3.1618,1.8196
1.3,0.0664,0.2484,10.0093,0.8203,4.0804,-0.0028
1.32,0.2908,0.1579,10.0335,6.2118,2.779,0.9833
1.34,0.36,-0.1629,10.136,5.0,10.6423,3.8761
1.36,0.6468,-0.4836,10.0669,-3.8017,4.9641,-2.2145
1.38,0.5712,0.3577,10.0975,5.9543,-1.7447,0.5365
1.4,1.3704,0.1546,7.542,30.7613,12.2818,4.9032
1.42,4.4997,1.2667,2.9491,74.5846,33.3957,13.1477
1.44,2.968,1.4093,5.9125,56.0119,42.5536,18.1101
1.46,0.2622,1.5196,9.6383,12.0392,23.1145,-5.3905
1.48,-0.06,0.3293,10.5038,8.9655,-4.765,0.0089
1.5,-1.1143,0.1245,9.1706,-9.8555,8.7461,-5.1811
1.52,0.687,0.3521,10.3054,-3.1115,1.1606,-10.9178
1.54,-0.1949,-0.1366,9.7071,13.1621,1.9552,-5.0153
1.56,-0.3766,-0.2775,9.6603,-7.2489,16.0619,9.7815
1.58,0.1724,0.8714,9.418,8.4425,1.9629,4.3692
1.6,1.4283,0.2576,0.9301,45.8005,28.3499,12.2053
1.62,1.2503,0.4043,0.7395,36.2061,12.8573,12.758
1.64,1.088,0.1559,0.7103,35.5573,24.2989,14.1188
1.66,1.0391,0.3528,0.5686,41.2295,17.406,4.7414
1.68,1.1816,0.2386,0.8044,42.8891,14.5936,10.0457
1.7,0.8763,-0.0383,0.7482,40.8137,20.2603,3.6443
1.72,0.8142,0.0701,0.3308,27.787,5.0605,9.2297
1.74,0.9769,0.1609,0.4234,37.7957,10.8423,10.0485
1.76,0.5711,0.1529,0.4749,31.9637,13.4267,11.433
1.78,0.83,0.3083,0.4954,35.8864,18.5116,1.6781
1.8,0.8306,0.0458,0.4693,25.8756,18.2016,3.6508
1.82,0.5515,0.347,0.2285,19.813,2.3334,5.0751
1.84,0.3323,0.0029,0.3299,28.1653,17.5556,4.3111
1.86,0.6108,0.1634,0.1394,12.6738,5.4447,4.9707
1.88,0.616,0.0675,0.315,14.558,1.7013,8.6165
1.9,0.3008,0.3933,0.3106,14.2473,-0.4231,-1.3454
1.92,0.4924,0.2207,0.0939,9.7278,5.7797,1.3363
1.94,0.3387,-0.0129,0.0797,10.3353,9.4148,-5.3868
1.96,0.2933,0.2794,0.2428,11.2359,16.7328,6.9716
1.98,0.1804,0.2407,-0.0001,1.0595,1.4832,3.2888
2.0,-0.2218,0.1516,0.1105,-1.601,6.4274,1.1082
2.02,0.0464,0.1892,0.2582,5.4579,9.6262,-3.0013
2.04,-0.0322,-0.0125,0.0054,0.9521,-0.7731,-0.646
2.06,-0.0137,0.0078,0.0265,-0.8957,-0.2621,-0.2909
2.08,-0.018,0.0147,0.0059,-0.6525,0.4546,0.4988
2.1,0.0067,0.0107,-0.0354,-0.8402,-0.3493,-0.1106
2.12,0.0022,-0.052,0.0003,0.1194,-0.9134,-0.3482
2.14,-0.0177,0.0051,0.0324,-0.1405,-0.9563,0.3156
2.16,-0.001,0.0696,0.0637,-0.1055,0.8566,-1.0553
2.18,0.0241,-0.0196,-0.0925,-0.0672,-0.0647,0.2937
2.2,-0.016,-0.0019,-0.0272,0.1002,0.0398,-0.8389
2.22,-0.0175,0.0588,0.0087,-0.3402,-0.8116,0.0794
2.24,-0.0149,-0.0182,-0.0599,0.1239,-0.4678,0.0733
2.26,-0.0343,0.0085,0.0079,0.0657,-0.8382,0.6371
2.28,-0.0061,-0.0372,0.0433,-1.2194,-0.2691,-0.2652
2.3,-0.0227,0.0111,0.0525,0.2422,-0.5075,-0.4694
2.32,-0.0616,-0.0223,-0.0328,0.7931,0.8418,0.161
2.34,-0.0148,-0.0148,-0.0326,-0.1177,-0.5345,0.4395
2.36,-0.0101,-0.0195,0.0816,1.4528,1.2041,0.4359
2.38,0.0791,0.0482,0.0251,0.0851,1.0463,-0.3715
2.4,0.0173,0.0162,0.0068,0.4509,-0.2118,-0.524
2.42,0.0423,-0.0036,0.008,-0.4368,-0.7773,0.5784
2.44,0.0042,0.0358,0.0215,-0.4434,-0.7826,-0.3647
2.46,-0.0359,0.0227,-0.0271,-0.0642,-0.5691,-0.9419
2.48,0.0002,-0.0459,0.0495,0.5724,0.4986,0.2983
2.5,-0.0117,-0.0506,-0.026,0.2929,-0.2909,0.5561
2.52,0.0143,-0.0176,0.0016,0.584,0.0171,0.6019
2.54,0.0412,-0.0301,0.0199,-0.2023,-1.812,0.5271
2.56,0.0567,-0.0258,-0.0396,-0.3285,-0.4237,0.1001
2.58,-0.0254,-0.0053,0.0298,0.9531,-0.0819,0.1628
2.6,0.0041,-0.0074,0.0271,0.4919,0.1684,0.0882
2.62,-0.0311,-0.052,0.0085,-0.5801,0.0346,0.8247
2.64,0.0598,0.0368,0.0151,-0.5363,0.3145,0.2813
2.66,-0.0508,-0.0307,0.0209,0.2018,0.8677,1.5863
2.68,-0.0298,-0.0338,0.022,0.822,-0.0194,0.2531
2.7,-0.025,-0.0304,-0.002,0.7834,0.3684,0.4173
2.72,-0.0031,-0.0261,0.0392,0.4478,-0.4695,-1.1918
2.74,0.0176,0.0064,0.0116,0.3766,-0.4691,0.7778
2.76,0.0223,0.0385,-0.0025,-0.753,-0.5594,-0.2171
2.78,0.0379,0.0567,0.0559,1.2229,-1.0459,-0.2793
2.8,-0.0064,0.0208,-0.0053,-0.8025,0.0197,-0.076
2.82,-0.0073,-0.0069,-0.0095,0.3053,0.5332,-0.4114
2.84,0.0369,0.0281,-0.0738,-0.3803,-0.3319,0.1555
2.86,-0.0001,0.0276,-0.0028,-0.9809,0.0035,0.0193
2.88,-0.0166,0.0315,0.0005,-0.4664,0.8126,0.0355
2.9,0.0281,-0.0052,0.024,0.5489,-0.8366,0.1219
2.92,-0.0145,-0.0064,0.0152,0.3098,-0.0842,-0.4019
2.94,0.0082,-0.0333,-0.0309,-0.1171,0.5772,0.2422
2.96,0.016,0.0195,0.0428,0.103,-0.127,-0.6973
2.98,-0.0091,-0.0313,-0.0321,-0.6966,0.2557,-0.0838
3.0,-0.0699,-0.0084,-0.0221,1.0228,0.4404,-0.3786
3.02,-0.0305,0.0267,-0.0007,-0.3906,-0.1177,-0.0475
3.04,0.0163,-0.0041,0.0721,-0.7582,1.7533,0.51
3.06,-0.014,-0.0259,-0.0251,-1.1731,0.0586,-0.4591
3.08,0.021,0.0406,0.0015,-0.3092,1.4885,0.4841
3.1,0.036,-0.0026,0.0326,-0.9707,0.4556,-0.5961
3.12,0.0009,0.014,0.052,-0.5486,-0.2984,0.5553
3.14,-0.0292,0.0275,-0.0029,-1.2235,0.652,0.0901
3.16,0.0433,0.0156,-0.0319,-0.2554,0.2298,-0.204
3.18,0.0128,-0.0305,0.041,0.0345,-0.4797,0.1471
3.2,-0.0359,-0.0002,0.006,-0.0116,-0.4244,-0.3596
3.22,-0.0336,-0.0843,0.0145,-0.5988,0.4584,-0.112
3.24,0.046,-0.0489,0.0907,-1.2877,0.5771,-0.2366
3.26,-0.0381,-0.0116,0.0345,-0.0832,1.012,-0.6415
3.28,-0.0049,-0.0281,0.0117,0.2857,-0.7597,0.0301
3.3,-0.0196,-0.0297,0.049,-0.516,-0.1936,-0.9699
3.32,-0.0397,0.0373,-0.0218,-0.6369,0.6019,0.7669
3.34,-0.0523,0.0039,-0.0339,-0.3425,-0.6256,-0.1958
3.36,-0.0613,0.0062,-0.0568,0.5632,0.2768,0.1133
3.38,0.0086,-0.0047,0.0446,-0.5979,-0.3027,-0.1358
3.4,-0.0113,-0.018,0.0542,-0.6288,0.0885,0.0977
3.42,-0.0015,-0.0181,-0.0686,0.3493,1.4314,0.0342
3.44,0.0456,0.0225,-0.0661,0.0888,0.7467,0.1696
3.46,-0.0224,0.0014,-0.0062,-0.6213,-0.223,0.0201
3.48,-0.0187,0.0086,0.0498,-1.6688,0.4465,-0.0171
3.5,-0.0341,-0.0337,0.0158,0.4503,0.2442,-0.0588
