time_s,Ax,Ay,Az,Gx,Gy,Gz
0.0,-0.029,0.2292,9.7329,-1.8027,3.1093,-0.2815
0.02,0.129,0.2762,9.8646,1.7208,5.2015,-1.3414
0.04,0.0246,0.0766,10.0607,4.8597,4.0208,2.6044
0.06,0.124,0.1968,10.0433,0.27,2.4172,0.5596
0.08,0.2483,0.2039,10.0293,4.5842,3.3356,2.8226
0.1,0.2254,0.0736,10.1165,5.4509,2.2618,1.4476
0.12,0.3237,-0.0142,10.1336,5.3827,2.6032,1.593
0.14,0.3289,-0.0475,10.2222,6.1908,-0.3394,2.0301
0.16,0.365,-0.0873,10.1722,6.4787,-0.5796,2.9049
0.18,0.3733,-0.0833,10.1994,4.3234,-1.7771,0.9324
0.2,0.1487,-0.1015,10.1105,4.5862,-0.5701,3.0314
0.22,0.3058,-0.1438,10.0101,3.252,-4.605,2.1459
0.24,0.2895,-0.1722,10.0757,4.7727,-2.7991,1.0623
0.26,0.1098,-0.2872,9.9488,4.6137,-3.4043,0.8095
0.28,0.108,-0.1327,9.9629,5.1058,-2.2936,0.8669
0.3,-0.0785,-0.1344,9.8578,1.0277,-2.8401,-0.1486
0.32,0.0892,-0.1552,9.7413,-1.9386,-3.6453,0.1621
0.34,-0.1064,-0.2372,9.9921,-1.2134,-4.5343,-0.401
0.36,-0.1923,-0.1302,9.9401,-1.8245,-6.3157,-0.8711
0.38,-0.216,-0.0405,10.1102,-5.8554,-2.4752,-2.4857
0.4,-0.2529,-0.1247,10.0769,-0.9934,-1.6625,-1.7903
0.42,-0.3464,-0.1013,10.071,-6.821,-1.0924,-2.7502
0.44,-0.3886,-0.1264,10.1537,-5.9794,-1.7834,-0.8929
0.46,-0.2824,-0.0502,10.1039,-6.941,-0.7435,-3.6466
0.48,-0.1585,-0.0579,10.1789,-8.0488,0.4812,0.4445
0.5,-0.3152,0.1342,10.1671,-8.1259,0.3304,-3.1009
0.52,-0.2781,0.1554,10.1258,-6.9578,2.4687,-0.1461
0.54,-0.202,0.0284,10.1202,-6.0863,1.3413,-0.6083
0.56,-0.3466,0.1749,10.0367,-2.9096,4.3452,-1.3441
0.58,-0.1244,0.0954,9.9844,-3.328,3.8224,-0.2324
0.6,-0.1248,0.179,9.9434,0.365,3.0158,0.1564
0.62,0.0782,0.1587,9.8095,-4.1372,3.558,-1.3481
0.64,0.0058,0.1587,9.8693,0.0251,6.3321,0.4065
0.66,-0.0106,0.2415,9.9326,4.1922,2.1028,-1.0937
0.68,0.1704,0.2594,9.9923,2.0243,0.5545,1.6991
0.7,0.2267,0.1734,10.0228,4.0255,2.8044,0.0514
0.72,0.2889,0.1445,10.0287,1.3422,1.2696,2.4916
0.74,0.2858,0.112,10.1956,3.4173,0.9456,1.9487
0.76,0.2838,-0.0009,10.2382,4.2307,0.36,3.5976
0.78,0.3598,-0.0114,10.1477,3.3643,-1.7513,1.6654
0.8,0.243,-0.1513,10.2,6.807,1.5196,1.7935
0.82,0.3278,-0.0811,10.1275,5.1609,-0.0491,2.8166
0.84,0.3046,-0.1498,10.0593,5.0491,-1.3306,2.6589
0.86,0.3692,-0.2267,10.0908,6.1211,-2.086,0.4506
0.88,0.1581,-0.192,9.9803,4.0737,-4.7852,2.7051
0.9,0.1767,-0.1512,9.9915,1.76,-3.9871,2.3944
0.92,0.2135,-0.0966,9.8396,3.007,-4.6784,0.408
0.94,-0.0869,-0.2262,9.8081,-1.0698,-5.5888,1.7008
0.96,-0.0808,-0.227,9.8776,-2.4779,-4.8402,-0.7942
0.98,-0.2426,-0.2693,9.9315,-1.0816,-2.4283,0.1183
1.0,-0.1546,-0.1454,10.1009,-0.4839,-2.3852,-0.157
1.02,-0.2509,-0.1777,10.0826,-3.6937,-3.3217,1.0927
1.04,-0.2348,-0.0513,10.1564,-2.307,-1.0081,-1.3769
1.06,-0.2979,-0.0552,10.0811,-6.772,0.613,-3.1264
1.08,-0.2017,-0.0417,10.108,-5.8735,-2.1806,-1.2118
1.1,-0.3353,-0.0232,10.1481,-6.1689,-0.6971,-1.5253
1.12,-0.2057,-0.0732,10.0237,-4.1302,2.4899,-3.3709
1.14,-0.3352,0.0876,10.1799,-6.0298,1.4496,-1.7115
1.16,-0.2309,0.002,10.0175,-3.1734,3.3603,-1.0669
1.18,-0.2517,0.1249,10.024,-4.6977,4.0303,-1.509
1.2,-0.1296,0.1285,9.9804,-1.9416,2.7793,-0.7941
1.22,-0.1186,0.1954,9.9265,-1.8618,3.0619,0.8235
1.24,0.0894,0.3085,10.5772,-10.3884,-11.871,3.9434
1.26,0.4813,0.226,9.224,-7.815,-0.5429,12.0516
1.28,-0.2051,-0.2504,9.6374,-14.0295,-3.5851,1.4269
