time_s,Ax,Ay,Az,Gx,Gy,Gz
0.0,-0.0493,-0.0138,9.8316,-0.406,-0.6691,-0.1608
0.02,-0.0541,-0.0069,9.7804,0.1075,0.3333,-0.1438
0.04,-0.0343,0.0245,9.8439,-0.4782,-0.111,0.0244
0.06,-0.0051,-0.0035,9.8167,-0.2101,-0.2403,-0.4685
0.08,-0.0537,-0.1108,9.8241,-0.6191,-0.4483,0.0057
0.1,0.017,0.002,9.8106,-0.2173,0.1008,0.4766
0.12,0.0255,-0.0245,9.8194,0.3247,-0.2011,-0.2554
0.14,0.0334,0.0149,9.8039,0.061,-0.4864,-0.0488
0.16,0.0099,0.0449,9.8414,0.0291,-0.2364,-0.2471
0.18,-0.018,-0.0372,9.7982,-0.3997,-0.5376,0.5332
0.2,0.0233,-0.0346,9.767,0.035,-0.3131,-0.6144
0.22,-0.0015,0.0228,9.8194,0.2358,-0.0042,-0.5334
0.24,0.0211,0.0151,9.7738,-0.248,0.7712,0.2425
0.26,-0.0088,0.0123,9.811,0.306,0.4356,-0.3728
0.28,-0.0247,-0.0394,9.7802,-0.3284,0.2621,0.1573
0.3,-0.0064,-0.0066,9.8309,-0.0443,-0.2595,-0.2784
0.32,0.0012,-0.0039,9.781,-1.0899,-0.0209,0.0007
0.34,0.0249,-0.0045,9.806,-0.0314,-0.7277,-0.4411
0.36,-0.001,0.009,9.8632,0.3304,0.5709,0.1303
0.38,-0.0007,-0.0124,9.7856,-0.6141,0.1099,-0.0723
0.4,0.0115,-0.022,9.8164,-0.0924,-0.3258,-0.7664
0.42,0.041,0.0354,9.8019,-0.3405,0.4387,0.2221
0.44,-0.005,0.0318,9.814,-0.2063,0.3788,0.817
0.46,-0.016,0.0095,9.8378,-0.0146,-0.2201,0.0478
0.48,0.0151,-0.029,9.8216,0.0066,0.0123,0.1296
0.5,0.0236,0.0276,9.8553,0.3916,-0.2875,-0.1877
0.52,-0.0009,-0.031,9.8278,0.3074,-0.7071,0.1704
0.54,-0.0383,0.0335,9.7795,-0.226,-0.241,-0.0582
0.56,0.0245,0.0124,9.8368,0.0018,0.1033,-0.602
0.58,-0.0215,0.0052,9.8134,0.3078,0.0925,-0.2512
0.6,0.0451,0.0061,9.7628,0.1827,-0.4888,-0.3874
0.62,-0.0353,0.0513,9.7804,-0.3714,0.096,-0.8455
0.64,0.0446,-0.0353,9.8115,0.3172,0.2234,0.1069
0.66,0.0072,0.0538,9.8242,0.2432,-0.6565,0.3108
0.68,0.0643,-0.0212,9.7788,-0.5301,-0.6715,0.2276
0.7,0.0024,-0.0428,9.8227,-0.0299,0.1783,-0.1248
0.72,-0.0428,-0.0114,9.7575,-0.9277,-0.3785,0.0075
0.74,0.0004,-0.0243,9.8388,0.1197,-0.1917,0.579
0.76,0.0546,-0.0456,9.8139,-0.0362,-1.0375,0.6936
0.78,0.0159,0.0012,9.7788,-0.5311,0.5471,-0.2986
0.8,0.0338,0.0032,9.8401,0.0779,0.2786,-0.2923
0.82,0.0077,-0.0479,9.8162,-0.6198,0.0729,-0.6746
0.84,-0.0397,0.001,9.8179,-0.5365,-0.0717,0.2132
0.86,0.043,0.0735,9.7812,-0.1339,-0.6996,-0.1898
0.88,0.0067,-0.0407,9.7872,-0.2515,-0.2945,0.1379
0.9,0.0311,-0.0528,9.8514,-0.0707,-0.2608,0.5737
0.92,0.0337,-0.0188,9.8188,-0.1086,-0.9425,-0.3004
0.94,0.0103,0.0135,9.7917,0.4429,-0.36,0.0613
0.96,0.0267,-0.0131,9.7935,0.4424,0.2025,0.0176
0.98,0.0179,0.0276,9.8638,1.0115,0.3303,-0.5938
1.0,0.0366,0.0401,9.8211,0.2699,-0.1538,0.8305
1.02,0.0104,0.0062,9.7627,0.8042,0.4566,-0.035
1.04,0.0068,-0.018,9.8504,0.3632,-0.8681,-0.2963
1.06,0.0352,0.0239,9.8059,-0.014,-0.1465,-0.6606
1.08,0.0002,0.0249,9.7888,-0.0176,-0.3748,-0.2018
1.1,0.0227,0.0309,9.7956,1.0914,0.9392,-0.5772
1.12,-0.0188,0.035,9.7711,0.2606,-0.0446,-0.3437
1.14,-0.0151,0.009,9.8209,0.0426,0.043,0.0566
1.16,0.0015,-0.0331,9.7833,0.243,-0.5137,0.2829
1.18,0.0159,0.0231,9.8312,-0.0743,0.1314,0.1075
1.2,0.0356,-0.0058,9.8055,-0.4645,-0.6837,0.3121
1.22,0.0003,0.0347,9.7928,0.0835,-0.068,-0.8407
1.24,-0.0097,0.0011,9.7741,0.1585,-0.1779,0.0431
1.26,-0.0194,0.0183,9.811,-0.8402,0.5188,0.1596
1.28,-0.0401,-0.0055,9.8169,-0.1333,0.7319,-0.1554
1.3,-0.0432,0.0121,9.764,-0.049,0.3749,-0.1298
1.32,0.0308,0.0075,9.8227,-0.0211,0.0874,0.3781
1.34,0.0003,-0.0507,9.8168,-0.0827,0.4374,-0.1231
1.36,-0.0008,0.0067,9.7991,0.0302,-0.3583,-0.451
1.38,-0.0561,-0.0141,9.8051,0.2905,-0.9323,0.767
1.4,-0.0206,0.0391,9.8455,0.208,0.2459,-0.002
1.42,-0.0082,-0.0207,9.8042,-0.4221,-0.655,-0.4883
1.44,-0.0356,-0.0056,9.7172,-0.0069,-0.0606,0.0968
1.46,-0.0033,-0.0037,9.8126,-0.2784,0.3606,-0.3727
1.48,0.0088,-0.0169,9.8323,-0.1241,1.2673,0.4637
1.5,0.1252,0.0701,9.8242,0.233,0.4879,-0.2492
1.52,0.0015,0.0001,9.8438,-0.1732,1.0503,-0.1849
1.54,0.024,-0.0442,9.7664,-0.6309,0.8597,0.0144
1.56,0.0003,0.0097,9.802,-0.3247,0.4347,0.5289
1.58,-0.0237,0.0266,9.8056,0.4072,0.3639,0.0076
1.6,-0.0353,-0.0077,9.8076,-0.2193,0.4698,0.5513
1.62,-0.0024,0.0039,9.8355,-0.4206,-0.0177,0.7288
1.64,-0.0052,0.0371,9.7841,-0.7662,0.2149,0.3183
1.66,-0.0163,-0.0175,9.7849,-0.3317,-0.4509,0.1501
1.68,-0.0218,-0.0132,9.8065,-0.3479,-0.6738,-0.1412
1.7,-0.023,-0.0512,9.8045,-0.3312,0.1336,0.1733
1.72,-0.0212,0.0093,9.754,-0.5837,0.1553,0.6549
1.74,0.0114,0.0484,9.7699,-0.2158,-0.2443,-0.7164
1.76,0.0293,0.0173,9.8347,-1.0961,-0.7553,-0.0799
1.78,0.0264,0.0056,9.8186,-0.0657,0.2143,0.2525
1.8,0.0405,-0.0073,9.8016,0.4066,1.226,0.2731
1.82,0.0268,0.04,9.8318,-0.4979,0.1255,-0.4779
1.84,0.0458,0.0176,9.8171,-0.0281,-0.7277,0.7243
1.86,0.0093,0.0778,9.7837,-0.441,-0.8501,0.3784
1.88,-0.0258,-0.0078,9.7957,1.073,-0.2668,0.4185
1.9,0.0082,-0.0788,9.8208,-0.2034,-0.5307,-0.238
1.92,-0.0299,-0.0396,9.8552,-0.3054,-0.1366,-0.5486
1.94,0.0296,-0.0358,9.8287,0.7395,0.4283,-0.0319
1.96,0.0141,0.0076,9.7633,-0.0585,0.6036,-0.364
1.98,-0.0231,0.0198,9.8051,-0.3654,0.3779,0.1629
2.0,0.0006,-0.0144,9.782,0.1244,0.262,0.1523
2.02,0.0207,-0.0197,9.8174,0.1217,0.4448,-0.8898
2.04,0.0245,0.0294,9.7994,0.2311,0.0372,0.3238
2.06,0.033,0.0609,9.7792,0.7627,0.1007,0.1
2.08,0.0271,-0.0265,9.7973,-0.2248,-0.4104,-0.081
2.1,-0.0285,-0.0437,9.8783,0.5235,0.7231,0.2057
2.12,-0.0031,0.0579,9.8064,0.4975,-0.0647,0.4257
2.14,-0.0268,-0.0021,9.8163,-1.7198,0.1482,0.1795
2.16,-0.0467,0.0217,9.8244,0.9674,-0.1946,-0.0484
2.18,-0.0524,-0.0124,9.8115,0.2999,-0.3424,-0.5569
2.2,-0.0842,0.016,9.8433,0.377,-0.0736,0.0881
2.22,-0.035,0.0269,9.8256,0.3753,-0.0035,0.7275
2.24,-0.0433,-0.0203,9.8619,0.2977,-0.7198,-0.3059
2.26,-0.0322,-0.0122,9.7821,0.5612,0.6531,-0.0064
2.28,-0.0406,0.0032,9.8416,0.7122,-0.1393,-0.4604
2.3,-0.0616,-0.039,9.849,0.185,-0.5087,0.6416
2.32,-0.0331,0.024,9.8253,-0.4569,0.821,0.3659
2.34,0.0188,0.0017,9.8008,-0.0956,-0.2451,0.1907
2.36,-0.0346,0.0334,9.8161,0.6233,0.155,-0.6194
2.38,-0.0507,0.0393,9.7872,0.3596,-0.3346,0.4742
2.4,0.0023,-0.0143,9.814,0.7836,-0.8535,-0.421
2.42,-0.0088,-0.0134,9.8474,-0.6596,-0.2378,0.0513
2.44,-0.0215,0.0112,9.8197,0.0088,0.2728,-0.4713
2.46,-0.0517,-0.0632,9.8126,-1.331,-0.2977,0.302
2.48,-0.0714,0.0196,9.7887,-0.2942,0.4279,0.2686
2.5,-0.0373,-0.0391,9.8503,-0.2181,0.2575,0.5867
2.52,-0.0378,-0.0335,9.7961,0.0477,0.0968,-0.5003
2.54,-0.0199,-0.0197,9.8135,-0.1765,0.0181,-0.1727
2.56,-0.0682,0.0101,9.812,0.5192,-0.5186,0.7124
2.58,-0.0547,-0.0486,9.8089,-0.4712,0.1277,0.0579
2.6,0.0411,-0.0455,9.8077,0.7895,0.6284,0.0409
2.62,-0.0023,-0.0014,9.7979,0.9629,-0.1039,0.1727
2.64,-0.0055,-0.0105,9.8441,0.6448,0.5059,-0.2764
2.66,0.0225,-0.0263,9.8524,0.5536,0.3239,0.5321
2.68,-0.0284,-0.0095,9.8112,0.4034,-0.0524,0.5818
2.7,0.0102,-0.0397,9.8274,-0.1127,-1.1796,0.0161
2.72,-0.0578,0.0201,9.8603,0.0854,-0.0972,0.3824
2.74,-0.0495,0.0054,9.7963,-0.8547,0.211,-0.1925
2.76,0.0175,0.0245,9.8303,-0.2491,0.0194,-0.5509
2.78,-0.0097,0.0256,9.8367,-0.3159,0.3179,-0.0905
2.8,-0.0287,-0.0227,9.8242,-0.8621,-0.1744,-0.0845
2.82,0.0112,-0.0141,9.8371,-0.8822,0.2881,0.199
2.84,-0.0515,-0.0341,9.82,0.5681,-0.2588,-0.4443
2.86,-0.0451,0.0046,9.8108,0.4567,-0.7349,0.0275
2.88,0.0262,0.0286,9.8291,0.3901,-0.8287,-0.132
2.9,0.0269,0.0564,9.813,0.0259,0.4144,0.6353
2.92,-0.043,0.0652,9.7854,-0.3307,-0.2552,-0.3164
2.94,0.0014,0.0093,9.7679,-1.2354,-0.126,0.0061
2.96,-0.0287,0.0235,9.8367,-0.568,0.4214,0.0287
2.98,-0.0356,0.0393,9.7944,-0.6155,0.1324,0.0825
3.0,0.036,-0.013,9.8057,1.1016,0.2565,0.3636
3.02,-0.04,0.0286,9.8352,1.3386,-0.5222,0.2705
3.04,-0.0218,-0.0049,9.8507,0.7835,-0.4137,-0.6101
3.06,-0.0519,0.0123,9.8503,0.7213,-0.0796,0.8534
