time_s,Ax,Ay,Az,Gx,Gy,Gz
0.0,-0.0045,0.2613,9.8099,2.3271,4.64,-0.6297
0.02,0.112,0.1916,9.784,0.2878,5.3569,0.9637
0.04,0.0079,0.1669,9.975,1.0286,6.4185,1.5285
0.06,0.1065,0.0039,10.0042,4.8424,4.2754,-1.0366
0.08,0.2307,0.1282,10.0433,5.1028,2.0272,1.1694
0.1,0.167,0.1301,10.0697,5.0136,2.6617,0.7586
0.12,0.4322,0.1916,10.0832,4.4671,3.3578,1.6201
0.14,0.2876,0.0117,10.1112,6.1916,0.1512,1.8213
0.16,0.2896,0.0228,10.1522,4.9638,0.8703,-0.009
0.18,0.2608,-0.0924,10.1834,6.1471,-1.4314,1.4913
0.2,0.3901,-0.1775,10.1711,3.169,-2.1231,2.7516
0.22,0.3858,-0.1922,10.0263,5.0525,-1.906,1.4797
0.24,0.1325,-0.0699,10.0452,4.4931,-3.5365,-0.1736
0.26,0.1446,-0.2383,10.0179,1.6611,-1.7134,-1.4595
0.28,0.1714,-0.2311,9.8197,1.8054,-2.6261,1.3467
0.3,-0.0914,-0.1358,9.7892,-1.0084,-5.8667,-1.1592
0.32,-0.068,-0.1827,9.8102,1.9157,-5.4543,-0.9791
0.34,-0.0654,-0.2281,9.9286,-0.8899,-4.0956,-0.0809
0.36,-0.1956,-0.0326,10.0484,-1.1499,-3.6259,0.1185
0.38,-0.2234,-0.1887,9.9158,-4.5046,-1.2416,-1.6537
0.4,-0.2272,-0.1043,10.0467,-4.7706,0.8445,-2.4244
0.42,-0.3081,-0.1131,10.0854,-3.2843,-1.6697,-3.4065
0.44,-0.3508,-0.1003,10.1505,-6.1775,-1.3815,-0.8171
0.46,-0.238,0.1061,10.2417,-7.3816,2.2792,-3.7877
0.48,-0.2607,-0.0098,10.2454,-5.8497,0.9573,-2.9272
0.5,-0.2244,-0.0215,10.2863,-5.0132,0.6033,-3.4907
0.52,-0.2813,0.0722,10.1987,-3.1187,3.6112,-1.5652
0.54,-0.2486,0.2451,10.0536,-4.54,2.1472,-0.3781
0.56,-0.0455,0.2139,10.034,-4.4978,1.6158,0.072
0.58,-0.1325,0.2293,9.8809,-3.0624,5.9546,0.0375
0.6,-0.0533,0.0981,9.9171,-1.5799,3.9749,-0.6704
0.62,-0.1425,0.1065,9.8221,-3.5859,2.3028,1.1295
0.64,0.0902,0.2171,9.8705,2.2435,4.7683,-0.8736
0.66,0.1334,0.1491,9.9336,2.8681,3.5953,-0.7461
0.68,0.1662,0.1299,9.9661,0.3505,3.5277,3.1539
0.7,0.0278,0.1667,10.0571,2.5349,2.6344,-0.5213
0.72,0.3195,0.1646,10.0938,2.9454,0.0874,2.6418
0.74,0.3271,0.1583,10.1756,4.6062,1.5949,1.1641
0.76,0.1885,0.0168,10.1057,3.1212,0.9486,2.7725
0.78,0.3001,-0.0147,10.1825,5.4035,2.1975,1.4858
0.8,0.2897,-0.0444,10.1266,2.7644,-0.8237,0.5581
0.82,0.2278,-0.1544,10.0881,5.9642,-0.8997,2.072
0.84,0.2428,-0.2445,10.087,5.9572,-5.326,0.2813
0.86,0.2308,-0.0858,10.0512,2.6184,-2.8959,2.181
0.88,0.1698,-0.1533,9.9972,1.8463,-0.5981,1.1094
0.9,0.1808,-0.0525,9.9438,4.1905,-2.5589,1.8775
0.92,0.0623,-0.146,9.7741,3.5825,-4.7991,1.1188
0.94,0.1155,-0.1844,9.8288,-0.4895,-4.929,0.3362
0.96,0.0428,-0.1622,9.8943,-2.5249,-1.1693,-1.6363
0.98,-0.0931,-0.2252,9.9149,-1.7002,-3.9015,-0.4413
1.0,-0.1972,-0.1913,10.0176,-3.0479,-1.7768,-1.2901
1.02,-0.185,-0.0336,10.0035,-5.461,-1.8972,-1.8894
1.04,-0.2753,-0.0517,10.1246,-5.1579,-2.6945,-0.3773
1.06,-0.2369,0.0067,10.0391,-5.9454,0.5464,-1.6858
1.08,0.5952,-0.1213,9.6359,24.5193,0.6849,0.0328
1.1,0.4225,-0.0205,10.4606,-0.5942,-10.7058,0.8405
1.12,-0.0182,1.0329,9.2108,-0.2679,7.9912,-2.5035
1.14,-2.3528,1.4273,7.7468,-15.5336,20.332,-0.4029
1.16,-4.2643,0.4738,3.8691,-81.8203,26.5807,17.8527
1.18,-1.6622,-0.5374,6.1865,-39.1053,-2.9837,6.7815
1.2,-0.9507,-0.6785,9.7361,4.1072,11.6592,8.3033
1.22,-0.3273,-0.5543,9.4588,12.5696,-0.9535,-1.3671
1.24,-0.1675,-0.4096,9.768,2.9433,-9.4787,1.9578
