time_s,Ax,Ay,Az,Gx,Gy,Gz
0.0,0.0519,0.2724,9.7936,-0.6355,3.6665,1.9848
0.02,0.0332,0.2293,9.8286,-0.2442,2.2788,0.8656
0.04,0.1033,0.1544,9.9868,2.6052,4.3506,0.6865
0.06,0.204,0.1427,10.0755,2.9545,3.6592,0.5829
0.08,0.166,0.0514,10.0397,3.0146,1.27,2.2315
0.1,0.326,0.1104,10.188,7.4098,1.2555,2.2119
0.12,0.3451,0.0471,10.1752,6.3808,2.184,1.4894
0.14,0.2376,0.0899,10.1753,4.1384,3.4887,2.8394
0.16,0.2893,-0.0248,10.1498,6.2126,-1.7652,2.7012
0.18,0.2974,-0.1157,10.171,3.7809,-0.4565,2.9333
0.2,0.3921,-0.0585,10.1164,2.4884,-4.2971,1.2555
0.22,0.3012,-0.1553,10.0924,6.864,-1.2827,0.89
0.24,0.3094,-0.0386,10.0457,5.9841,-2.7959,1.2818
0.26,0.1027,-0.2599,9.9251,3.0277,-2.2601,2.7898
0.28,-0.017,-0.24,9.9242,2.0896,-4.6732,-0.5235
0.3,0.0859,-0.1641,9.8411,0.9661,-4.1391,1.3879
0.32,0.0148,-0.1756,9.7635,-0.0599,-3.1764,-0.0634
0.34,-0.2248,-0.199,9.8882,-1.588,-3.6941,-0.2432
0.36,-0.1616,-0.3179,10.0153,-3.2748,-3.883,-1.3117
0.38,-0.3495,-0.1945,9.9337,-5.3236,-2.1176,-0.9449
0.4,-0.1945,-0.0519,10.0767,-3.5563,-3.6382,-0.3759
0.42,-0.2305,-0.1218,10.1413,-3.3513,-2.2045,-2.3981
0.44,-0.3055,-0.0768,10.1652,-4.6242,-0.9541,-2.4463
0.46,-0.3979,-0.0258,10.1811,-3.774,-0.0144,-0.6124
0.48,-0.2954,0.0554,10.1054,-5.876,-1.7646,-2.997
0.5,-0.2394,-0.0189,10.0703,-5.4803,0.4689,0.1483
0.52,-0.2537,0.0917,10.0743,-6.5558,2.1879,-1.5684
0.54,-0.2339,-0.0,10.0725,-4.7673,2.4159,-2.775
0.56,-0.2423,0.1874,9.9779,-3.8838,3.9707,-1.2693
0.58,-0.1607,0.1501,9.9666,-0.3665,2.6215,-0.6653
0.6,-0.1919,0.2225,9.8713,-3.1019,4.2235,-0.5938
0.62,0.0495,0.3623,9.8504,-1.0519,4.4323,1.4201
0.64,0.0113,0.2535,9.849,1.8791,6.6177,-0.3118
0.66,0.2401,0.2701,9.9451,0.628,4.3476,-0.8448
0.68,0.17,0.0944,10.0269,2.4148,4.6223,-0.068
0.7,0.0392,0.1911,9.9635,5.6902,1.5419,2.9205
0.72,0.2999,0.1193,10.0425,2.695,2.3325,1.5483
0.74,0.2267,0.0967,10.1754,4.7995,1.1406,1.4757
0.76,0.3199,0.0196,10.1406,5.8257,1.2558,2.7322
0.78,0.3928,0.0096,10.1394,6.0413,0.1319,1.9473
0.8,0.3147,0.0032,10.1006,4.1864,0.8117,1.8319
0.82,0.2957,-0.1359,10.0485,7.0001,-4.0352,1.0564
0.84,0.2112,-0.1468,10.0966,2.9391,-2.8968,0.578
0.86,0.3217,-0.0808,10.15,5.417,-2.1551,1.5443
0.88,0.0617,-0.2256,9.9932,4.1732,-2.936,1.6907
0.9,0.098,-0.1469,9.9984,4.0605,-3.0924,0.2354
0.92,0.0767,-0.192,9.9484,1.8069,-3.3943,1.1234
0.94,0.0094,-0.1998,9.8417,0.573,-2.9086,-0.0403
0.96,-0.1676,-0.1969,9.8993,-1.2912,-4.5602,-0.2807
0.98,-0.0173,-0.1705,9.9322,-1.1536,-3.2999,0.334
1.0,-0.2445,-0.1353,10.064,-1.1769,-3.0125,-1.9391
1.02,-0.2774,-0.1432,10.0798,-1.517,-1.8389,-1.4434
1.04,-0.301,-0.0527,10.1586,-5.6811,-0.108,-1.5685
1.06,-0.2019,-0.0717,10.1505,-9.1056,-2.0374,-2.5499
1.08,-0.3477,-0.0158,10.1108,-5.3967,0.3661,-2.1019
1.1,-0.3479,-0.0005,10.124,-6.5544,0.8584,-2.5149
1.12,-0.4106,0.0529,10.1157,-6.6528,1.2975,-2.6559
1.14,-0.2594,0.0772,10.1288,-3.5333,0.278,-1.5605
1.16,-0.1852,0.1938,10.0901,-2.1079,2.2261,-2.667
1.18,-0.5291,-0.0481,10.4464,-8.6743,-6.3482,-1.0858
1.2,0.1688,-0.5957,8.9537,-2.7525,5.719,-3.8262
1.22,0.0979,-0.3388,9.655,13.8654,0.7995,3.1234
1.24,2.9043,0.5978,6.0049,46.3102,20.377,18.3127
1.26,5.5599,1.0277,3.791,88.6774,30.1389,29.2573
1.28,1.9222,1.3895,7.3842,24.881,24.2179,-4.5605
1.3,0.0804,0.0296,9.0066,-6.2313,-0.3912,-6.9248
1.32,0.341,-0.3722,9.6445,13.9206,-3.7468,-4.9387
1.34,-0.0204,0.2146,9.9714,-7.8271,-2.3543,-0.4611
1.36,-0.1355,0.0684,9.5372,6.6432,-8.4928,-14.6535
1.38,0.1421,-0.1706,9.5987,-7.8187,3.4292,5.8059
1.4,-0.1336,0.1538,9.4398,-10.0898,10.1111,7.9053
1.42,0.0772,0.5819,10.6179,-17.6044,4.3814,3.593
1.44,1.3292,0.2275,0.9282,42.5803,12.6849,11.275
1.46,1.2089,0.272,0.7983,40.9195,24.7711,10.7676
1.48,1.256,0.3625,0.6669,37.6568,18.7516,14.9664
1.5,1.4249,0.3002,0.6464,39.515,19.2843,2.1681
1.52,1.0553,0.3371,0.3551,36.841,26.2487,9.9456
1.54,1.2714,0.132,0.686,38.528,17.1347,8.6013
1.56,1.0151,-0.0106,0.6205,36.7932,16.6733,2.8709
1.58,0.7761,0.0866,0.4943,30.8931,16.3862,1.5481
1.6,0.9025,0.1593,0.3324,27.8358,10.4794,3.594
1.62,0.9247,0.1498,0.485,27.5212,11.9858,11.8166
1.64,0.9339,0.1386,0.451,24.4532,12.4814,3.4644
