time_s,Ax,Ay,Az,Gx,Gy,Gz
0.0,-0.034,0.1584,9.8743,-0.6961,4.9554,-0.1547
0.02,0.1733,0.2213,9.8895,-3.2847,1.3164,0.4615
0.04,0.1276,0.287,9.9346,3.2518,5.0304,2.3442
0.06,0.2026,0.0901,10.0451,4.0317,1.9496,0.9356
0.08,0.0955,0.1097,10.0444,3.8018,2.9778,-0.1146
0.1,0.254,0.181,10.076,6.8104,2.2095,2.4535
0.12,0.2106,0.0443,10.1059,5.724,2.1541,1.1201
0.14,0.4207,-0.0625,10.0483,4.4738,0.2139,2.2694
0.16,0.3887,-0.0133,10.1065,5.771,1.102,2.574
0.18,0.2391,-0.1296,10.0692,5.9355,-2.3135,0.5411
0.2,0.1924,-0.1314,10.0648,7.4085,-0.8655,1.2715
0.22,0.3552,-0.1724,10.0555,3.09,-3.1276,3.05
0.24,0.206,-0.2185,10.033,3.1335,-1.3163,1.7666
0.26,0.1402,-0.1631,9.9487,0.6143,-3.7719,1.4948
0.28,0.1484,-0.2559,9.8793,2.5307,-4.4172,-0.4548
0.3,0.0047,-0.2497,9.8117,0.6635,-5.5563,-0.6805
0.32,0.107,-0.1497,9.9082,-1.3287,-4.0955,-1.3088
0.34,-0.0378,-0.2737,9.9453,0.347,-2.7721,1.1584
0.36,-0.0016,-0.0471,10.0034,-3.9071,-3.7585,-0.7932
0.38,-0.1117,-0.0799,10.0689,-2.1361,-3.7556,-2.6011
0.4,-0.2361,-0.1083,10.1072,-3.6451,-4.0711,-2.3164
0.42,-0.3358,-0.1112,10.1313,-6.293,-2.7386,-1.1957
0.44,-0.2678,0.0122,10.1736,-5.4868,-1.0001,-2.2548
0.46,-0.4027,-0.0143,10.1166,-5.0888,-0.7456,-1.8647
0.48,-0.2594,0.0685,10.2037,-6.8313,-0.4918,-3.2921
0.5,-0.3445,-0.0027,10.044,-5.009,2.0308,-0.9465
0.52,-0.2255,0.1822,10.1501,-5.2002,2.5533,-1.9732
0.54,-0.1729,0.0975,10.0564,-4.9347,1.3196,-1.2682
0.56,-0.1466,0.1724,10.0674,-7.0566,6.0775,-0.626
0.58,-0.123,0.147,10.0511,-2.1249,4.1977,-1.5158
0.6,-0.1298,0.2512,9.9041,-0.4284,5.6236,1.7495
0.62,0.0598,0.1529,9.8219,-2.7245,2.9723,1.4309
0.64,0.1164,0.1992,9.7815,3.8177,4.3122,0.5195
0.66,0.1004,0.2022,10.0088,2.8458,4.4575,-0.28
0.68,0.1593,0.1748,9.9407,5.2302,3.1983,0.7971
0.7,0.2709,0.2159,9.9562,6.3599,4.4212,1.4252
0.72,0.3494,0.0543,10.049,4.9499,0.7189,2.2633
0.74,0.2362,0.0617,10.1038,3.7657,1.5271,1.3161
0.76,0.3181,0.0622,10.11,5.8118,-0.877,2.1685
0.78,0.3584,-0.0367,10.1184,4.7647,1.1423,2.4887
0.8,0.293,-0.0089,10.0658,4.5837,0.718,0.5105
0.82,0.3043,-0.1095,10.1336,5.9621,-3.4376,3.0511
0.84,0.3,-0.1036,10.0852,3.7788,-1.8189,1.8684
0.86,0.2037,-0.1724,10.0215,5.7942,-0.3447,0.8936
