time_s,Ax,Ay,Az,Gx,Gy,Gz
0.0,-0.0203,0.1533,9.8349,0.8459,4.5487,-1.4183
0.02,0.1044,0.3044,9.9139,4.0076,3.3625,0.4326
0.04,0.2613,0.1229,9.9404,1.6102,2.4338,1.9057
0.06,0.209,0.1934,10.0245,3.317,2.1414,1.175
0.08,0.1424,0.0802,10.1136,4.6361,1.194,4.0439
0.1,0.2287,0.2148,10.1592,1.8703,4.1525,2.8478
0.12,0.2772,-0.033,10.1413,6.6895,2.3015,1.7492
0.14,0.2435,0.0628,10.1874,4.0539,0.209,3.2499
0.16,0.3023,0.0448,10.1976,3.7764,-0.9007,-0.0837
0.18,0.2983,-0.0246,10.0686,8.5236,0.3109,1.3119
0.2,0.2945,-0.1826,10.1143,6.7532,0.2851,2.3957
0.22,0.3104,-0.2078,10.0896,7.6521,-1.4658,2.249
0.24,0.2083,-0.2166,10.0088,4.3668,-2.4954,0.244
0.26,0.1682,-0.1471,10.0173,5.9421,-3.9777,0.6627
0.28,0.168,-0.0519,9.827,1.9052,-3.0274,0.2442
0.3,0.0034,-0.2534,9.7804,1.6633,-3.8447,0.3061
0.32,0.0859,-0.2349,9.8402,-1.1089,-4.0117,-2.1021
0.34,-0.1007,-0.155,9.9874,-2.3744,-4.7903,-1.0623
0.36,-0.0508,-0.1388,10.0328,-4.6515,-4.3835,-0.0889
0.38,-0.207,-0.1579,10.014,-3.6065,-2.9551,-1.8942
0.4,-0.3343,-0.0967,10.2442,-6.731,-1.7876,-1.2931
0.42,-0.3408,-0.0088,10.1071,-4.6446,-1.2877,-1.0266
0.44,-0.3507,-0.0887,10.1655,-6.8826,-1.5002,-1.4534
0.46,-0.3443,-0.0131,10.2088,-6.0603,0.1658,-3.0208
0.48,-0.3083,-0.0323,10.1887,-6.4946,-1.3355,-2.761
0.5,-0.2439,0.1086,10.1653,-7.0616,2.9241,-2.338
0.52,-0.2787,0.122,10.0642,-4.9346,1.7964,-0.5153
0.54,-0.2563,0.1854,10.1173,-4.6991,1.8126,-2.7595
0.56,-0.2129,0.169,9.9882,-1.2916,4.6808,-0.7701
0.58,-0.1945,0.2892,10.0037,-5.5884,3.7213,-1.9469
0.6,-0.0178,0.086,9.8561,-3.3797,4.168,0.1449
0.62,-0.0445,0.2495,9.8438,1.3317,3.0737,-1.6581
0.64,-0.0017,0.2898,9.8555,2.6067,4.1436,-0.5155
0.66,0.0878,0.079,10.0172,3.3077,3.8134,0.7195
0.68,0.1339,0.2366,10.004,4.4432,3.7291,0.1319
0.7,0.2808,0.3024,10.0538,4.5506,4.9588,2.792
0.72,0.2639,0.0795,10.0989,3.8099,3.3873,0.3196
0.74,0.3343,0.0813,10.1591,3.6281,-2.1162,2.2975
0.76,0.3849,-0.0686,10.1639,7.9697,3.2872,2.6806
0.78,0.2572,0.0001,10.1747,5.8042,-0.1194,1.3042
0.8,0.2412,-0.1702,10.1836,5.7491,-3.3726,1.2009
0.82,0.2557,-0.0557,10.2217,5.9267,-1.6057,1.7255
0.84,0.1598,-0.1183,10.1547,3.3607,-3.0353,2.2021
0.86,0.2043,-0.2066,10.0012,5.3067,-3.395,1.7359
0.88,0.0833,-0.1429,9.9767,3.1473,-4.1619,0.568
0.9,0.2432,-0.1822,9.8744,1.5063,-2.6524,-0.1843
0.92,0.0966,-0.2488,9.7762,1.4228,-4.2496,-0.9329
0.94,0.0975,-0.2716,9.7742,3.0695,-4.4479,-1.2964
0.96,-0.0516,-0.236,9.92,-3.3697,-4.7195,-0.8694
0.98,-0.1695,-0.1418,9.9802,-2.3084,-3.0983,-1.495
1.0,-0.2653,-0.1157,10.0046,-3.2404,-4.9267,-1.0678
1.02,-0.1717,-0.1834,9.9723,-5.3613,-2.9585,-1.9173
1.04,-0.2729,-0.1028,10.1123,-5.5929,-2.1307,0.4798
