time_s,Ax,Ay,Az,Gx,Gy,Gz
0.0,0.1239,-0.4503,9.8013,-1.3161,-8.5486,2.7799
0.02,-0.061,-0.3292,9.8412,-0.3374,-9.2012,1.5084
0.04,0.0264,-0.4023,9.9982,7.5223,-9.6581,2.717
0.06,0.1524,-0.3924,10.0207,0.7418,-7.3042,1.0647
0.08,-0.0563,-0.4854,10.2164,4.8409,-8.459,4.2155
0.1,0.0912,-0.4543,10.1908,11.0011,-6.4346,0.921
0.12,0.1328,-0.3473,10.2133,9.624,-6.8995,2.7474
0.14,0.2859,-0.346,10.3266,10.4338,-7.0444,2.6638
0.16,0.1634,-0.5287,10.327,13.3882,-10.7448,0.7836
0.18,0.2438,-0.4246,10.3525,12.0893,-7.283,0.2692
0.2,0.2453,-0.318,10.3581,7.3145,-10.2527,0.8709
0.22,0.1275,-0.4488,10.4336,16.9807,-9.6194,-1.4943
0.24,0.2342,-0.2773,10.3544,8.1508,-7.1934,-0.3844
0.26,0.2672,-0.6268,10.2884,6.7724,-6.1998,-2.8801
0.28,0.2421,-0.3779,10.3372,13.0898,-7.4321,-3.0994
0.3,0.1213,-0.4426,10.3244,11.4281,-5.2866,-2.6093
0.32,0.2651,-0.4791,10.2209,6.3678,-10.5782,-2.262
0.34,0.2143,-0.4537,10.1489,9.5648,-7.8521,-2.4778
0.36,0.0979,-0.3623,9.9759,10.0817,-10.891,-2.2655
0.38,0.1539,-0.569,10.019,2.9589,-6.4218,-4.5206
0.4,0.0804,-0.5502,9.9079,0.3864,-8.3676,-5.3747
0.42,-0.048,-0.4468,9.7517,-0.6719,-6.9951,-2.7812
0.44,-0.0999,-0.3981,9.8785,1.5264,-8.8984,-4.363
0.46,-0.0843,-0.4618,9.9906,-6.4577,-8.2641,-1.5714
0.48,-0.0911,-0.5773,9.9891,-5.1461,-7.7199,-2.7666
0.5,-0.0604,-0.6319,10.1595,-7.1658,-9.0618,-1.6067
0.52,-0.1135,-0.6128,10.1892,-8.9337,-4.9986,-1.3152
0.54,-0.1687,-0.6723,10.2539,-11.4252,-7.0873,-2.5154
