time_s,Ax,Ay,Az,Gx,Gy,Gz
0.0,0.0905,0.5145,9.7921,0.3251,10.515,5.3005
0.02,0.054,0.4461,9.8531,4.9324,7.9516,4.966
0.04,0.0663,0.5822,9.9308,-0.9355,4.0279,3.1097
0.06,0.0597,0.6746,10.0234,4.246,6.7904,3.9615
0.08,0.044,0.6541,10.1316,8.4483,9.4199,4.8569
0.1,0.2295,0.4721,10.1205,9.5098,8.2204,2.5043
0.12,0.0004,0.6708,10.2217,14.1939,10.0724,2.9377
0.14,0.0446,0.7631,10.1683,11.5934,5.5769,3.437
0.16,0.159,0.7203,10.2879,13.6848,10.3673,0.2298
0.18,0.2637,0.7927,10.4164,11.8672,6.8444,1.367
0.2,0.1733,0.7065,10.4113,13.2354,6.0884,1.3711
0.22,0.1888,0.6241,10.3732,12.6415,6.3687,0.5729
0.24,0.2759,0.6532,10.3382,14.8973,8.2684,-2.3539
0.26,0.2203,0.7203,10.309,10.6643,8.9679,-1.3105
0.28,0.0949,0.7148,10.3055,9.9361,9.6876,-3.0218
0.3,0.1008,0.6148,10.2403,6.2132,7.1981,-1.4621
0.32,0.1502,0.6147,10.1957,8.4646,11.4741,-2.3128
0.34,0.1159,0.5565,10.0718,4.6841,9.1544,-4.481
0.36,0.0948,0.6809,10.0892,4.5421,8.0682,-3.5228
0.38,0.028,0.5482,10.0328,5.0341,8.4732,-5.3652
0.4,0.0718,0.5999,9.9812,0.3401,8.988,-1.4002
0.42,0.1243,0.5194,9.7587,-4.2316,7.4924,-3.5587
0.44,-0.0161,0.4254,9.9045,-1.8505,7.7811,-3.2063
0.46,0.0397,0.5294,9.8495,-2.3278,6.4741,-4.3198
0.48,0.0644,0.4113,10.0131,-6.3086,9.7547,-2.4139
0.5,-0.0972,0.3949,10.1008,-8.5561,6.7098,-1.6914
0.52,-0.2485,0.5497,10.1784,-9.0303,9.3434,-4.3389
0.54,-0.1933,0.3972,10.3399,-9.2873,8.863,-5.3241
0.56,-0.1582,0.4155,10.2382,-8.9952,9.267,-0.2295
0.58,-0.0863,0.2273,10.3789,-9.7216,7.2458,-0.4958
0.6,-0.1459,0.5196,10.3984,-12.8087,12.7095,-0.1999
0.62,-0.117,0.4663,10.2835,-10.5597,8.1125,-2.0342
0.64,-0.1913,0.4029,10.3702,-15.2166,7.2275,-3.1571
0.66,-0.2281,0.3437,10.3696,-13.6154,7.8746,-0.6233
0.68,-0.3038,0.4406,10.3252,-14.8728,7.5221,0.9402
0.7,-0.2974,0.5452,10.2508,-7.6408,8.6811,0.5457
0.72,0.0183,0.5296,10.2622,-8.3232,6.9971,4.9243
0.74,0.0318,0.4784,10.2444,-11.2506,4.9909,0.8397
0.76,-0.1037,0.5392,10.16,-3.5174,7.4062,2.7212
0.78,-0.0809,0.5551,10.1682,-6.9436,10.2275,2.8325
0.8,-0.0723,0.526,10.0449,-3.5163,7.691,4.1416
0.82,0.0326,0.5006,9.7783,-1.5736,4.916,2.7916
0.84,0.0372,0.62,9.7919,-5.0944,10.9367,4.2489
0.86,0.0338,0.5388,9.9094,3.5436,8.6183,5.0218
0.88,0.0093,0.6059,9.9961,3.1182,8.5115,4.0773
0.9,0.0275,0.5779,10.0567,6.1929,9.4904,2.8375
0.92,0.0936,0.6794,10.1106,6.8893,10.5275,4.0371
0.94,0.1754,0.6703,10.2332,11.2073,7.474,4.5329
0.96,0.1465,0.7053,10.213,10.3781,4.5009,1.6908
0.98,0.0782,0.7405,10.2824,11.2078,6.9389,0.5784
1.0,0.0817,0.7939,10.2103,11.8536,9.8592,3.2747
1.02,0.2948,0.6664,10.342,12.3813,8.394,-1.2764
1.04,0.2568,0.6745,10.3628,12.9393,9.2274,-0.2299
1.06,0.1681,0.7226,10.3129,13.1904,8.7091,-0.2432
1.08,0.1424,0.5383,10.4088,11.3424,6.9635,-4.3654
1.1,0.2594,0.5719,10.2783,10.5801,6.291,-1.5763
1.12,0.1451,0.8181,10.231,10.9562,5.0074,-1.0251
1.14,0.0531,0.612,10.1825,6.6194,7.8967,-2.5884
1.16,0.1604,0.5745,10.3115,8.7875,8.1731,-5.1289
1.18,0.2525,0.6892,10.0442,6.4469,7.0321,-3.43
1.2,-0.0727,0.6394,9.9037,2.2707,5.2898,-3.0638
1.22,0.0773,0.6037,10.029,0.7959,8.5875,-3.6544
1.24,0.0913,0.5656,9.7166,2.3747,12.6925,-2.2302
1.26,0.0607,0.5555,9.8567,-2.2646,7.7476,-2.0142
1.28,-0.0053,0.6059,9.862,1.1518,7.2171,-1.9926
1.3,-0.0195,0.4068,9.9318,-6.6795,10.3737,-3.4226
1.32,-0.2211,0.6846,10.1416,-9.6922,10.8581,-4.6685
1.34,-0.2367,0.4603,10.2041,-5.4632,3.2895,-3.0244
1.36,0.0056,0.4362,10.3178,-9.426,9.0734,-1.2136
1.38,-0.1318,0.5573,10.233,-10.1837,6.5888,-1.6777
1.4,-0.263,0.3767,10.4032,-11.1799,9.7529,-0.8172
1.42,-0.168,0.3877,10.342,-10.6394,4.0517,-3.4553
1.44,-0.2626,0.3217,10.3374,-14.8928,10.1998,0.4939
1.46,-0.2731,0.3646,10.3552,-12.0815,8.1349,-0.5612
1.48,-0.1819,0.3359,10.329,-16.8273,9.5601,1.6286
1.5,-0.1771,0.3459,10.3341,-10.3805,9.2491,0.3604
1.52,-0.0786,0.4294,10.397,-9.5085,5.8058,4.4122
1.54,-0.1839,0.4092,10.2709,-10.076,5.1057,0.6455
1.56,-0.2626,0.4995,10.1796,-7.8293,8.8243,1.2952
1.58,-0.158,0.4865,9.9959,-9.32,8.1724,3.3374
1.6,-0.1464,0.5287,10.0962,-8.7428,6.772,4.144
1.62,-0.1632,0.3942,9.9818,-4.6704,9.3114,3.4057
1.64,0.0722,0.6181,9.901,-4.9871,6.8835,2.5812
1.66,-0.0205,0.6166,9.8332,-1.4185,7.673,1.6579
1.68,0.0548,0.4057,9.9457,0.3567,8.1882,5.1009
1.7,0.1279,0.5463,9.9628,2.9323,7.9599,2.7268
1.72,-0.1107,0.6337,9.9247,8.7247,6.8086,2.1209
1.74,0.0448,0.7122,10.1122,4.0921,6.6348,4.715
1.76,0.216,0.717,10.1679,5.0967,10.6527,2.36
1.78,0.1764,0.6957,10.2436,7.2142,4.1864,0.8154
1.8,0.0026,0.5718,10.3598,9.2214,5.0765,2.6944
1.82,0.0824,0.5809,10.2754,10.5626,8.2861,4.6917
1.84,0.2543,0.676,10.3926,14.2438,6.3342,-0.6676
1.86,0.1354,0.7571,10.2652,13.8378,10.6284,1.4619
1.88,0.1514,0.6426,10.4052,8.2558,10.8512,0.1286
1.9,0.2169,0.8209,10.4008,13.9695,6.4962,1.407
1.92,0.2772,0.6994,10.3486,13.1486,8.8818,0.7674
1.94,0.0973,0.7735,10.2755,11.5093,12.4118,-0.4739
1.96,0.3787,0.637,10.3058,12.1184,8.0172,-3.8109
1.98,0.0148,0.8784,10.1553,12.6465,7.0047,-5.486
2.0,0.141,0.6174,10.2046,8.7218,5.9912,-1.4996
2.02,0.0484,0.6386,10.1312,6.291,4.7573,-2.6922
2.04,0.066,0.7027,10.0525,2.8004,9.485,-6.3679
2.06,0.1406,0.5167,9.8763,-2.963,5.6825,-3.5788
2.08,0.062,0.6307,9.8307,7.915,9.6626,-2.343
2.1,-0.16,0.6086,9.909,-2.3666,7.1811,-1.1209
2.12,-0.1544,0.5122,10.0063,0.0023,9.5855,-3.7092
2.14,-0.1109,0.5317,9.9547,-4.051,8.4253,-2.7687
2.16,-0.0347,0.4026,10.1721,-4.7789,13.5916,-7.6461
2.18,-0.1125,0.3919,10.2618,-7.691,5.4933,-2.4717
2.2,-0.2189,0.3519,10.3155,-6.81,14.6442,0.2165
2.22,-0.1801,0.402,10.1992,-14.4306,9.1157,0.0373
2.24,-0.2065,0.4147,10.2939,-10.8474,8.8526,-0.2711
2.26,-0.1622,0.4036,10.3564,-12.3541,5.5617,-2.0544
2.28,-0.1333,0.3626,10.3457,-12.5857,7.6021,-0.0107
2.3,-0.1801,0.1777,10.4342,-8.7202,8.9998,-0.2714
2.32,-0.1981,0.1924,10.3356,-10.0984,2.6195,-0.3921
2.34,-0.1474,0.4885,10.3207,-10.0652,12.7578,1.1484
2.36,-0.1739,0.4798,10.3101,-10.7466,9.0151,4.7857
2.38,-0.1719,0.5382,10.2526,-9.0171,8.7355,2.9119
2.4,0.051,0.4432,10.2681,-7.668,11.11,1.9298
2.42,0.0759,0.5028,10.2436,-8.3729,6.4309,1.6777
2.44,-0.0765,0.5752,10.0145,-6.3743,8.1859,2.0063
2.46,-0.1021,0.382,10.1227,-2.3548,11.1111,2.1151
2.48,-0.1167,0.3965,9.9386,2.9549,11.1459,4.6372
2.5,0.0713,0.5409,9.9603,0.4798,6.2136,4.4036
2.52,0.131,0.6204,10.0378,-2.2233,8.6275,5.1027
2.54,0.0389,0.6055,9.9447,4.7029,7.6974,6.517
2.56,-0.0569,0.8331,10.1113,3.3655,10.3212,6.0595
2.58,0.128,0.6472,10.2178,10.8623,7.4963,4.9064
2.6,0.1828,0.6137,10.1572,7.7685,7.1556,3.5164
2.62,0.2513,0.6185,10.2048,7.8122,6.3689,3.3774
2.64,0.1718,0.8488,10.2274,15.7923,9.5563,1.8703
2.66,0.1159,0.6308,10.2689,8.783,8.857,0.8462
2.68,0.1158,0.6239,10.2885,11.4531,6.588,-0.0053
2.7,0.4487,0.8014,10.3624,15.8309,10.5677,2.0686
2.72,0.2131,0.7784,10.4163,11.8621,8.8417,0.159
2.74,0.1634,0.6219,10.3426,14.3169,5.4312,-1.1726
2.76,0.1296,0.6639,10.2997,9.9573,8.1841,-2.4837
2.78,0.1692,0.7386,10.2351,6.6439,7.9527,-0.3009
2.8,0.1264,0.8286,10.3783,13.0764,10.5715,-0.184
2.82,0.1109,0.563,10.1478,5.9885,8.6418,-0.9353
2.84,0.1422,0.6307,10.1664,4.381,8.4639,-4.7503
2.86,0.0655,0.682,10.074,5.2732,10.4491,-1.3807
2.88,-0.0216,0.6597,9.9183,1.6889,8.7432,-3.4282
2.9,0.0686,0.7309,9.8226,3.8819,10.0585,-4.4352
2.92,0.0033,0.5805,9.9083,-0.9521,11.2453,-2.9937
2.94,-0.079,0.4772,9.9454,-0.3139,10.0647,-5.9256
2.96,-0.0306,0.494,9.9116,-4.8045,9.2543,-2.3676
2.98,-0.036,0.5203,10.0103,-7.4416,5.6213,-5.3888
3.0,-0.1318,0.4596,10.129,-7.5394,8.5402,-3.7352
3.02,-0.2202,0.5542,10.2058,-10.9079,8.8634,-4.1428
3.04,-0.0512,0.4368,10.2729,-10.452,8.0055,-2.7572
3.06,-0.1247,0.2615,10.3096,-9.3952,6.1266,-2.111
3.08,-0.1151,0.3963,10.3265,-11.3166,10.4611,-2.7638
3.1,-0.2814,0.4611,10.3655,-11.1331,10.0995,-0.8564
3.12,-0.2862,0.4966,10.2925,-11.1225,7.2657,-0.9442
3.14,-0.1428,0.319,10.3459,-15.4449,5.6413,-0.4403
3.16,-0.1032,0.4482,10.3383,-6.3989,7.0172,1.1591
3.18,-0.1132,0.3779,10.2768,-10.8796,5.9693,-0.6523
3.2,-0.1331,0.3242,10.2457,-12.3025,7.1638,2.4226
3.22,-0.1344,0.3321,10.2513,-8.8116,6.9185,2.2614
3.24,-0.0177,0.3943,10.1146,-6.3606,8.3804,4.0928
3.26,-0.0295,0.611,10.0528,-7.7792,6.9297,2.8982
3.28,-0.1742,0.5781,9.9773,-7.7644,10.9008,2.6916
3.3,-0.1082,0.6506,9.983,-3.8872,6.6905,2.8455
3.32,0.1107,0.4281,9.8781,-1.246,10.5724,5.2371
3.34,0.0244,0.5733,9.8623,-2.0882,8.1215,5.0803
3.36,0.088,0.4584,9.8661,2.4862,9.1904,5.5573
3.38,0.0995,0.507,10.0138,7.2455,8.2112,2.4481
3.4,0.1469,0.5429,10.0014,1.9053,9.9868,3.6426
3.42,0.2393,0.6236,10.2237,4.0269,8.2315,2.245
3.44,0.1146,0.673,10.2902,9.3075,6.2055,3.5294
3.46,0.1174,0.753,10.211,8.8599,8.261,0.1485
3.48,0.1706,0.808,10.3001,12.5735,9.3534,2.1644
3.5,0.2477,0.8109,10.2851,10.1939,8.2285,4.6472
3.52,0.1961,0.7783,10.3651,9.7341,4.5608,-0.9139
3.54,0.2372,0.9068,10.3185,13.6404,7.3462,-0.2125
3.56,0.1488,0.7451,10.3634,8.4034,6.8895,-1.4902
3.58,0.3213,0.6029,10.3226,13.6262,10.6156,-1.6048
3.6,0.1346,0.8234,10.3359,9.4346,13.8379,-2.3263
3.62,0.1012,0.7899,10.2739,8.8345,11.7581,-6.24
3.64,0.1827,0.8636,10.2502,6.6689,5.25,-3.7164
3.66,0.1357,0.6141,10.2219,8.9213,6.6517,-3.0665
3.68,-0.0027,0.5758,10.1545,7.3525,11.3876,-1.7785
3.7,0.1299,0.4797,10.0393,8.8785,7.2438,-4.8813
3.72,0.1822,0.5237,9.9278,6.1728,8.4106,-2.8955
3.74,0.0743,0.5211,9.9123,0.8511,5.6947,-2.6434
3.76,0.1334,0.5684,9.9359,-1.1566,5.3127,-3.831
3.78,-0.0819,0.6194,9.7827,-4.0826,9.0418,-3.2344
3.8,0.1415,0.5251,10.0753,-4.9608,5.2484,-3.4266
3.82,-0.0827,0.5061,10.029,-2.2313,6.7982,-3.7488
3.84,-0.0876,0.415,10.1426,-10.0085,9.85,-2.9989
3.86,-0.2305,0.4785,10.1205,-7.8879,6.2682,-2.8642
3.88,-0.06,0.3522,10.2272,-9.2729,8.478,-5.1244
3.9,-0.1586,0.3705,10.3603,-11.5532,9.8726,-1.312
3.92,-0.1546,0.5251,10.3367,-12.4396,5.2841,-1.8234
3.94,-0.1727,0.387,10.2571,-10.2454,6.2123,-0.7546
3.96,-0.1833,0.5002,10.2702,-7.5054,10.4505,-1.7945
3.98,-0.2471,0.2699,10.4902,-13.7039,5.2548,0.61
4.0,-0.2587,0.448,10.4403,-14.8254,6.5532,-0.6007
4.02,-0.2095,0.4995,10.3176,-11.4066,8.5707,0.5104
4.04,-0.2657,0.4566,10.3075,-8.7023,8.4759,-1.0198
4.06,-0.1017,0.2826,10.3008,-6.9194,5.3833,1.5537
