time_s,Ax,Ay,Az,Gx,Gy,Gz
0.0,0.008,-0.0806,9.8076,-0.514,0.954,-0.1384
0.02,0.0338,0.0083,9.7804,-0.6091,-0.3495,-0.5658
0.04,0.0084,-0.0503,9.7609,0.945,0.9026,-1.2673
0.06,-0.0541,0.0306,9.8655,1.5654,-0.3763,0.5938
0.08,0.0936,0.0167,9.8089,-1.1578,-0.0178,0.7351
0.1,-0.0304,-0.0396,9.8178,-0.3993,-0.5275,0.023
0.12,-0.0747,0.0384,9.7961,0.635,-0.48,-0.7096
0.14,-0.0145,0.0707,9.8607,0.9781,-0.8717,0.3455
0.16,0.0025,-0.0085,9.8323,-0.3223,-0.3388,-1.4061
0.18,-0.0301,-0.0179,9.8178,-0.797,1.2775,-0.9447
0.2,0.0313,-0.028,9.8069,-1.4844,1.1358,-0.1045
0.22,0.044,0.015,9.7918,0.1202,-0.4755,-0.6152
0.24,-0.002,0.0627,9.8657,-0.1691,-0.4069,-0.2053
0.26,0.032,0.0337,9.7726,0.3417,-1.3118,-0.7366
0.28,-0.0021,0.0283,9.7919,0.6358,-0.0412,0.8122
0.3,0.0043,-0.0065,9.833,-0.2776,-0.6255,-0.238
0.32,0.0143,-0.0675,9.8436,-0.1345,0.0069,-0.2538
0.34,-0.0031,-0.0243,9.8093,-0.7509,0.1291,0.6354
0.36,-0.0022,0.0276,9.7916,-0.0112,0.8448,0.3333
0.38,-0.0038,-0.0425,9.7907,-0.2648,-0.7883,0.0475
0.4,-0.0286,0.042,9.7793,-0.0381,-0.8419,-1.1164
0.42,-0.0721,0.0262,9.7639,-0.5002,-2.3597,-0.8413
0.44,0.0633,-0.0406,9.8093,-1.5916,-1.3457,-0.7409
0.46,-0.0178,-0.0198,9.8412,-0.0884,0.798,-0.0124
0.48,0.0776,0.0366,9.748,-0.2221,-0.3023,-0.6341
0.5,-0.0595,0.0426,9.8218,-1.4402,0.2208,-0.561
0.52,0.0029,-0.0117,9.805,-0.9093,1.6209,-0.506
0.54,-0.012,-0.0291,9.8328,0.7009,0.6821,0.0575
0.56,-0.0265,-0.0689,9.766,-0.7207,0.3254,-0.5223
0.58,-0.0345,0.0733,9.846,0.0186,0.5112,-0.0572
0.6,0.005,-0.0043,9.7938,-1.3028,-1.1,0.2908
0.62,0.005,-0.0057,9.816,-0.6499,-0.4251,0.8712
0.64,-0.0002,0.0233,9.8438,-1.8697,0.3098,0.7273
0.66,0.0488,0.006,9.8341,-0.4097,0.5914,0.3586
0.68,-0.0035,-0.0556,9.7956,-2.006,0.9531,-0.8075
0.7,0.0191,-0.0438,9.7766,-0.4435,0.1531,-1.4018
0.72,-0.0566,0.015,9.7689,-2.085,-0.6277,-0.334
0.74,0.0005,0.0361,9.8367,-0.1339,-0.664,0.1425
0.76,-0.0499,-0.0532,9.8287,-0.6029,0.5885,1.4926
0.78,-0.0259,0.0158,9.8043,0.2693,-0.6673,0.6575
0.8,-0.0444,0.0304,9.8637,0.2063,0.4785,-1.2848
0.82,0.0081,-0.0068,9.7659,-0.3729,0.7618,-0.2842
0.84,0.0126,-0.012,9.8309,-0.6622,-0.9232,-0.7859
0.86,0.022,0.0269,9.8299,-0.9525,-1.8139,0.8667
0.88,-0.0469,0.0115,9.7671,1.3836,1.1133,0.3081
0.9,-0.0137,0.0716,9.8086,-0.1461,1.7926,0.2396
0.92,0.0259,-0.037,9.7787,-0.0039,0.0454,1.2846
0.94,0.0224,0.0475,9.7972,0.4621,-0.4991,-0.1131
0.96,0.0251,-0.0211,9.8243,1.3737,0.3491,-0.4326
0.98,-0.013,0.0218,9.7953,-0.2423,2.0477,-0.7669
1.0,0.0213,0.0148,9.8306,0.444,-0.3988,0.4151
1.02,0.0377,0.0393,9.7666,-0.2587,1.0821,0.233
1.04,-0.0256,-0.0068,9.7628,-1.2524,-0.0164,0.2578
1.06,0.0207,-0.0014,9.809,0.5911,-0.4529,-0.9027
1.08,0.0193,0.0479,9.7892,-0.3103,0.5457,0.8866
1.1,-0.013,0.0071,9.8193,-0.1777,0.7781,-1.0712
1.12,0.0069,-0.0089,9.8484,0.1232,0.2425,0.07
1.14,0.0323,-0.0097,9.7887,0.688,-0.4274,-0.7381
1.16,-0.0565,0.0009,9.7893,-0.0173,-0.6784,-0.1182
1.18,-0.017,-0.0313,9.8327,0.1464,0.1996,-0.7349
1.2,0.0114,-0.0485,9.835,-0.592,0.7874,0.3945
1.22,-0.0021,-0.0114,9.7727,0.4752,0.811,0.086
1.24,0.0069,-0.0144,9.8525,0.505,0.0975,-1.1044
1.26,-0.001,0.0712,9.8109,0.2149,1.4177,0.2242
1.28,-0.0031,0.0701,9.7719,-0.7417,0.4592,0.4233
1.3,0.006,-0.0361,9.8173,0.9804,1.1021,1.1453
1.32,0.0318,0.0465,9.7709,0.0755,-0.081,-0.0313
1.34,0.044,0.0508,9.8697,1.431,-0.4402,-0.5538
1.36,0.0007,-0.0625,9.7994,0.0717,-0.5655,-0.8636
1.38,0.0271,0.0288,9.7546,-0.3972,0.8218,1.2874
1.4,-0.0611,-0.0377,9.8174,1.1798,0.2369,-1.0452
1.42,0.0173,-0.0065,9.7361,-0.0468,0.3587,-0.7691
1.44,0.0257,-0.0133,9.8101,-0.2327,-0.5774,-0.3964
1.46,0.0452,0.0082,9.8317,-0.5904,0.3509,-0.25
1.48,0.0339,0.0085,9.855,-0.9934,1.1074,-0.4751
1.5,0.0003,0.0362,9.8184,-1.4725,0.0728,-0.0149
1.52,0.0845,0.0514,9.8172,0.6003,0.8235,1.2422
1.54,-0.0338,0.0004,9.8349,0.6677,0.2701,0.4035
1.56,-0.0207,-0.0144,9.8276,-0.1175,0.3307,0.8847
1.58,0.0604,-0.0064,9.8286,-1.8136,0.1931,0.0317
1.6,-0.0428,-0.0313,9.8382,0.2189,0.5001,-1.1175
1.62,-0.037,-0.0497,9.7804,0.1897,1.6276,-1.0779
1.64,0.0398,-0.0719,9.8208,0.3716,0.3914,1.0687
1.66,-0.0712,0.0111,9.757,-0.5039,-0.1741,-0.0621
1.68,-0.0561,-0.0139,9.8248,0.4711,-0.1049,-0.0014
1.7,-0.0008,0.0297,9.7889,0.7998,0.1257,1.3115
1.72,-0.0142,-0.0224,9.8497,1.6828,-1.6324,0.9662
1.74,-0.0041,0.0231,9.8199,0.7881,-0.8416,0.5604
1.76,-0.0201,0.0396,9.813,-1.7133,0.0668,-1.0513
1.78,-0.017,-0.085,9.7634,0.8878,-0.239,0.9445
1.8,0.0332,0.0241,9.8813,-1.165,-1.1304,-1.0131
1.82,0.0435,-0.0663,9.7951,0.2826,0.2916,-0.2736
1.84,0.0078,-0.0103,9.8126,-0.8104,0.3147,-0.1354
1.86,-0.0217,0.0368,9.8408,1.3359,-1.7081,0.0409
1.88,0.0751,-0.0522,9.8292,0.9335,0.005,0.6999
1.9,0.0262,-0.0211,9.8395,-0.1991,0.2541,0.2456
1.92,0.0218,-0.0376,9.8016,-0.2249,0.4934,0.7487
1.94,-0.0028,-0.0374,9.8427,1.1835,0.6584,0.7392
1.96,-0.0014,0.0257,9.8553,-0.4517,0.0512,0.6555
1.98,-0.005,0.0496,9.824,0.455,0.1974,-0.2115
2.0,-0.0053,0.0175,9.8009,0.0487,-1.1202,-0.4585
2.02,-0.0073,0.0048,9.7606,1.4232,-0.468,0.079
2.04,-0.0709,-0.0573,9.7852,-0.7657,0.1728,-0.1663
