time_s,Ax,Ay,Az,Gx,Gy,Gz
0.0,-0.0233,-0.0504,9.7684,-0.1665,0.9281,-0.4367
0.02,0.0779,0.0401,9.8022,-1.3715,1.861,-0.7081
0.04,0.0055,-0.0339,9.7957,-0.0955,0.3007,-1.0534
0.06,0.083,0.0684,9.9275,0.9578,0.935,-0.6953
0.08,-0.0867,0.0104,9.8293,0.2322,-0.9737,-0.9097
0.1,0.0655,-0.0829,9.7905,-0.8735,1.1338,0.0122
0.12,-0.067,-0.0203,9.8336,-0.2322,-0.6906,0.8189
0.14,-0.0365,0.0045,9.8263,1.9463,-0.039,0.3541
0.16,-0.0782,0.0449,9.8172,0.5368,-0.406,-0.9366
0.18,-0.0168,-0.0935,9.7955,-0.2087,-0.1188,-0.9841
0.2,-0.0901,-0.0613,9.7978,1.1092,0.0388,-0.7512
0.22,-0.0375,0.0548,9.8053,-0.6249,-0.1762,-1.6271
0.24,-0.0647,-0.0207,9.8822,0.2648,0.3168,-0.7083
0.26,-0.0496,-0.0021,9.7854,0.0627,0.2024,-0.532
0.28,-0.0216,-0.0695,9.8564,-0.0822,0.0924,0.5051
0.3,0.0455,-0.0379,9.8398,-0.9857,1.2575,0.2755
0.32,-0.0315,-0.1321,9.7271,0.2923,-1.8627,0.6805
0.34,-0.0358,-0.005,9.7798,0.1914,0.5906,-2.8661
0.36,0.0083,0.0673,9.8422,1.3732,2.611,-0.0862
0.38,0.0373,-0.0644,9.7517,-1.4687,0.7488,-2.423
0.4,-0.0202,0.0091,9.8603,-1.6158,-0.5831,0.3789
0.42,0.0238,-0.0057,9.8631,-0.7723,-0.1344,-0.6211
0.44,0.0018,0.0525,9.7789,-0.9978,-0.3985,-0.9993
0.46,-0.0536,0.0098,9.8416,-0.4785,-1.7621,0.076
0.48,-0.0238,0.0353,9.7195,0.9687,-0.7975,0.8623
0.5,-0.0035,0.05,9.8562,1.5116,-1.2336,1.2577
0.52,0.0507,-0.0054,9.8753,-1.4477,0.7761,0.9055
0.54,-0.0066,0.0385,9.7658,-0.6292,1.748,-0.0787
0.56,-0.0039,0.0927,9.8581,-0.2371,-0.3223,-0.2318
0.58,-0.1054,0.0496,9.8332,0.5423,-0.3761,1.5737
0.6,-0.0445,0.0248,9.786,-1.116,-0.0687,1.9992
0.62,0.0445,-0.0191,9.824,-0.6972,1.179,-0.5188
0.64,-0.0343,0.0733,9.7534,-0.8472,-0.0845,0.8732
0.66,-0.0856,0.0428,9.7827,0.2237,1.0422,1.0339
0.68,-0.0726,-0.0443,9.8686,-0.4837,-0.5308,0.5981
0.7,0.0152,0.0186,9.7961,1.4337,-0.6823,0.8378
0.72,-0.016,0.0043,9.783,-1.0682,0.2836,-0.9881
0.74,-0.0355,0.0599,9.8378,-1.5578,0.9103,0.3454
0.76,-0.0022,0.0083,9.7987,1.1284,0.587,-0.5727
0.78,-0.0358,0.0826,9.7881,-0.0029,-0.7964,-0.1319
0.8,0.137,0.045,9.8159,-0.7277,0.437,0.2854
0.82,-0.0192,0.0468,9.8068,-0.3931,-2.1983,1.0453
0.84,-0.016,-0.0538,9.7633,-3.8033,0.4722,0.7774
0.86,0.0304,0.0134,9.7971,-0.5612,0.1172,-1.4395
0.88,-0.0148,0.0396,9.8293,-1.6012,0.156,-1.5358
0.9,-0.0186,0.0587,9.8029,0.4492,-0.4243,1.982
0.92,0.0227,-0.0758,9.7774,-0.9001,0.3401,0.2972
0.94,-0.0371,0.0371,9.8255,1.1664,0.8406,-1.2881
0.96,-0.0511,0.0255,9.7735,-0.3215,0.5918,0.4843
0.98,-0.0259,0.027,9.8463,-1.0874,-0.8625,-1.329
1.0,0.0446,-0.0132,9.7917,1.5794,0.2265,0.8645
1.02,0.0791,-0.0487,9.7912,0.3039,-0.8902,-2.0344
1.04,0.0195,0.0201,9.7799,-0.0219,-0.5014,-0.147
1.06,0.0654,-0.0274,9.7643,0.7533,-2.4665,1.2671
1.08,-0.0918,-0.1085,9.8092,1.3557,0.2838,2.4789
1.1,0.0124,0.0184,9.7809,-0.7441,-1.2927,-0.3173
1.12,-0.0297,0.015,9.8491,-0.015,-0.9524,1.4046
1.14,-0.0317,0.0106,9.7693,-1.4614,1.6754,1.0692
1.16,-0.1006,0.0557,9.8176,-0.6419,0.6832,0.5883
1.18,0.0848,-0.0931,9.7682,-0.2576,-0.5915,0.5498
1.2,0.0501,-0.0073,9.8204,1.5524,0.2653,1.433
1.22,-0.0759,0.056,9.7627,-0.2309,-0.2056,-0.9075
1.24,0.0033,0.039,9.7753,0.4658,-1.4641,-0.5403
1.26,0.0075,0.005,9.7725,0.8615,0.179,-0.4879
1.28,0.0928,0.0389,9.7728,0.634,1.0727,-1.4384
1.3,-0.0872,-0.0061,9.8682,0.2326,-1.3481,0.3869
1.32,0.156,-0.009,9.7206,0.0557,-0.9032,-0.9785
1.34,0.168,-0.0269,9.7087,-0.2059,0.7924,0.5923
1.36,0.1799,-0.0449,9.7281,4.7623,-3.2794,-1.1473
1.38,0.1919,-0.0628,9.6577,6.9311,-0.6223,1.647
1.4,0.2038,-0.0806,9.5956,-0.373,-3.6654,1.7762
1.42,0.2156,-0.0984,9.6317,1.2719,4.877,1.9663
1.44,0.2274,-0.1161,9.53,3.9393,-1.9144,2.8938
