time_s,Ax,Ay,Az,Gx,Gy,Gz
0.0,0.0956,0.3947,9.8389,1.4868,2.7357,-0.0865
0.02,-0.0125,0.2917,9.9001,-1.7768,5.6232,0.6689
0.04,0.081,0.3205,10.0098,1.2243,4.619,-0.1741
0.06,0.1689,0.2717,10.054,1.9932,3.9484,4.6879
0.08,0.1847,0.1999,10.047,2.959,3.2297,2.7922
0.1,0.2505,0.1268,10.2396,6.8071,0.1684,3.7854
0.12,0.4531,0.3696,10.3054,7.1767,2.5282,3.5916
0.14,0.3795,0.0928,10.2042,9.7255,-2.1516,4.3742
0.16,0.4032,0.0726,10.2166,7.1712,-1.3896,3.0931
0.18,0.5159,0.1087,10.1378,9.0554,-1.9442,2.1601
0.2,0.247,0.0165,10.1332,6.8475,-4.007,2.9328
0.22,0.1374,0.0279,10.0985,6.8041,-2.823,0.656
0.24,0.2084,0.0768,10.0189,7.0182,-2.9917,0.4972
0.26,0.1843,0.0027,9.9742,6.2167,-5.3865,-1.7541
0.28,-0.1176,-0.0444,9.8846,3.018,-5.6059,-0.5381
0.3,0.0029,0.0549,9.9017,2.9989,-3.9573,-1.4488
0.32,-0.0536,-0.0787,9.9715,6.0111,-5.3443,-4.003
0.34,-0.1768,-0.0644,10.0824,0.39,-4.8714,-2.1311
0.36,-0.2002,0.0266,10.0767,2.2484,-4.3742,-1.0285
0.38,-0.2536,0.0057,10.0983,0.6985,-0.4493,-2.7455
0.4,-0.2704,-0.1993,10.1403,-2.6283,-3.9945,-1.5848
0.42,-0.3641,-0.1244,10.1922,-6.043,0.431,-2.3538
0.44,-0.3577,-0.1651,10.2247,-2.8444,-0.8273,-1.3777
0.46,-0.4669,-0.171,10.172,-7.5737,2.5691,-0.1359
0.48,-0.3782,-0.3232,10.2053,-7.2747,0.3951,1.0561
0.5,-0.2161,-0.2713,10.1634,-8.7776,3.611,-0.0852
0.52,-0.208,-0.1941,10.0769,-8.3804,1.0416,0.634
0.54,-0.2027,-0.3441,9.9824,-12.6137,5.2481,2.5748
0.56,-0.0592,-0.1983,9.8565,-6.3813,3.5924,3.161
0.58,-0.0445,-0.2874,9.7892,-10.7616,4.4597,2.7478
0.6,0.0495,-0.1937,9.8803,-8.7354,5.1468,3.3778
0.62,0.1323,-0.2856,9.9493,-9.8091,6.5585,4.4858
0.64,0.2426,-0.3267,9.9775,-5.8908,4.8757,4.7156
0.66,0.3015,-0.2196,10.0881,-3.4426,2.1153,2.4014
0.68,0.3278,-0.1974,10.1685,-4.3227,3.277,2.3531
0.7,0.4484,-0.3883,10.2744,0.4019,1.5878,1.6374
