time_s,Ax,Ay,Az,Gx,Gy,Gz
0.0,-0.0114,-0.613,9.833,-0.7246,-5.0712,1.8138
0.02,0.0575,-0.6102,9.939,2.5011,-8.8502,5.1817
0.04,0.138,-0.5745,10.0369,8.1522,-4.6452,4.1036
0.06,0.1739,-0.4713,10.0601,3.9935,-8.4572,2.8259
0.08,0.1257,-0.4687,10.1067,5.4083,-8.2584,3.3278
0.1,0.0635,-0.5461,10.1069,7.0839,-10.4929,3.9144
0.12,0.1855,-0.3272,10.3301,14.4124,-6.2583,3.7127
0.14,0.2519,-0.3518,10.3299,16.3432,-6.4333,-0.5427
0.16,0.2093,-0.5816,10.3168,9.82,-7.4416,2.1484
0.18,0.1825,-0.3624,10.4401,13.5844,-8.5376,1.1734
0.2,0.2186,-0.3051,10.3437,11.1648,-7.8762,-1.7336
0.22,0.1268,-0.4567,10.2687,5.2606,-6.4358,1.6064
0.24,0.21,-0.3577,10.3916,10.8736,-7.8408,-5.3455
0.26,0.2528,-0.339,10.3016,11.3604,-8.9056,-3.9841
0.28,0.1396,-0.3949,10.3068,9.6785,-9.3521,-3.3345
0.3,0.1552,-0.5044,10.3448,7.5795,-6.6433,-1.9846
0.32,0.0645,-0.5773,10.1748,9.3168,-11.1364,-2.6577
0.34,0.2588,-0.6426,10.2231,3.5027,-11.9976,-6.8389
0.36,0.1216,-0.6181,10.0568,6.3092,-9.6759,-1.7461
0.38,0.0376,-0.5031,9.888,3.4338,-7.0072,-5.883
0.4,-0.0959,-0.5528,9.835,2.2559,-7.4365,-1.5634
0.42,-0.0034,-0.7213,9.8844,-0.4601,-5.1105,-3.9384
0.44,-0.0392,-0.5778,9.9724,-2.9778,-4.8178,-4.6329
0.46,-0.1514,-0.5067,10.0405,-4.5153,-12.3074,-4.172
0.48,0.0164,-0.6549,10.1073,-6.6653,-7.2287,-4.458
0.5,-0.1421,-0.5889,10.1575,-2.915,-8.4658,-3.4572
0.52,-0.1382,-0.5272,10.2767,-8.5985,-4.6182,-3.4846
0.54,-0.0899,-0.6407,10.2403,-13.3621,-11.2745,-1.7363
0.56,-0.1358,-0.6968,10.4113,-12.533,-5.5934,-0.1921
0.58,-0.1252,-0.7431,10.3051,-12.3849,-11.9774,-2.1164
0.6,-0.1772,-0.7687,10.3973,-8.7007,-7.9511,-2.0858
0.62,-0.1427,-0.6417,10.3642,-5.2568,-7.5286,0.3439
0.64,-0.1349,-0.7981,10.3768,-12.2435,-10.69,1.1605
0.66,-0.2278,-0.6257,10.2925,-11.0607,-7.9865,1.774
0.68,-0.1238,-0.7434,10.2967,-9.0019,-9.2656,-0.8605
0.7,-0.1463,-0.7764,10.3654,-9.0961,-5.0492,1.4119
0.72,-0.2321,-0.6562,10.3029,-11.5365,-9.4574,2.5213
0.74,-0.0585,-0.8514,10.244,-8.0901,-6.0261,4.7407
0.76,-0.1288,-0.8485,10.1405,-6.1962,-9.3888,6.4373
0.78,-0.2655,-0.5814,10.0425,-8.5463,-7.9045,3.4021
0.8,-0.0146,-0.6906,9.9825,1.0843,-7.3939,7.438
0.82,0.0218,-0.5854,9.8375,0.0388,-7.2965,2.9739
0.84,0.007,-0.5808,9.9086,-0.7508,-7.8621,3.6471
0.86,0.0538,-0.62,9.8018,1.9359,-5.8917,2.8958
0.88,0.0805,-0.5973,9.9764,1.0564,-5.7769,3.6392
0.9,0.1246,-0.4396,9.969,3.2338,-8.5601,3.5557
0.92,-0.0071,-0.5527,10.1543,11.7708,-10.0075,0.7081
0.94,0.0308,-0.343,10.2202,9.0369,-7.3015,3.8616
