time_s,Ax,Ay,Az,Gx,Gy,Gz
0.0,-0.0135,0.1162,9.8893,-0.5719,4.8702,-0.0999
0.02,0.0558,0.2095,9.8367,-0.9427,3.9812,-0.5265
0.04,0.1987,0.1237,9.9694,2.806,5.7604,0.8973
0.06,0.028,0.1562,10.0433,3.2438,2.7324,-0.8123
0.08,0.2038,0.1581,10.0711,2.2007,2.4522,2.8649
0.1,0.2811,0.0565,10.0979,3.642,2.5009,1.2087
0.12,0.3958,-0.0171,10.0677,6.5015,3.2432,-0.187
0.14,0.3413,0.0306,10.1629,1.2083,-0.5866,1.6326
0.16,0.3129,0.0132,10.1703,6.9018,-0.9214,2.0203
0.18,0.3035,-0.097,10.1435,5.7695,0.0014,2.0674
0.2,0.2834,-0.0367,10.0364,7.58,-1.0983,0.7456
0.22,0.2209,-0.2261,10.1232,3.339,-3.7711,1.6501
0.24,0.1913,-0.1051,10.0389,5.6268,-3.3689,0.6148
0.26,0.26,-0.224,9.9832,4.1281,-1.7172,-1.8908
0.28,0.1294,-0.2075,9.8953,1.6477,-4.4655,-0.5309
0.3,0.0061,-0.1267,9.7766,-0.1473,-2.8894,0.0248
0.32,-0.0735,-0.162,9.7858,-0.9586,-2.7526,-1.1176
0.34,0.016,-0.226,9.7959,-3.3919,-1.0996,-1.0546
0.36,-0.0122,-0.1755,9.932,-5.2633,-2.5059,-0.3402
0.38,-0.1657,-0.055,9.9997,-4.9695,-2.9816,-0.79
0.4,-0.176,-0.0203,10.0765,-7.3237,-2.8878,0.1312
0.42,-0.3083,-0.0619,10.0753,-2.6156,-1.0106,-2.427
0.44,-0.32,-0.1034,10.1431,-5.9649,-1.8587,-2.9191
0.46,-0.333,-0.0564,10.1566,-6.5842,1.2426,-2.9175
0.48,-0.3278,0.0082,10.1589,-7.6273,0.7368,-0.4393
0.5,-0.218,-0.0341,10.172,-8.1167,0.6247,-0.5979
0.52,-0.1814,0.1332,10.1032,-6.0575,1.5573,-1.0119
0.54,-0.2586,0.099,10.1179,-5.1012,3.4288,-2.1556
0.56,-0.2037,0.1419,9.9801,-3.7463,2.2748,-1.7356
0.58,-0.0927,0.1823,9.9576,-3.9534,3.4776,-2.5098
0.6,-0.1218,0.128,9.8521,-0.9439,4.883,0.0022
0.62,-0.018,0.2055,9.8766,-1.3801,5.2196,0.7764
0.64,0.0878,0.1444,9.8428,0.441,3.2854,0.8856
0.66,0.1039,0.173,9.9115,3.7506,6.5478,0.3383
0.68,0.178,0.1662,9.9423,0.5789,4.6495,2.5804
0.7,0.2001,0.1126,10.0493,4.373,3.5049,-0.2935
0.72,0.2478,0.1473,10.1175,3.9063,-0.3451,-0.0193
0.74,0.2572,0.1312,10.1756,7.7655,1.2805,2.122
0.76,0.1828,0.1058,10.1314,7.8447,0.8051,1.4072
0.78,0.1984,-0.0618,10.1428,2.5458,1.0543,0.6886
0.8,0.3412,-0.0287,10.168,6.1837,0.0462,2.7583
0.82,0.2946,0.0425,10.0874,7.0286,-1.3884,0.7122
0.84,0.2354,-0.2735,10.1404,4.511,-4.0484,0.088
0.86,0.0411,-0.1503,9.9322,5.2326,-4.0578,2.4672
0.88,0.2015,-0.2095,9.9458,5.2005,-4.3592,0.6606
0.9,0.1424,-0.1071,9.9725,3.8718,-2.2443,0.6276
0.92,0.0743,-0.3402,9.8356,-0.7461,-2.9966,0.5558
0.94,0.0456,-0.2032,9.8019,-3.4788,-4.4306,-0.2494
0.96,-0.0192,-0.263,9.909,0.3707,-5.6011,1.1551
0.98,-0.0587,-0.1636,9.8827,-3.1131,-2.5901,-0.8206
1.0,-0.1306,-0.2078,10.0412,-2.5861,-2.8084,-0.8149
1.02,-0.2714,-0.1306,10.0981,-5.2494,-4.1651,-0.4027
