time_s,Ax,Ay,Az,Gx,Gy,Gz
0.0,0.0097,0.0619,9.8134,-0.1871,-0.6784,-0.7878
0.02,-0.0572,0.0171,9.8165,0.4736,0.6185,-0.0731
0.04,0.0019,-0.0159,9.7976,0.4845,-0.6313,-0.7896
0.06,-0.032,0.0518,9.8407,-0.0864,1.176,0.3969
0.08,-0.0295,0.0365,9.7816,-0.6348,-0.9749,-0.5678
0.1,-0.0017,0.0373,9.781,-0.5677,2.9163,0.6468
0.12,-0.0227,0.0751,9.781,-1.2876,1.0463,-1.1593
0.14,-0.0252,-0.0771,9.8285,-1.6119,0.9588,0.1058
0.16,-0.0169,0.0359,9.7897,-0.3815,-0.3823,-0.0638
0.18,0.0448,0.0317,9.7843,-1.8514,1.1946,-0.5706
0.2,0.0901,-0.0623,9.8294,1.0982,0.9013,1.0986
0.22,-0.03,0.0507,9.7314,0.5172,1.3737,2.0291
0.24,0.0877,-0.058,9.8288,-0.9135,0.3718,1.9196
0.26,-0.033,-0.0291,9.8048,-0.1728,1.9739,-0.4326
0.28,0.0606,-0.0106,9.7811,-1.3976,0.9738,0.4371
0.3,-0.0904,-0.0271,9.7206,-0.0877,1.5924,0.1343
0.32,-0.0492,0.0815,9.8121,-0.923,0.26,0.4343
0.34,0.0564,-0.0359,9.8378,-0.6906,0.0159,0.4714
0.36,0.1199,0.0694,9.7565,1.3201,0.5234,-0.8457
0.38,0.0408,-0.0333,9.8122,0.3102,-0.7895,-1.6767
0.4,0.0129,-0.0311,9.7391,-0.9882,0.8841,0.4777
0.42,-0.0156,0.0531,9.8402,-0.5815,0.8893,-0.0929
0.44,-0.0337,0.0234,9.8877,1.2631,2.1647,-0.3329
0.46,0.0456,-0.0007,9.8315,-0.1565,-1.5992,-0.0446
0.48,0.0248,-0.0425,9.8499,1.3479,0.5341,-0.5679
0.5,0.0402,0.0297,9.8395,-1.9544,0.8346,-0.4565
0.52,-0.0319,-0.0771,9.8431,-0.5858,0.6889,0.0592
0.54,-0.0338,0.0306,9.7761,0.6837,0.9044,0.529
0.56,0.0247,-0.0496,9.788,0.4552,0.4789,-0.4202
0.58,0.0557,-0.0452,9.8359,-0.3085,-0.2184,1.0259
0.6,0.0514,-0.0293,9.7953,0.8425,0.4814,1.1246
0.62,0.0675,-0.0003,9.8006,1.0637,-0.2905,1.1406
0.64,0.0165,0.0757,9.7282,1.2139,1.864,1.6595
0.66,0.1136,-0.0379,9.7418,0.2386,0.6675,0.1945
0.68,-0.001,-0.0451,9.8358,2.2195,0.9286,-1.4714
0.7,0.0605,0.0438,9.8308,-1.3813,1.2067,-0.6573
0.72,0.0532,-0.046,9.7735,-1.069,-0.9351,0.7466
0.74,-0.016,0.0392,9.8212,-1.1334,1.2158,0.0475
0.76,0.0948,-0.0262,9.8379,-0.495,0.0693,-0.2172
0.78,0.0611,-0.082,9.8171,0.5817,-0.2564,1.2148
0.8,-0.0285,0.0132,9.721,0.0094,0.5417,-0.1106
0.82,-0.0495,0.0138,9.8095,-0.9059,-1.015,0.4374
0.84,0.017,-0.0,9.8691,-0.8999,1.1135,0.3181
0.86,0.041,0.0635,9.8145,-2.2856,-0.5187,-0.8934
0.88,-0.012,-0.0501,9.8515,-0.3917,-0.8499,0.3839
0.9,0.0484,-0.1435,9.7903,0.0953,-0.0691,2.1352
0.92,0.0132,0.0202,9.795,-1.6005,0.4603,0.4731
0.94,0.0424,-0.0506,9.807,2.289,-0.0891,-0.6124
0.96,-0.0251,-0.0623,9.8462,0.5535,-2.1243,-0.5173
0.98,-0.0374,0.0198,9.7946,-0.0617,-1.9118,-1.0244
1.0,-0.0386,0.0607,9.7947,-0.0309,-0.6244,-0.256
1.02,-0.006,-0.007,9.8383,-0.0227,0.0343,0.4951
1.04,-0.0408,0.0322,9.7737,0.0955,0.6532,-1.2876
1.06,0.0073,-0.0123,9.8133,-0.4177,-1.2205,-0.2773
1.08,-0.0378,0.0332,9.7892,0.365,1.2586,-0.0448
1.1,-0.041,-0.0318,9.797,-0.1584,0.0903,-0.1376
1.12,-0.1059,-0.029,9.7749,0.342,-0.9545,0.8424
1.14,-0.0067,-0.0099,9.8061,1.811,0.0562,-0.4499
1.16,-0.0384,0.0323,9.7331,-2.2059,1.4657,1.0328
1.18,-0.0356,0.0268,9.7841,-0.1075,0.3949,-0.1691
1.2,0.0316,-0.0813,9.8403,-0.3369,-0.1994,-0.0188
1.22,-0.0051,-0.0021,9.8357,-0.9435,-0.1526,2.0119
1.24,-0.0682,-0.039,9.7611,0.1172,1.7445,-0.0594
1.26,0.0178,-0.0247,9.8125,-0.7451,-1.8132,0.468
1.28,-0.0656,-0.0162,9.8425,1.0102,0.187,1.4761
1.3,0.0037,-0.0938,9.7959,-0.8344,1.8811,-1.0858
1.32,0.0502,-0.0478,9.7744,1.3646,0.5603,-0.3715
1.34,0.0239,0.0098,9.8092,-0.882,-1.3528,1.0383
1.36,-0.0274,-0.0845,9.7645,0.4075,0.4613,-0.8392
1.38,-0.0335,-0.0405,9.7986,0.124,0.9269,0.7718
1.4,0.0285,0.0166,9.7609,0.505,0.058,0.4285
1.42,-0.0321,0.0081,9.9241,-1.4314,-0.8665,-0.3423
1.44,-0.036,-0.0119,9.7588,-0.6129,-1.5342,0.5264
1.46,-0.0118,-0.013,9.8552,0.9901,0.4051,-0.6254
1.48,0.0463,0.1565,9.7606,0.5962,0.2662,0.84
1.5,0.1504,-0.0006,9.848,5.4065,-0.1143,0.9921
1.52,0.1609,-0.0164,9.7401,3.0667,-0.2207,-0.6956
1.54,0.1714,-0.0321,9.7798,-0.358,-1.1889,1.1597
1.56,0.1818,-0.0477,9.7794,3.7874,-2.9348,1.3039
1.58,0.1923,-0.0634,9.7097,6.4466,-1.22,-1.7824
1.6,0.2027,-0.079,9.6238,0.486,-1.0179,1.9439
1.62,0.213,-0.0946,9.5481,7.0576,-3.9498,3.5128
1.64,0.2234,-0.11,9.6479,1.7296,-0.8341,1.9354
1.66,0.2336,-0.1254,9.5445,4.7128,0.2116,2.1468
1.68,0.2438,-0.1408,9.5056,3.2398,-5.5591,1.389
1.7,0.254,-0.156,9.4856,8.5251,0.9562,-0.2257
1.72,0.2641,-0.1711,9.4371,6.0245,-6.1941,3.933
1.74,0.2741,-0.1861,9.4186,7.8073,-4.9499,1.7816
1.76,0.284,-0.201,9.4738,3.6438,-6.3356,1.4433
1.78,0.2938,-0.2157,9.3788,9.5748,-5.7489,2.3201
1.8,0.3036,-0.2303,9.3495,5.1139,-4.0648,1.1769
1.82,0.3132,-0.2448,9.3277,12.0367,-1.9514,3.689
1.84,0.3227,-0.259,9.2392,10.8524,-6.7736,4.5115
1.86,0.3321,-0.2731,9.326,11.0345,-11.5305,5.8466
1.88,0.3413,-0.287,9.2399,12.6434,-7.4288,2.6473
1.9,0.3505,-0.3007,9.2437,14.7142,-10.26,3.911
1.92,0.3595,-0.3142,9.1714,8.1643,-8.1105,5.4208
1.94,0.3683,-0.3275,9.1971,12.7218,-7.284,4.2492
1.96,0.377,-0.3405,9.1759,15.6664,-9.1328,2.1418
1.98,0.3856,-0.3534,9.0865,14.1308,-7.2462,5.2286
