time_s,Ax,Ay,Az,Gx,Gy,Gz
0.0,-0.0318,0.0235,9.8143,-0.2218,-0.6339,0.4713
0.02,-0.0223,-0.005,9.7921,0.8113,0.3574,0.4952
0.04,0.0227,-0.0575,9.8029,0.2713,0.7529,-1.0084
0.06,0.0107,0.0141,9.7857,0.129,-0.1682,0.5259
0.08,0.0562,0.0215,9.8233,0.5582,-0.0101,0.4846
0.1,0.0039,-0.001,9.8334,-0.4547,0.2727,0.5505
0.12,0.0378,0.0088,9.7944,-0.5405,0.055,0.536
0.14,-0.0508,0.0093,9.8095,-0.2365,-0.8294,0.9424
0.16,0.0074,0.017,9.8527,-0.2184,0.134,-0.0632
0.18,0.0171,0.044,9.8021,-0.8297,-0.5498,0.3059
0.2,0.0349,-0.0296,9.8071,-0.0738,0.4609,-0.0746
0.22,-0.0021,0.037,9.8118,-0.3242,-0.5779,0.1889
0.24,0.0601,-0.0759,9.7805,0.269,-0.5716,-0.0076
0.26,0.0083,-0.0059,9.8308,0.3825,-0.6162,0.2939
0.28,0.0244,0.0032,9.81,-0.5283,0.1958,-0.132
0.3,0.0188,0.0668,9.7885,1.2451,0.4557,0.3957
0.32,0.0446,0.0093,9.7784,-1.0717,-1.0732,-0.3314
0.34,0.0241,-0.0264,9.8078,0.1332,0.5456,0.5397
0.36,0.0615,0.0441,9.7895,-0.3445,-0.431,0.0487
0.38,-0.0036,0.0085,9.8246,-0.1182,-0.3477,-0.2272
0.4,0.0229,0.0416,9.7956,-0.4541,0.5778,0.0864
0.42,-0.0153,0.0037,9.7733,-0.1944,-0.3087,0.4796
0.44,-0.0067,-0.0158,9.8483,0.5306,0.0408,0.2839
0.46,0.0717,0.0022,9.8302,-0.0785,-0.0469,-0.2781
0.48,0.044,0.0487,9.8169,-0.1006,-0.0282,-0.4
0.5,-0.0233,-0.0609,9.8185,-0.0793,-0.1159,-0.4427
0.52,0.0546,-0.0199,9.7913,-0.4145,0.4743,0.5742
0.54,-0.0197,-0.0085,9.8105,0.4611,-0.3234,0.5411
0.56,0.0001,-0.0061,9.7916,-0.216,-0.193,-0.335
0.58,0.0117,-0.0253,9.7528,0.7664,-0.2247,0.3386
0.6,0.0277,0.0056,9.8058,0.1404,0.0927,-0.0998
0.62,0.0136,0.0124,9.7897,0.1369,-0.837,0.1207
0.64,0.0005,-0.0216,9.827,0.4163,-0.8111,-0.1192
0.66,0.0173,-0.0145,9.8168,-0.5391,-0.2619,0.2653
0.68,0.0326,-0.0367,9.8165,0.3926,0.2742,-0.1567
0.7,0.002,0.0301,9.7927,-0.0758,0.2481,0.198
0.72,0.0653,0.0263,9.803,-0.3427,-0.69,-0.7053
0.74,0.0511,-0.0039,9.8376,0.1322,-0.3028,-0.0541
0.76,0.0295,-0.0058,9.8179,-0.5496,-0.0688,0.0086
0.78,0.0348,-0.0283,9.8064,0.1646,0.2263,0.3946
0.8,0.0108,0.0251,9.7797,-0.9682,-0.0757,-0.4552
0.82,0.0323,-0.0337,9.8359,0.3839,0.4107,0.2628
0.84,-0.0047,0.0034,9.83,-0.4286,-0.0501,-0.4307
0.86,0.007,0.0123,9.8221,-0.6212,0.3953,0.1376
0.88,0.0274,0.0292,9.7821,-0.3426,0.5388,-0.3628
0.9,-0.0526,0.0341,9.7914,0.5756,-0.7871,-0.3214
