time_s,Ax,Ay,Az,Gx,Gy,Gz
0.0,-0.0007,0.2958,9.768,0.4215,6.6845,0.2561
0.02,-0.033,0.194,9.8571,0.0605,4.4153,-0.4361
0.04,0.137,0.1986,10.0768,1.4208,5.3782,1.1894
0.06,0.0437,0.0588,9.9817,3.7855,4.9778,0.1013
0.08,0.1902,0.0983,10.0396,5.8762,2.7686,0.734
0.1,0.0913,0.0921,10.1348,4.9671,1.0173,3.6233
0.12,0.4325,0.0253,10.1605,5.3786,1.4799,1.3347
0.14,0.1182,-0.0125,10.123,7.0341,-0.2129,2.0323
0.16,0.2685,-0.0153,10.197,5.4978,-2.6123,1.0098
0.18,0.31,-0.0742,10.2378,4.997,-1.0175,2.1125
0.2,0.2743,0.0053,10.1658,6.101,-3.2487,2.6428
0.22,0.1621,-0.0576,10.0899,4.677,-2.6219,1.9129
0.24,0.2917,-0.1108,10.0417,2.4847,-2.9409,1.7657
0.26,0.1296,-0.2026,10.0318,4.6816,-2.5608,-0.0117
0.28,-0.016,-0.1223,9.958,4.7027,-3.3792,1.3897
0.3,0.1399,-0.2666,9.8597,3.7218,-2.6055,-0.9826
0.32,-0.0107,-0.2168,9.812,-0.7633,-4.6454,-0.9925
0.34,-0.1648,-0.1413,9.8935,1.179,-4.8882,-1.0754
0.36,-0.092,-0.1831,9.9791,-3.5262,-5.2535,-1.2164
0.38,-0.2041,-0.1908,10.084,-3.5148,-3.9407,-2.3584
0.4,-0.1861,-0.207,10.1231,-4.4089,-4.2333,-0.7844
0.42,-0.3791,-0.116,10.1368,-3.1497,-1.5438,-2.6284
0.44,-0.281,-0.0014,10.1778,-5.8443,1.2712,-0.3443
0.46,-0.4619,-0.0423,10.1674,-5.666,-0.2209,-1.9454
0.48,-0.2803,0.1091,10.149,-8.8524,2.2434,-2.7112
0.5,-0.3314,0.1126,10.1444,-5.5421,1.9806,-2.9421
0.52,-0.2325,0.1023,10.1189,-4.2734,2.6276,-0.9948
0.54,-0.3403,0.1004,10.0858,-4.2499,1.4386,-1.7532
0.56,-0.153,0.152,9.9732,-2.3679,3.7478,-1.2514
0.58,-0.1686,0.0911,9.8673,-0.2111,2.6278,-0.2465
0.6,-0.0052,0.1979,9.8741,0.2422,1.842,-1.072
0.62,-0.0938,0.23,9.8468,-0.5662,5.7857,-0.1804
0.64,0.164,0.2589,9.8738,-2.1405,2.9049,-0.1529
0.66,0.173,0.1782,9.9087,1.2811,2.271,-1.2205
0.68,0.2091,0.2181,9.9349,2.4403,4.9011,0.4495
0.7,0.1682,0.1528,10.083,4.1824,4.6533,1.3239
0.72,0.1634,0.0288,10.1025,3.0034,3.4014,0.0452
0.74,0.2463,0.0534,10.0589,4.7938,1.1125,2.0015
0.76,0.3096,0.1329,10.1129,4.4311,0.1907,-0.3862
0.78,0.3409,-0.1128,10.2243,7.2592,-0.4777,1.8203
0.8,0.2023,0.0029,10.1779,3.8406,-1.6789,2.8192
0.82,0.2596,-0.0013,10.1841,7.2023,-1.3184,1.2565
0.84,0.2768,-0.0917,10.1432,4.6477,-2.4526,0.3548
0.86,0.2081,-0.0722,10.0267,5.0246,-4.5091,2.9986
0.88,0.3423,-0.1256,9.9618,1.3144,-2.527,0.514
0.9,0.0825,-0.1972,9.8978,1.0155,-1.0894,-0.066
0.92,0.0773,-0.1617,9.8141,0.3934,-3.9647,0.2608
0.94,0.0613,-0.2006,9.8301,1.2702,-4.1278,0.1593
0.96,-0.2679,-0.2185,9.8738,-2.0797,-2.0357,-0.1159
0.98,-0.048,-0.2088,9.9272,-3.5656,-3.3178,-2.7409
1.0,-0.2262,-0.0896,9.9744,-5.7278,-2.9025,-1.8958
1.02,-0.2026,-0.107,10.0005,-4.6349,-3.75,-0.8233
1.04,-0.2841,-0.1255,10.0147,-4.7262,-2.2768,-0.8421
1.06,-0.2152,-0.1164,10.0698,-5.0386,-1.3432,-2.6543
1.08,-0.4872,-0.0339,10.2037,-6.1882,-1.3503,-2.1116
1.1,-0.3217,0.0431,10.1677,-5.7174,1.1731,-1.9288
1.12,-0.2453,0.1152,10.0584,-5.9347,1.9166,-0.1506
1.14,-0.2949,0.2038,10.1165,-7.1862,0.5984,-1.719
1.16,-0.124,0.1883,9.9842,-5.9185,2.0888,-2.6798
1.18,-0.2511,0.1016,10.0285,-1.9958,5.3105,-2.6564
1.2,-0.0519,0.2541,9.9672,-4.3935,4.5927,0.6174
1.22,-0.0512,0.128,9.9018,-1.9681,5.4494,-0.9683
1.24,-0.0475,0.2307,9.8404,-0.8767,5.4219,-1.4016
1.26,0.0173,0.1983,9.7497,2.1237,4.1613,0.5626
1.28,0.1195,0.2024,9.9549,4.1628,3.097,3.408
1.3,0.1162,0.1715,9.9189,5.0755,3.5937,1.5772
1.32,0.236,0.1855,10.0826,4.2848,4.7043,-1.9412
1.34,0.2555,0.2062,10.0043,4.0242,1.7983,-1.1177
1.36,0.1807,0.1416,10.0625,6.1604,-0.6448,2.2421
1.38,-0.292,-0.4067,9.1648,3.9611,14.4899,-4.1205
1.4,-0.6909,-0.0963,10.295,9.2847,-2.9492,3.5593
1.42,0.5806,0.1332,9.2278,14.7791,9.167,-1.561
1.44,4.8744,0.6286,4.1706,60.2014,43.9579,11.2863
1.46,4.0668,1.4067,2.905,60.3948,47.2331,9.874
