time_s,Ax,Ay,Az,Gx,Gy,Gz
0.0,0.0819,0.4064,9.7116,-1.0658,4.9263,1.8607
0.02,0.0741,0.137,9.7545,0.9719,2.635,-0.5559
0.04,0.015,0.2457,9.9808,1.4547,5.0293,1.4017
0.06,0.1885,0.035,10.034,5.324,1.3523,0.447
0.08,0.227,0.0651,10.0692,4.6619,2.18,2.0381
0.1,0.2012,0.0527,10.1401,5.7584,1.3891,2.8469
0.12,0.3013,0.04,10.1234,5.5007,2.1962,2.1683
0.14,0.2588,0.0531,10.1694,5.5944,0.7571,1.5713
0.16,0.2582,-0.0477,10.1846,6.2595,-0.7229,1.7974
0.18,0.3837,-0.0038,10.1906,2.8411,-1.7222,2.855
0.2,0.4113,-0.129,10.1215,6.433,-1.4918,1.3359
0.22,0.3245,-0.06,10.1457,3.9138,-3.782,2.4501
0.24,0.1705,-0.1181,9.999,5.0769,-2.5564,0.1772
0.26,0.2347,-0.3603,9.8997,2.5806,-2.4092,0.2754
0.28,0.1171,-0.269,9.9557,0.5465,-3.2202,-0.0557
0.3,0.0191,-0.0871,9.8873,2.6434,-1.8255,-0.226
0.32,-0.1317,-0.1844,9.9193,0.0678,-3.5874,-0.3362
0.34,-0.1452,-0.2194,9.9557,-0.984,-3.8892,-1.8131
0.36,-0.1241,-0.1607,10.0208,-3.3261,-5.1202,-0.2575
0.38,-0.1616,-0.1681,10.0353,-3.8709,-3.9812,-1.8295
0.4,-0.1648,-0.1535,10.1377,-3.709,-2.7176,-2.4401
0.42,-0.125,-0.2095,10.1308,-7.5293,-1.3482,-1.632
0.44,-0.3401,-0.1416,10.0769,-4.4271,-1.1925,-3.3048
0.46,-0.2936,-0.0924,10.1578,-4.6921,-0.7269,-1.7417
0.48,-0.3725,0.1068,10.1477,-6.4442,2.2488,-1.6681
0.5,-0.2732,0.0502,10.115,-8.2117,0.6749,-0.2386
0.52,-0.297,0.0784,10.142,-6.017,1.685,-0.9319
0.54,-0.3779,0.1069,10.1046,-4.9552,3.7486,-0.7965
0.56,-0.1952,0.1133,10.0628,-1.6354,1.9449,0.0745
0.58,-0.0464,0.2256,9.9547,-1.6115,2.126,-2.0255
0.6,-0.1162,0.1324,9.9427,-2.184,4.6984,-1.2582
0.62,-0.0427,0.1974,9.7768,0.6412,2.7901,-0.1994
0.64,0.0199,0.2076,9.8267,0.3441,4.6622,-0.1388
0.66,0.1426,0.1661,9.9556,2.0486,2.287,2.458
0.68,0.1814,0.153,10.0065,-0.1228,4.2145,1.8445
0.7,0.1002,0.199,9.9632,2.7099,2.9281,1.7374
0.72,0.2784,0.1228,10.0849,6.2407,0.9942,1.1438
0.74,0.3101,0.1091,10.0974,4.7676,2.5212,2.2962
0.76,0.2507,0.0448,10.1439,5.4832,-2.2611,2.6361
0.78,0.2538,0.0346,10.1647,4.9978,2.4373,1.8483
0.8,0.2248,-0.0767,10.1532,4.4728,-1.6802,2.5326
0.82,0.2768,-0.0118,10.0976,7.5219,0.9543,2.5911
0.84,0.3146,-0.1581,9.9898,5.4945,-2.143,0.6806
0.86,0.1386,-0.1156,9.9883,3.0037,-3.8301,1.3107
0.88,0.2005,-0.2381,10.0453,2.7257,-1.9271,1.3205
0.9,0.0579,-0.1343,9.9435,0.875,-4.1996,0.3294
0.92,0.004,-0.1882,9.8707,0.6266,-2.0177,0.1647
0.94,-0.0784,-0.33,9.9144,1.3081,-4.2024,0.3247
0.96,0.0296,-0.1217,9.8691,-3.972,-3.3352,-1.6994
0.98,-0.0881,-0.2447,9.9168,-1.6711,-4.7568,0.2454
1.0,-0.2519,-0.2371,9.9872,-6.0694,-1.5372,-0.5963
1.02,-0.3013,-0.2246,9.9743,-5.7139,-2.1373,-0.6786
1.04,-0.3626,-0.2084,10.0265,-3.5027,-1.9256,-1.1544
1.06,-0.2017,-0.12,10.1336,-6.6038,-0.4915,-1.1828
1.08,-0.1423,0.0083,10.1394,-6.4235,0.0204,-1.8721
1.1,-0.352,-0.1141,10.1506,-4.9029,0.4342,-1.7587
1.12,-0.2608,-0.0205,10.1235,-4.3488,2.59,-2.8481
1.14,-0.3618,0.0285,10.1527,-5.3827,-0.3519,-2.9006
1.16,-0.3153,0.0573,10.1169,-3.7674,2.6512,0.3176
1.18,-0.2121,0.1552,10.0493,-3.9359,2.6997,-1.7325
1.2,-0.0807,0.3032,9.9467,-4.7647,2.7758,-1.7115
1.22,-0.1375,0.1169,9.9397,-0.5155,2.4442,0.5463
1.24,-0.0492,0.2549,9.8275,2.2878,3.1345,0.2257
1.26,0.2058,0.0937,9.8656,-0.7136,2.2433,-0.5093
1.28,0.057,0.1591,9.9037,1.7664,2.1668,-0.8286
1.3,0.1251,0.2385,10.3537,0.9583,5.0512,-4.3062
1.32,0.2416,0.4337,9.2325,5.8364,12.8105,3.3675
1.34,0.134,-0.752,11.078,7.8682,-2.4817,0.2527
1.36,-0.2469,1.4838,8.468,12.6336,7.8195,13.4947
