time_s,Ax,Ay,Az,Gx,Gy,Gz
0.0,-0.2702,0.1392,9.7667,-1.8687,3.8025,0.3817
0.02,-0.0464,0.2826,9.868,0.2643,6.4699,-0.3451
0.04,0.0825,0.0844,9.9892,0.5885,3.2466,0.3943
0.06,0.1371,0.1273,10.0063,5.8995,2.3617,-0.7894
0.08,0.1811,0.181,10.0822,2.2685,3.3421,1.329
0.1,0.2218,0.0774,10.1321,5.7298,2.1343,2.491
0.12,0.1617,0.0064,10.2553,6.6371,1.2295,0.8515
0.14,0.3225,-0.0411,10.1582,7.152,0.5853,3.0002
0.16,0.3807,0.132,10.1563,0.5606,-1.6474,1.7108
0.18,0.3002,-0.0744,10.0594,4.0154,-1.5975,3.2844
0.2,0.3214,-0.0441,10.1019,6.805,-1.2943,1.0845
0.22,0.2481,-0.1736,10.0576,4.55,-1.9616,3.8145
0.24,0.1897,-0.2109,10.0551,4.8062,-2.2913,-0.323
0.26,0.2773,-0.1926,9.9445,1.1689,-3.7373,0.5595
0.28,0.1582,-0.2099,9.826,2.0635,-5.0362,1.1985
0.3,0.1465,-0.3013,9.8847,-1.4847,-3.339,-0.789
0.32,-0.1106,-0.2613,9.7935,-1.4516,-4.6059,-0.0533
0.34,-0.0404,-0.1095,9.9285,-1.8195,-1.7137,-1.1753
0.36,-0.0293,-0.2031,9.931,-0.5097,-5.4796,-0.978
0.38,-0.2908,-0.1907,10.0488,-2.7448,-2.6754,0.2052
0.4,-0.1488,-0.1285,10.1096,-6.4148,-4.5254,-2.7118
0.42,-0.1717,-0.0162,10.0832,-4.5663,-2.9697,-2.3893
0.44,-0.2734,-0.0482,10.1493,-5.1827,-2.0135,-2.3478
0.46,-0.3079,0.0396,10.2504,-4.9886,-0.3111,-2.493
0.48,-0.2488,-0.008,10.1938,-4.9316,3.0026,-1.342
0.5,-0.3159,0.0461,10.1005,-7.9907,1.713,-0.5375
0.52,-0.3733,0.0512,10.1463,-5.9916,2.0672,-1.1979
0.54,-0.3062,0.1976,10.0797,-4.9297,2.8829,-2.2356
0.56,-0.1173,0.2033,10.0316,-4.2382,3.0938,-1.3877
0.58,-0.1192,0.1149,9.9108,-4.1962,2.2059,-1.0871
0.6,-0.0393,0.2486,9.9691,-2.5384,5.2169,-0.6849
0.62,0.032,0.047,9.8285,-1.1054,3.8231,1.0536
0.64,0.0208,0.1398,9.8343,-1.0429,1.0052,-0.4653
0.66,0.0421,0.3191,9.9074,3.7154,2.0166,2.0571
0.68,0.2216,0.1232,10.0657,3.4793,5.467,3.7749
0.7,0.2667,0.0747,10.0178,5.8916,1.2012,1.988
0.72,0.239,0.134,10.2082,5.673,3.3045,1.1623
0.74,0.3105,0.1119,10.23,2.6103,2.1616,1.7457
0.76,0.3116,0.1154,10.2044,7.64,0.1273,1.6399
0.78,0.3617,-0.0715,10.2044,6.3351,-0.7441,0.447
0.8,0.28,-0.0431,10.1301,5.7868,-0.93,2.4869
0.82,0.1774,0.0959,10.1159,3.4861,-2.504,3.5792
0.84,0.3691,-0.1493,10.067,4.1324,-4.7117,1.673
0.86,0.311,-0.1739,10.0488,4.1275,-3.5934,2.9387
0.88,0.0864,-0.1983,9.9978,3.3522,-3.8027,1.3896
0.9,0.126,-0.0111,9.9325,0.1174,-4.6874,1.8399
0.92,0.1144,-0.1846,9.8642,2.7045,-3.2296,1.6174
0.94,0.0077,-0.1925,9.7942,-0.9745,-6.2858,-1.1752
0.96,-0.1499,-0.0411,9.8257,0.3969,-3.8138,-0.3357
0.98,-0.1471,-0.146,10.0293,-1.5598,-3.1535,-0.6268
1.0,-0.2921,-0.0922,10.0385,-1.7809,-4.8885,-0.5356
1.02,-0.1684,-0.1562,10.0021,-3.8957,-3.2637,-2.3314
1.04,-0.3237,-0.0421,10.0638,-4.2336,-3.6205,-2.537
1.06,-0.2326,-0.0701,10.13,-7.3274,-1.2712,0.3493
1.08,-0.0125,0.1089,10.4285,4.9802,-5.4894,-3.5443
1.1,-0.3266,0.5691,10.1262,-12.3745,-1.5378,4.9385
