time_s,Ax,Ay,Az,Gx,Gy,Gz
0.0,0.1272,0.2084,9.847,2.0278,4.3445,0.4718
0.02,0.1293,0.1991,9.9056,2.1065,2.9048,0.4889
0.04,0.0968,0.1809,9.8741,3.9166,2.4772,0.128
0.06,0.1663,0.1192,9.9836,1.4882,1.2538,-0.8218
0.08,0.0988,0.0733,10.0851,5.6746,2.3549,0.168
0.1,0.314,0.0088,10.1179,4.787,2.9005,1.568
0.12,0.3606,-0.0416,10.1497,3.0772,0.7086,-1.4611
0.14,0.3557,0.0887,10.185,4.0375,1.6851,3.3552
0.16,0.2549,0.0611,10.1998,8.9892,-0.362,2.6917
0.18,0.2886,-0.0237,10.1744,7.5578,-0.939,1.6722
0.2,0.4099,-0.1419,10.1035,6.4646,-1.5999,1.9171
0.22,0.256,-0.1718,9.9995,2.1534,0.2446,3.6064
0.24,0.0822,-0.1609,9.928,3.2973,-1.3662,1.0878
0.26,0.023,-0.0824,10.0806,2.5065,-3.8955,2.0397
0.28,0.0887,-0.113,9.9104,2.5872,-3.4428,0.1851
0.3,-0.1137,-0.1433,9.8825,1.1694,-4.5439,0.7756
0.32,0.0888,-0.2365,9.8277,-0.9493,-4.398,-0.7621
0.34,-0.0845,-0.3541,9.8602,-3.2019,-4.8784,0.9451
0.36,-0.1392,-0.0736,9.9571,-0.6054,-2.8784,-0.6994
0.38,-0.2076,-0.1924,9.9941,-5.2061,-1.4829,-1.7288
0.4,-0.2185,-0.2232,10.0803,-2.5012,-3.8504,-1.8803
0.42,-0.3413,-0.0353,10.0835,-7.0585,-1.9709,-1.4815
0.44,-0.2307,-0.1765,10.1482,-5.9331,-0.1163,-0.5978
0.46,-0.3696,0.009,10.2474,-6.2015,-0.832,-2.229
0.48,-0.4714,0.0439,10.2012,-5.9469,1.1481,-1.8814
0.5,-0.2801,0.0732,10.1274,-6.6935,3.3454,-4.1662
0.52,-0.2525,0.1014,10.1793,-4.752,2.2849,-2.1444
0.54,-0.2473,0.1243,10.1619,-5.378,3.0686,-1.8287
0.56,-0.1766,0.1575,10.0603,-5.1531,4.3874,-1.757
0.58,-0.1039,0.198,9.949,-0.9973,2.9766,-1.161
0.6,-0.2029,0.3154,9.9277,-4.3962,4.4927,-0.8467
0.62,-0.0226,0.232,9.7816,1.477,2.2076,1.5555
0.64,0.0228,0.1965,9.7972,1.171,3.5364,1.0746
0.66,0.1462,0.1815,9.9059,-0.8118,2.6322,1.8267
0.68,0.2612,0.1387,9.9964,3.6848,2.3622,1.9203
0.7,0.1452,0.1516,10.0624,2.6272,3.8803,3.1216
0.72,0.4036,0.1134,10.0823,5.2241,0.6948,1.757
0.74,0.2342,0.0783,10.2062,3.761,2.1753,1.8987
0.76,0.2614,0.1435,10.1637,6.1103,2.4128,2.5442
0.78,0.2102,-0.056,10.1556,4.3416,1.8868,2.4443
0.8,0.3505,-0.0342,10.2569,4.8636,-2.7905,0.446
0.82,0.3848,-0.0576,10.173,5.6493,-1.1344,2.4791
0.84,0.2156,-0.0717,10.0231,7.9462,-2.0524,-1.0499
0.86,0.2475,-0.1117,10.1091,0.8595,-3.5252,0.0949
0.88,0.1862,-0.1512,9.9863,5.6777,-3.2395,2.7207
0.9,0.0551,-0.2102,9.8319,2.9406,-4.0526,-0.5489
0.92,0.1033,-0.1629,9.9451,-0.6574,-2.8143,1.6308
0.94,-0.0525,-0.1667,9.8497,-1.7187,-3.4973,0.2628
0.96,-0.1325,-0.2151,9.9005,-2.2775,-4.6306,0.0317
0.98,-0.1937,-0.2477,9.9054,-3.2481,-1.9849,-1.0718
1.0,-0.2033,-0.2367,9.9894,-3.8681,-3.8917,-0.5192
1.02,-0.2389,-0.2318,10.0458,-3.2917,-2.4862,-2.4461
1.04,-0.2689,-0.1264,10.1144,-4.8659,-0.5277,-3.2401
1.06,-0.3839,0.0044,10.2039,-8.0199,-0.3524,-0.9123
1.08,-0.415,0.0267,10.0756,-6.8746,-1.2839,-0.0737
1.1,-0.3164,0.0207,10.1012,-5.8596,-1.3355,-2.0684
1.12,-0.3577,0.0422,10.1879,-7.1601,0.0472,-1.922
1.14,-0.253,0.2014,10.0365,-7.7569,1.6728,-3.9289
1.16,-0.2995,0.1164,10.0912,-5.5703,2.5515,-2.8453
1.18,-0.1092,0.1805,10.0126,-3.3516,5.2574,1.8947
1.2,-0.1835,0.2442,10.0332,-4.5638,3.6879,-1.6534
1.22,-0.0917,0.0829,9.9881,-0.8238,4.8264,-0.1743
1.24,0.0106,0.2361,9.7716,-0.6899,4.4518,-0.2579
1.26,0.017,0.3012,9.9096,-0.0714,5.0485,2.2735
1.28,0.0651,0.2039,9.8675,0.9269,3.4749,-0.1007
1.3,0.1215,0.238,9.9356,3.5223,4.5568,3.0345
1.32,0.1316,0.0703,10.0614,3.8969,1.6986,-1.3626
1.34,0.2127,-0.0349,10.1038,4.299,1.1474,2.1459
1.36,0.3004,0.0263,10.0685,2.5332,0.7471,2.9187
1.38,-0.8882,-0.2621,10.7783,14.1422,1.2292,-14.6625
1.4,0.1158,-0.0075,9.3538,-1.2449,13.6086,6.7314
1.42,0.104,0.2045,10.1369,5.0472,22.1543,6.9791
1.44,0.3769,4.8374,6.2502,23.8595,43.7795,35.3956
1.46,1.3402,5.9415,5.3767,35.4663,93.4091,55.4037
1.48,0.1349,1.6864,9.2532,5.8517,23.7511,13.9701
1.5,-0.3333,0.2706,8.6373,8.5346,-3.0926,2.0656
1.52,-0.1317,-0.4318,9.6277,-0.4348,-3.7858,3.8587
1.54,0.2847,-0.2242,10.615,-2.4994,-8.9424,5.2499
1.56,-0.1883,0.2999,10.4784,-0.5874,2.6887,-4.9807
1.58,0.006,-0.3147,9.382,1.1263,1.8608,0.541
1.6,-0.4067,0.3996,9.2645,14.4056,-7.3528,-11.7804
1.62,0.2274,1.9221,0.8024,12.9442,56.1054,38.7027
1.64,0.236,1.5746,0.7169,21.3686,45.131,19.5361
1.66,0.4583,1.5817,0.724,16.6156,51.0429,21.3759
1.68,-0.0377,1.3857,0.6262,9.6298,47.0703,20.7432
1.7,0.3664,1.4699,0.6959,20.2723,37.6311,22.486
1.72,0.2844,1.2282,0.8043,17.302,47.4173,27.6976
1.74,0.2187,1.0494,0.6433,13.9194,40.5723,21.4264
1.76,-0.0286,1.0885,0.6866,18.2985,36.339,16.0448
1.78,0.4028,1.0892,0.645,6.7783,41.2047,18.2102
1.8,0.2394,1.076,0.4104,14.0908,34.046,18.7015
1.82,-0.0339,0.8194,0.4824,11.4032,26.4967,19.0165
1.84,0.5434,0.8776,0.4374,12.6086,26.5262,16.0418
1.86,0.2263,0.6721,0.3325,4.0642,10.2477,13.296
1.88,0.1382,0.7753,0.3702,9.0553,22.2843,13.9156
1.9,0.2355,0.4792,0.2744,2.2867,17.8072,13.1154
1.92,-0.0104,0.46,0.413,1.1608,13.5173,5.0477
1.94,0.0056,0.5044,0.144,3.9433,11.0763,10.2498
1.96,0.1522,0.278,0.1666,3.7547,19.661,7.4155
1.98,0.2192,0.3626,-0.0183,4.279,1.3829,9.4292
2.0,-0.2613,0.3427,0.1242,5.7796,10.1079,5.9271
2.02,-0.0322,0.5495,0.0834,2.8504,5.4602,4.5269
2.04,0.0514,0.1665,0.0828,-3.3209,2.7843,-1.0436
2.06,0.1252,0.0077,0.1372,3.9693,4.7117,3.0451
2.08,0.036,0.0327,0.0431,0.3507,0.8118,0.8975
2.1,0.0132,-0.0409,0.039,-0.1363,0.2066,0.3294
2.12,0.0202,0.0228,-0.0217,-0.0682,0.3322,0.1743
2.14,-0.0336,0.0049,0.0542,-0.0376,-0.3465,0.3712
2.16,0.0359,0.0025,-0.0146,-0.3443,1.1769,0.0926
2.18,-0.0148,0.0375,0.0192,1.3009,-0.1616,0.6584
2.2,0.0566,-0.0076,-0.0047,-0.1729,0.3969,-0.4607
2.22,0.0293,-0.0089,0.02,0.1514,-0.7209,-0.0477
2.24,-0.0632,-0.058,0.0117,-0.1402,0.2623,0.4607
2.26,-0.0202,-0.0194,0.0514,-0.2802,0.3518,-0.4315
2.28,-0.0201,-0.0158,0.024,0.4504,0.8856,-0.5584
2.3,0.0476,0.0114,0.0616,-0.8558,0.269,0.1675
2.32,-0.0478,0.0004,0.0115,0.8697,-0.029,0.0975
2.34,0.0351,-0.0158,0.0263,0.0478,-0.1886,0.0652
2.36,0.0474,-0.0287,-0.0086,0.4461,0.2348,-0.8886
2.38,0.0166,0.0175,-0.0339,0.8419,0.3113,-0.5628
2.4,-0.0368,0.011,-0.0085,-0.078,-0.4451,0.795
2.42,-0.0158,-0.0092,-0.0336,0.2525,-1.1185,-0.3803
2.44,0.0051,-0.07,0.0454,-0.0925,0.376,0.4682
2.46,-0.0362,0.0178,-0.0623,-1.0847,-0.1927,-0.4474
2.48,0.0201,0.0074,-0.0055,1.0666,0.0313,-0.2111
2.5,0.0258,-0.0217,0.0226,-0.4951,0.9921,-0.3284
2.52,0.0157,-0.0236,0.0453,-0.0872,0.1755,0.0014
2.54,-0.0232,0.0084,-0.0293,0.0912,-0.6305,-0.2414
2.56,-0.0069,0.0131,0.052,0.1217,0.6453,-0.381
2.58,-0.0458,-0.077,-0.0609,-0.12,0.4889,-0.6204
2.6,-0.0262,-0.0039,0.0281,0.1854,-0.3335,0.2495
2.62,-0.0597,0.0478,-0.0065,-0.4242,0.6893,0.2572
2.64,0.0377,0.0122,-0.0014,-0.0001,-0.8349,0.1018
2.66,0.004,-0.0361,0.0549,-0.1694,0.6126,0.5039
2.68,0.032,0.0136,0.024,1.2324,-0.1514,-0.0205
2.7,-0.0052,-0.0118,0.0015,-0.6927,-0.2591,0.8348
2.72,0.0424,0.0049,0.0852,-0.5499,-0.6964,0.4471
2.74,-0.0239,-0.0075,-0.093,0.0875,0.7768,-0.077
2.76,0.002,-0.0101,0.0209,-0.7857,-0.8593,-0.2838
2.78,-0.0212,0.0247,-0.0897,-0.3544,-1.0408,-0.4665
2.8,0.0353,0.0225,0.0986,0.6316,0.5009,0.1504
2.82,0.0165,-0.0248,-0.0161,-0.1522,0.5675,-1.1311
2.84,-0.055,0.009,-0.0129,-0.3491,-0.3272,-0.017
2.86,-0.0301,-0.0207,0.0045,0.4472,-0.2212,0.1869
2.88,-0.0244,-0.0426,0.0242,-0.7661,-0.0989,-0.09
2.9,-0.0006,-0.0268,0.0211,0.0558,0.7424,0.5045
2.92,-0.0093,-0.0548,-0.0157,-0.5788,-0.2495,0.1324
2.94,0.0475,-0.0397,0.0132,-1.3445,-0.0111,0.3322
2.96,-0.0295,-0.0476,-0.0015,-0.1807,-0.9914,-0.4445
2.98,-0.0317,0.0141,0.0248,-0.671,0.0775,0.3148
3.0,0.0031,0.0048,0.0123,1.1713,-0.4301,0.5899
3.02,-0.0383,0.0059,0.0201,-0.4931,-0.1599,0.2782
3.04,-0.043,-0.0267,-0.0185,0.181,0.1219,-0.0616
3.06,0.0372,0.0206,0.0254,0.4691,0.636,-0.2174
3.08,0.0205,0.0128,0.0343,-0.0404,0.5335,0.2298
3.1,-0.0222,-0.0536,-0.0084,-0.1695,-0.6792,0.1021
3.12,0.0294,-0.0255,-0.022,-0.3759,-0.174,-0.3767
3.14,0.0027,-0.0098,0.0173,-0.1582,-1.1042,-0.0932
3.16,-0.0164,-0.0087,-0.075,0.5807,0.1346,-1.0262
3.18,0.0082,-0.02,0.0039,-1.6405,-0.3356,0.2586
3.2,-0.0311,-0.0013,-0.0548,0.5239,0.3533,0.0584
3.22,-0.0022,-0.0396,0.003,-1.3164,-0.4257,0.0206
3.24,-0.0626,-0.04,-0.0221,0.4777,-0.0856,0.5631
3.26,0.0378,0.0147,-0.0173,-0.6479,-0.8127,0.1048
3.28,0.0369,-0.0312,0.0022,-0.3069,-0.3127,-0.1889
3.3,-0.0316,-0.0189,-0.064,0.9458,0.6434,-0.2262
3.32,-0.0138,0.0028,0.0403,-0.8045,-0.3578,0.1421
3.34,0.0096,-0.0236,-0.0187,0.9134,-0.1958,-0.1391
3.36,-0.0873,-0.0305,-0.0299,-0.2448,0.2197,-0.3406
3.38,0.0512,-0.0016,0.0245,-0.2833,0.5085,0.1577
3.4,-0.0145,-0.0108,-0.0199,0.4272,0.5905,0.9074
3.42,-0.0395,-0.0305,-0.0053,-0.0843,-0.112,0.0969
3.44,0.086,0.0302,-0.0463,0.1902,0.9865,-0.6552
3.46,-0.0464,-0.0081,-0.0417,-0.1085,0.4135,-1.0952
3.48,0.0031,-0.0197,0.0329,0.5159,-0.8295,-0.0368
3.5,-0.0066,-0.0446,-0.053,-1.8426,0.833,0.9667
3.52,0.0778,-0.0148,-0.0464,-0.2681,-0.7283,0.775
3.54,0.0148,0.0376,-0.0374,-0.4389,0.7649,0.4513
3.56,0.0204,0.003,0.0163,-1.018,0.7024,-0.7463
3.58,-0.0013,0.0111,-0.0182,1.0156,-0.0735,-0.17
3.6,0.0098,0.0346,0.0282,-0.9126,0.3582,0.618
3.62,-0.0349,-0.0287,-0.002,-0.1701,-0.4589,0.0892
3.64,-0.0412,-0.036,0.0502,0.6701,0.7644,0.0556
