time_s,Ax,Ay,Az,Gx,Gy,Gz
0.0,0.0396,0.2993,9.7791,-0.03,3.8548,1.158
0.02,-0.0051,0.1214,9.8956,1.0604,5.012,0.2012
0.04,0.2224,0.1355,9.9206,0.2262,4.2604,-0.0664
0.06,0.1742,0.1947,9.9823,5.2934,3.1594,1.4411
0.08,0.4186,0.0589,10.0637,5.506,4.4118,0.2551
0.1,0.2793,0.2675,10.0836,7.934,4.1807,0.9806
0.12,0.4197,0.0557,10.174,6.8441,0.381,2.6478
0.14,0.3263,0.0397,10.1831,3.118,-1.0537,2.3674
0.16,0.3964,-0.0369,10.1848,4.2829,-1.8003,2.2451
0.18,0.4447,-0.1045,10.1095,6.9302,-0.7775,0.9211
0.2,0.3803,-0.0643,10.1188,6.7471,-3.1988,0.6266
0.22,0.2374,-0.1519,10.0156,5.7388,-3.29,0.6561
0.24,0.1553,-0.0637,10.0189,4.9818,-4.1786,-0.7133
0.26,0.1488,-0.1584,9.982,2.9266,-4.5309,1.0983
0.28,0.1591,-0.1225,9.9931,4.5701,-2.3836,-0.7892
0.3,-0.037,-0.1565,9.8975,1.7263,-2.65,-0.8985
0.32,-0.0688,-0.138,9.7919,-0.1526,-1.7471,-0.0871
0.34,-0.1463,-0.214,9.8074,-1.4465,-2.8531,-2.0133
0.36,-0.2067,-0.2073,10.0416,-3.87,-2.9322,-0.5358
0.38,-0.1154,-0.1564,10.0197,-5.2518,-3.0395,-0.3909
0.4,-0.3944,0.0272,10.0173,-5.6875,-1.1093,-0.73
0.42,-0.251,-0.0842,10.1333,-5.2814,-1.9643,-3.5161
0.44,-0.3088,-0.0663,10.1133,-3.627,-0.7287,-3.4574
0.46,-0.3031,-0.0459,10.1549,-6.0194,-1.0456,-1.2775
0.48,-0.4217,0.0506,10.0829,-5.9609,-0.3098,-2.9094
0.5,-0.324,0.0889,10.1564,-5.5012,-0.9006,-0.3386
0.52,-0.2823,0.1012,10.1214,-4.9825,2.1719,-2.5606
0.54,-0.1523,0.114,10.1124,-3.9492,1.8646,-1.5367
0.56,-0.1119,0.1606,10.0429,-1.6322,2.4229,-0.5013
0.58,-0.0854,0.2312,9.9894,-0.748,0.6462,-0.3614
0.6,-0.017,0.2019,9.8999,-2.5203,4.0509,-0.0554
0.62,0.0389,0.1891,9.7707,-1.6655,5.5129,-0.6652
0.64,0.0402,0.2095,9.8824,1.5393,3.9256,0.693
0.66,0.0926,0.1729,9.8532,0.8329,3.2159,-1.2131
0.68,0.0781,0.164,10.002,4.527,1.9753,0.5356
0.7,0.1273,0.1427,9.9625,3.7972,4.0782,2.2454
0.72,0.1625,0.2461,10.1399,6.2464,2.0459,1.9989
0.74,0.3338,0.0162,10.1603,5.3041,0.7839,1.1144
0.76,0.3691,0.057,10.1733,4.8497,2.0191,1.3587
0.78,0.4581,-0.0037,10.1131,5.2266,0.4652,2.5156
0.8,0.203,-0.0327,10.2167,7.5014,-0.6424,1.251
0.82,0.1435,-0.0605,10.1385,5.3622,-1.3192,1.1435
0.84,0.1868,-0.1336,10.0617,5.4238,-3.3627,1.6262
0.86,0.1542,-0.126,10.0256,3.3156,-3.3775,0.2553
0.88,0.2441,-0.2026,10.0691,2.8601,-5.6505,1.3645
0.9,-0.0225,-0.2037,10.0013,3.5925,-3.8342,1.1923
0.92,0.0401,-0.229,9.7971,0.0438,-4.4849,0.5581
0.94,-0.0443,-0.202,9.8619,2.6885,-3.6391,0.7085
0.96,-0.0808,-0.2,9.9215,0.1546,-3.8867,1.1975
0.98,-0.2111,-0.2531,9.981,-0.4746,-2.7323,-0.891
1.0,-0.1842,-0.0907,9.9851,-5.2921,-0.7591,-0.6745
1.02,-0.2675,-0.1539,10.0571,-1.8575,-3.2742,-1.0098
1.04,-0.2226,-0.1189,10.1579,-3.1204,-1.6851,-2.0718
1.06,-0.3883,-0.0944,10.196,-5.4682,-2.3115,-3.3897
1.08,-0.329,-0.0718,10.0555,-8.6659,-0.3349,-0.8297
1.1,-0.2256,0.0515,10.1308,-6.6202,1.8227,-0.8845
1.12,-0.2544,0.0276,10.1291,-3.8967,2.3889,-0.5462
1.14,-0.2749,0.0602,10.0906,-5.5617,1.5716,-0.6394
1.16,-0.2504,0.0667,10.0841,-5.0771,2.8384,-0.0593
1.18,-0.2655,0.1657,10.0604,-5.1379,4.6306,0.4275
1.2,-0.1593,0.24,9.9673,-3.1302,2.8846,-1.2733
1.22,0.0174,0.1629,9.9752,0.4114,4.3552,-0.7409
1.24,0.0463,0.262,9.7101,-3.0418,5.8469,1.2913
1.26,-0.007,0.1829,9.8724,0.0749,1.5281,-0.2527
1.28,0.1715,-0.0577,9.5483,2.4725,2.0856,-5.6812
1.3,0.2109,0.1094,9.7065,3.074,-8.2804,3.5303
1.32,0.1986,0.3536,9.1196,-1.8338,14.3605,-1.5998
1.34,-2.202,-0.2441,7.471,-23.1098,17.2522,1.5657
1.36,-4.7476,1.5423,3.6937,-65.5531,36.8461,8.4754
1.38,-2.2582,0.4986,6.9345,-43.6311,12.0127,13.2957
1.4,-0.5124,-0.6845,9.1396,-6.3679,4.9984,-11.8017
1.42,0.2626,0.5354,9.5318,2.6538,0.984,5.8716
1.44,-0.4677,0.1998,9.5275,8.4851,-3.0031,-5.3426
1.46,-0.1254,-0.1488,10.6671,5.6624,-5.5309,2.3614
1.48,-0.4075,0.0928,9.3439,-4.5914,5.4396,6.4335
1.5,0.2336,0.3486,9.414,-14.1791,-11.5362,8.9258
1.52,0.2997,-0.612,10.1611,15.3676,15.4083,-11.0777
1.54,-1.1855,0.3595,1.0086,-41.0872,28.7548,7.041
1.56,-0.8744,0.3029,0.7056,-45.5178,22.1814,5.3808
1.58,-1.0204,0.4068,0.7984,-38.7163,13.5705,14.5948
1.6,-1.071,0.4861,0.8083,-34.2467,23.5368,7.9255
1.62,-0.8978,-0.1413,0.8438,-28.0612,11.8427,-4.9279
1.64,-0.7565,0.3378,0.6148,-28.9623,12.5639,-0.6394
1.66,-1.029,0.244,0.3762,-25.7301,11.2073,7.5278
1.68,-0.9459,0.1872,0.3768,-24.5529,19.009,0.088
1.7,-0.8996,-0.0954,0.2698,-24.7884,11.9152,5.9895
1.72,-0.5272,-0.0527,0.5106,-24.5162,12.3723,0.6705
1.74,-0.8112,0.0858,0.4571,-22.3417,11.4598,2.0479
1.76,-0.2775,0.2024,0.5685,-24.183,15.9038,3.1008
1.78,-0.844,0.195,0.2423,-25.257,12.5708,2.9751
1.8,-0.2936,-0.0275,0.3926,-17.7641,12.6182,-1.5104
1.82,-0.4743,0.0123,0.336,-21.0135,5.7526,-1.76
1.84,-0.5546,-0.0284,0.1925,-16.1718,9.5264,3.4273
1.86,-0.4433,0.1371,0.2603,-21.3773,2.8085,2.0953
