time_s,Ax,Ay,Az,Gx,Gy,Gz
0.0,0.0156,0.0138,9.7837,0.9788,-0.2947,-0.3658
0.02,-0.0211,0.0018,9.8615,0.019,-0.2129,-0.1889
0.04,0.0341,-0.0271,9.8161,0.1465,0.7985,-0.0977
0.06,0.0048,0.013,9.8119,0.1025,-0.331,-0.1914
0.08,0.0326,0.0106,9.8618,0.2698,-0.2796,-0.5155
0.1,-0.0162,0.0141,9.792,0.8281,-0.5006,-0.136
0.12,0.0125,0.0219,9.8388,0.1375,-0.2382,0.3709
0.14,0.0419,0.0296,9.7741,-0.5251,0.2759,-0.0738
0.16,0.0179,0.0377,9.8055,-0.2512,-0.0842,-0.094
0.18,-0.0329,0.0633,9.8402,-0.4588,0.7028,-0.2361
0.2,0.0254,0.0265,9.819,-0.4673,0.106,0.2911
0.22,-0.0332,-0.0178,9.8142,-0.0019,-0.1359,-0.3288
0.24,-0.0216,-0.0053,9.8278,-0.8615,-0.6852,0.308
0.26,-0.012,0.0378,9.8236,0.318,-0.2776,0.3979
0.28,-0.0163,0.0419,9.8222,0.0102,-0.3304,-0.5506
0.3,-0.0041,-0.0185,9.8274,-0.5425,-0.1239,-0.2649
0.32,0.0413,-0.0509,9.7823,0.1806,0.2932,0.1257
0.34,0.0357,0.0218,9.8052,-0.1022,-0.7028,-0.2827
0.36,0.038,-0.0576,9.807,0.4124,-0.7579,0.003
0.38,-0.0225,-0.064,9.7449,0.136,-0.6939,0.1507
0.4,-0.0325,-0.0569,9.8231,-0.3958,0.1612,0.0297
0.42,-0.008,0.0455,9.7999,0.1057,0.7588,0.1238
0.44,0.0403,0.0195,9.7641,0.0621,0.2457,-0.0712
0.46,-0.001,-0.0675,9.8094,-0.0444,-0.4995,0.3402
0.48,0.0025,-0.0318,9.8329,0.3212,-0.1487,-0.3992
0.5,0.0531,0.0347,9.831,0.1318,0.0868,0.265
0.52,0.0002,-0.0127,9.8377,-0.1092,-0.3196,1.003
0.54,0.0195,0.0106,9.8002,0.0228,-1.028,-0.4359
0.56,0.0198,-0.0377,9.7884,1.163,0.8032,0.565
0.58,0.0198,0.0392,9.8129,-0.2785,-0.6478,-0.3657
0.6,-0.0304,-0.0058,9.835,-0.6319,-0.0729,-0.2509
0.62,0.0154,0.0158,9.7807,-0.7578,0.0401,-0.5931
0.64,0.0058,0.0139,9.7982,0.3008,-0.3645,0.2676
0.66,0.0332,-0.026,9.8113,0.5772,0.1407,-0.5069
0.68,0.0275,-0.0335,9.8057,0.6963,0.0975,-0.3046
0.7,0.0349,-0.0155,9.8077,-1.282,-1.0517,0.1987
0.72,0.0258,0.0239,9.8321,0.441,-0.8937,0.2657
0.74,-0.015,-0.0421,9.7938,0.253,-1.8252,-1.0898
0.76,0.0488,0.0449,9.7723,0.0689,-0.039,-0.2671
0.78,0.0397,0.0038,9.8595,0.4514,0.2867,0.1938
0.8,-0.026,0.0142,9.8127,0.4898,-0.7621,-0.3735
0.82,0.0446,-0.0381,9.8518,0.7682,0.2446,-0.0398
0.84,-0.0008,0.0027,9.7835,-0.3178,0.0341,0.3671
0.86,0.0312,0.0039,9.8192,-0.9303,0.3115,0.3622
0.88,-0.0098,0.0023,9.8113,0.2698,0.4234,1.0809
0.9,0.0704,0.0112,9.793,-0.745,0.3598,0.0016
0.92,0.0568,-0.0308,9.8083,0.2348,0.3978,-0.0397
0.94,0.0246,-0.0009,9.8035,0.0712,-0.6503,0.4948
0.96,0.0061,-0.013,9.8314,-0.2841,1.1909,0.1204
0.98,0.0645,-0.0143,9.8626,0.8505,0.2447,0.0235
1.0,0.0375,-0.022,9.8077,-0.3295,-0.1332,-0.0955
1.02,0.0026,0.0043,9.8297,-0.2494,-0.1896,-0.31
1.04,-0.0186,-0.0443,9.8067,-0.5066,0.6245,-0.3209
1.06,0.0377,-0.0105,9.8222,0.6555,-0.7864,-0.5818
1.08,0.0227,0.0128,9.8312,-0.1482,0.1692,0.4493
1.1,0.0685,0.0449,9.8192,-0.2186,0.9548,-0.3909
1.12,0.0233,-0.02,9.8265,0.8316,-0.6891,-0.1625
1.14,0.0869,0.0084,9.8266,0.0844,0.0153,-0.0542
1.16,0.0001,0.0139,9.7811,0.331,0.6426,-0.1093
1.18,0.0361,0.0363,9.8069,0.717,-0.3209,-0.5634
1.2,-0.0182,-0.011,9.8132,-0.4932,1.1375,0.313
1.22,0.0508,0.0279,9.8242,-0.2749,0.2147,0.363
1.24,0.0458,0.0369,9.8002,0.1744,0.2671,0.1634
1.26,-0.0064,0.0211,9.8052,-0.2166,-0.2598,-0.9844
1.28,0.0274,0.0283,9.7704,0.0094,0.3618,0.1059
1.3,0.0158,0.0043,9.7867,0.1903,-0.5564,-0.1777
1.32,0.0508,0.0261,9.8272,0.0478,-0.2331,0.0449
1.34,-0.0366,-0.005,9.8238,0.7076,-0.011,-0.7172
1.36,0.0688,-0.0315,9.8066,0.9441,-0.0392,0.7891
1.38,0.0307,-0.0054,9.7829,-0.4687,-0.8212,-0.431
1.4,0.0665,0.0099,9.7998,-0.2724,-0.0317,-0.0623
1.42,0.0504,-0.0144,9.8335,0.2767,0.1201,0.3366
1.44,-0.0572,0.0122,9.822,-0.7443,0.3386,0.6162
1.46,0.0102,-0.0072,9.8238,-0.3486,0.4273,-0.0177
1.48,0.0033,-0.0032,9.8193,0.1085,-0.6674,-0.803
1.5,0.0162,-0.022,9.8104,0.7216,-0.2403,-0.4893
1.52,0.0274,-0.038,9.8406,-0.1509,0.367,0.4346
1.54,-0.001,-0.0015,9.7889,-0.3344,-1.3598,-0.0539
1.56,-0.0029,-0.0074,9.8111,0.6389,0.027,0.2046
1.58,0.0141,0.033,9.8266,0.0836,-0.1205,-0.222
1.6,0.0242,0.0398,9.8205,0.8594,0.6553,0.1537
1.62,0.0094,-0.0023,9.7768,-0.1352,0.56,0.3855
1.64,0.006,-0.0355,9.7871,-1.1169,0.7456,-0.0002
1.66,-0.0539,-0.0172,9.8105,-0.9284,-0.8183,0.5724
1.68,0.0143,-0.0085,9.786,0.0648,-0.0558,0.2498
1.7,-0.0047,0.0135,9.8101,-0.1098,0.4684,0.6588
1.72,0.0266,0.0351,9.7871,-0.7627,0.7049,-0.1219
1.74,0.0222,0.0281,9.7928,0.5966,0.2633,0.3843
1.76,-0.0004,-0.0538,9.8168,-0.2056,0.4987,-0.419
1.78,-0.0266,0.0145,9.8291,0.1564,0.4639,-0.6265
1.8,-0.0193,-0.002,9.8558,-0.4847,-0.3145,0.1898
1.82,0.011,-0.0221,9.7515,-0.0602,-0.0737,0.2648
1.84,0.014,0.0087,9.8118,-0.2887,0.6928,0.3409
1.86,-0.0367,-0.03,9.8347,0.2334,0.4064,0.1207
1.88,-0.0236,0.0244,9.851,-0.8073,0.9718,-0.252
1.9,-0.0076,0.0385,9.7901,0.0195,-0.27,0.1091
1.92,-0.0174,-0.0403,9.812,-0.2714,-0.0057,0.4753
1.94,-0.0454,-0.0083,9.8286,0.3903,-0.006,-0.1355
1.96,-0.0213,-0.0181,9.8249,0.8756,0.3375,0.5386
1.98,0.0186,-0.0405,9.8145,0.0967,0.0006,0.1292
2.0,-0.0598,-0.0093,9.7632,0.8663,0.2355,0.3022
2.02,0.0367,-0.0071,9.7699,-0.4765,0.1332,-0.2154
2.04,-0.0332,-0.0045,9.8081,-1.4967,-0.3903,0.3972
2.06,0.0099,0.0236,9.7975,0.4947,0.9304,0.1215
2.08,-0.0064,-0.0302,9.7811,0.5261,-0.3015,-0.3017
2.1,-0.0733,0.0296,9.8044,0.63,0.8149,0.1275
2.12,-0.018,0.0035,9.8205,0.8497,-0.3833,-0.3865
2.14,-0.0492,0.0416,9.8116,-0.5009,0.239,-0.5617
2.16,-0.015,-0.0161,9.8083,0.6435,-0.3118,0.1601
2.18,-0.0112,0.033,9.7719,-0.0702,0.8733,0.1373
2.2,-0.0014,-0.0183,9.8607,-0.4771,-0.4744,0.2564
2.22,0.0013,-0.007,9.8344,-0.6357,0.216,-0.607
2.24,0.0011,-0.0041,9.8163,0.4761,0.4606,0.3147
2.26,0.0303,0.0098,9.8411,-0.3638,-0.2516,0.3674
2.28,-0.0046,-0.0445,9.8357,-0.2695,-0.7809,0.0178
2.3,-0.063,-0.0159,9.8259,0.1515,-0.1077,0.4033
2.32,-0.0126,0.0139,9.8163,-1.1117,-0.1915,0.0207
2.34,-0.013,0.0167,9.7644,-0.2041,-0.2609,-0.6202
2.36,-0.0193,0.0201,9.8308,0.4648,-0.4891,-0.7226
2.38,0.0149,-0.0109,9.8354,0.2443,-0.5611,-0.1313
2.4,-0.0335,-0.0355,9.8414,0.5973,0.6275,0.242
2.42,-0.0164,-0.0156,9.8207,-0.1847,-0.0226,0.028
2.44,-0.0805,-0.0109,9.7889,-0.2889,0.707,0.435
2.46,0.0097,-0.0814,9.8316,0.2279,-0.379,-0.6309
2.48,-0.0349,-0.0241,9.8082,0.6599,0.1457,-0.1015
2.5,-0.0183,-0.062,9.8239,-0.1476,-0.3362,-0.0489
2.52,0.0494,0.0076,9.8069,0.4883,0.1455,0.1893
2.54,-0.0562,-0.0425,9.8026,-0.2429,-0.3199,-0.1587
2.56,-0.0327,-0.042,9.8183,0.7757,0.7271,0.088
2.58,0.0327,-0.0072,9.7778,-0.0379,0.1759,0.1902
2.6,-0.055,-0.0619,9.8103,0.7602,0.1703,0.0929
2.62,-0.0141,-0.0167,9.8628,-0.103,-0.0397,0.1439
2.64,-0.0608,0.0385,9.8357,-0.1228,-0.5415,0.3924
2.66,-0.0722,0.0068,9.7999,0.3187,0.0623,0.5721
2.68,-0.0017,-0.0069,9.8567,-0.6949,0.5553,0.1626
2.7,-0.0109,-0.0449,9.7891,-0.3472,0.0165,0.0307
2.72,-0.0549,0.0414,9.7801,0.5976,0.2765,-0.1485
2.74,-0.0223,-0.0008,9.8514,-0.8634,0.3199,0.0305
2.76,0.0213,0.0251,9.818,-0.0552,-0.8577,-0.3094
2.78,-0.0617,-0.0523,9.7984,0.1893,-0.4347,-0.2251
2.8,-0.0414,-0.0445,9.8062,-0.2393,-0.0385,-0.2937
2.82,-0.0137,0.0277,9.7593,0.0325,-0.5097,0.0609
2.84,-0.0031,0.0293,9.823,-1.5849,-0.6497,-0.244
2.86,0.004,0.0086,9.773,-0.5542,-0.6112,-0.968
2.88,-0.0399,0.0402,9.8482,-0.3149,-0.1832,0.2324
2.9,-0.0256,0.0103,9.7745,0.7174,0.9053,0.013
2.92,0.0085,-0.0059,9.7945,0.2955,0.057,0.1657
2.94,-0.0564,-0.016,9.8112,0.6215,-0.5188,0.57
2.96,0.0218,0.0253,9.7903,-0.3363,0.2068,0.0497
2.98,0.0062,-0.0365,9.7959,-0.1041,-0.5051,-0.1383
3.0,-0.0155,-0.0097,9.76,1.4995,0.304,0.4585
3.02,-0.0547,-0.0044,9.8072,-0.854,-0.2258,-0.361
3.04,0.0205,-0.0007,9.7898,0.049,0.1517,-0.0307
3.06,-0.0429,0.0689,9.7741,-0.0004,0.1849,0.3859
3.08,-0.0562,0.0514,9.8261,-0.5046,-0.4777,-0.7865
3.1,-0.009,0.02,9.8086,-1.6899,-0.1789,0.7391
3.12,-0.009,-0.0002,9.7957,0.108,0.1515,-0.4975
3.14,-0.0093,-0.046,9.8358,-0.8057,-0.2184,-1.1441
3.16,0.0009,-0.0462,9.8187,0.8392,-0.0572,0.2523
3.18,0.0046,-0.0025,9.7887,-0.7391,0.047,-0.2102
3.2,0.0319,0.0203,9.805,-0.5913,-0.6728,-0.1802
3.22,0.0008,-0.0215,9.8188,-0.3292,-0.1621,-0.5452
3.24,0.0023,-0.0464,9.8458,0.8753,-0.3796,-0.4269
3.26,0.0479,-0.0247,9.7817,-0.6317,-0.5009,0.4676
3.28,-0.0433,0.0048,9.7987,0.1706,-1.2745,-0.2651
3.3,-0.0166,-0.0005,9.8229,-0.3736,-1.0172,-0.1342
3.32,-0.039,-0.0139,9.8162,0.1835,-0.2219,-0.5314
3.34,-0.0368,0.0201,9.7986,-0.0169,-0.4728,-0.3969
3.36,0.033,0.0595,9.8234,-0.7668,0.4469,0.5815
3.38,0.0046,0.0027,9.8227,-0.3238,-0.6279,0.2099
3.4,-0.023,0.0395,9.8463,-0.3069,-0.2894,-0.0575
3.42,0.0374,-0.0081,9.7553,-0.3358,-0.8205,-0.9657
3.44,-0.0052,-0.0326,9.8059,-0.9369,0.5582,0.2592
3.46,-0.0065,-0.0185,9.8525,0.444,-0.5839,0.0029
3.48,-0.0135,0.0187,9.8354,0.4084,0.7301,0.136
3.5,-0.0036,0.0229,9.8036,-0.2096,0.5136,0.6269
3.52,-0.0059,0.0761,9.8091,0.1739,0.1148,0.1447
3.54,0.0427,-0.0026,9.8118,-0.6087,0.0871,0.0447
3.56,0.0029,-0.0045,9.8433,-0.545,0.3876,0.1154
3.58,-0.0093,-0.0253,9.8329,0.189,-0.7831,-0.2009
3.6,-0.004,-0.0241,9.8007,0.0332,-0.5866,-0.488
3.62,0.0182,-0.0362,9.7989,0.7321,-0.3775,-0.1008
3.64,0.0192,-0.001,9.8198,-0.1859,-0.6784,-0.9373
3.66,-0.0083,-0.0842,9.7672,-0.0194,0.0956,-0.3819
3.68,0.0203,0.0273,9.8174,0.435,0.5419,-0.6947
3.7,-0.0429,-0.0153,9.7711,-0.4124,-0.2383,-0.3858
3.72,0.0266,0.0528,9.8018,-0.1088,-0.587,-0.4648
3.74,0.0179,0.0251,9.7755,0.2981,0.7527,0.0419
3.76,-0.0495,0.0384,9.7969,0.3019,0.3178,0.3384
3.78,0.034,0.0292,9.8035,-0.1338,0.6294,0.3043
3.8,-0.004,-0.0116,9.7998,-0.3433,0.1257,-0.2863
3.82,0.0116,0.0264,9.8527,0.5264,0.7556,0.3998
