time_s,Ax,Ay,Az,Gx,Gy,Gz
0.0,-0.1808,0.2904,9.7343,-3.7079,8.3586,0.7566
0.02,-0.158,0.3288,9.8899,4.451,3.4784,1.0159
0.04,0.165,0.1191,9.9942,4.4747,3.0439,2.1004
0.06,0.2756,0.2365,10.1216,5.4804,6.2756,2.4714
0.08,0.3619,0.2153,10.1624,6.0598,3.6872,3.4221
0.1,0.2943,0.1904,10.0852,6.8263,0.2774,2.176
0.12,0.3131,0.232,10.2316,8.0741,0.6691,3.2702
0.14,0.2784,0.2654,10.2907,6.4845,-2.0687,1.6439
0.16,0.2629,0.0953,10.2106,8.3247,-0.0683,2.5869
0.18,0.3238,0.1094,10.2387,11.1913,-3.5914,2.1289
0.2,0.2396,0.086,10.0794,5.4076,-3.751,2.0494
0.22,0.3102,0.1317,10.0458,9.8746,-4.22,0.1822
0.24,0.0231,0.1182,10.0084,4.5142,-6.5324,1.4713
0.26,0.0697,-0.0461,9.8536,6.5871,-3.3336,-0.498
0.28,0.0999,0.0333,9.8655,6.7144,-5.7335,-2.5787
0.3,-0.2206,0.007,9.8979,3.4638,-4.6035,-2.8678
0.32,-0.2131,-0.0076,10.0977,0.7042,-5.4519,-0.9449
0.34,-0.2372,-0.1277,10.0728,1.7886,-3.7086,-2.9062
0.36,-0.3983,-0.1669,10.203,-0.5494,-1.1741,-4.5997
0.38,-0.3768,-0.126,10.221,1.3555,-1.3528,-3.4683
0.4,-0.4088,-0.2475,10.2749,-4.439,-1.4957,-0.9122
0.42,-0.2396,-0.2064,10.181,-4.7352,-1.9232,-0.8864
0.44,-0.274,-0.1941,10.2208,-6.2891,1.9909,0.7802
0.46,-0.283,-0.1227,10.1866,-7.6399,2.6931,-0.4597
0.48,-0.1429,-0.0658,10.0718,-7.0692,4.3648,1.1178
0.5,-0.1891,-0.2032,9.9378,-9.701,4.6776,1.8222
0.52,-0.0862,-0.2121,9.9866,-10.0773,3.7622,3.427
0.54,-0.0158,-0.2386,9.8968,-11.3961,7.2261,2.969
0.56,-0.0447,-0.1764,9.9654,-4.2062,4.5555,3.6768
0.58,0.1776,-0.3273,10.092,-8.4505,7.7142,2.932
0.6,0.226,-0.2532,10.114,-1.9125,4.3271,2.0929
0.62,0.2083,-0.1872,10.0006,-7.5492,3.2957,2.5781
0.64,0.271,-0.2399,10.0777,-3.8084,2.0993,1.9419
0.66,0.3846,-0.3147,10.2753,-5.8437,2.0355,0.4531
