time_s,Ax,Ay,Az,Gx,Gy,Gz
0.0,-0.0651,-0.5223,9.7573,1.811,-11.4978,6.2522
0.02,-0.0554,-0.4443,9.8482,1.1185,-11.0561,5.3343
0.04,-0.0903,-0.5476,10.0195,-2.9065,-5.7933,3.055
0.06,0.1296,-0.4353,9.938,4.5562,-7.1472,3.9028
0.08,0.0598,-0.4136,10.1888,10.1576,-8.0426,4.4475
0.1,0.102,-0.371,10.217,6.4804,-7.9535,1.9975
0.12,0.1882,-0.5668,10.209,10.321,-6.8762,2.2834
0.14,0.1494,-0.5215,10.1654,13.7842,-5.4019,1.5808
0.16,0.3388,-0.5033,10.2316,11.7696,-7.5053,1.0008
0.18,0.1776,-0.4236,10.4489,13.2747,-11.3044,2.1408
0.2,0.2456,-0.4285,10.3335,12.4127,-9.8223,-0.151
0.22,0.1533,-0.4194,10.2771,16.8499,-8.6616,-3.7088
0.24,0.1231,-0.5243,10.3387,12.3269,-6.742,-2.0239
0.26,0.0587,-0.3709,10.3565,6.6506,-10.1037,1.9676
0.28,0.0577,-0.3054,10.2656,14.008,-8.7955,-0.6915
0.3,0.0931,-0.4154,10.2546,3.2956,-4.344,-3.0525
0.32,0.2379,-0.3048,10.2488,8.3341,-9.6924,-4.9065
0.34,0.0252,-0.5654,10.1311,8.7901,-10.4985,-2.3619
0.36,0.1282,-0.6227,10.0663,3.9172,-8.3249,-4.9836
0.38,0.0134,-0.4399,9.9048,6.4722,-2.8811,-6.0971
0.4,0.0301,-0.4575,9.9276,-2.4827,-9.5402,-4.065
0.42,0.0756,-0.5256,9.8822,0.7619,-7.8075,-6.2937
0.44,-0.2092,-0.597,9.9075,-6.7232,-6.5913,-0.3726
0.46,-0.0137,-0.506,9.9509,-6.3744,-8.7424,-3.2221
0.48,-0.0195,-0.7094,10.1574,-5.432,-7.488,-1.6063
0.5,-0.1625,-0.6605,10.0886,-7.8603,-5.7814,-2.7249
0.52,-0.1122,-0.7324,10.0893,-10.0119,-5.4396,-3.9038
