time_s,Ax,Ay,Az,Gx,Gy,Gz
0.0,-0.0055,0.0374,0.0087,-0.3312,0.4452,-0.0547
0.02,-0.0023,-0.0015,-0.0527,0.6203,0.004,0.1933
0.04,0.0113,0.0378,0.0968,-0.2339,0.0778,-0.3092
0.06,-0.0142,-0.0301,-0.0172,0.5528,-0.2316,-0.0748
0.08,0.0507,-0.0174,-0.0145,-0.0904,0.1888,0.0251
0.1,-0.002,-0.0179,-0.0207,-0.3699,0.2711,0.0426
0.12,-0.0002,-0.0127,0.0247,0.105,0.2078,0.443
0.14,0.0078,0.0184,-0.017,-0.0901,0.6708,-0.2087
0.16,-0.0001,-0.0157,-0.0111,-0.0975,-0.6671,-0.0815
0.18,0.0611,-0.0306,-0.0274,0.0948,-0.2003,-0.2348
0.2,0.0141,-0.0213,0.0171,0.0679,0.3295,-0.4881
0.22,-0.0121,0.0075,0.0881,0.2862,-0.7126,0.0373
0.24,0.0192,-0.0082,-0.0226,-0.1894,-0.3246,0.0637
0.26,0.0335,-0.0111,0.0612,-0.1153,-0.4181,-0.1947
0.28,-0.0066,0.0124,-0.0136,-0.3668,0.1213,0.7315
0.3,0.0131,0.0371,-0.0199,0.0606,0.143,-0.4266
0.32,0.0366,-0.0183,0.0087,0.3227,-0.2743,-0.0806
0.34,0.0133,-0.0053,0.0141,-0.1479,0.0212,0.1639
0.36,-0.0171,0.0131,-0.0344,0.8661,0.0523,-0.4287
0.38,-0.0013,-0.01,0.0,0.1606,0.0049,0.573
0.4,0.0153,0.002,0.0311,0.1496,0.24,0.2772
0.42,0.0728,-0.0053,0.0384,-0.2966,-0.0767,-0.0613
0.44,0.0341,-0.0295,0.0053,0.3047,-0.3062,0.1735
0.46,0.0304,0.0058,-0.044,0.207,-0.1049,-0.1553
0.48,-0.031,0.027,0.0308,0.2749,-0.1306,-0.0137
0.5,-0.0012,0.0023,0.0169,-0.0357,-0.1154,0.195
0.52,0.0065,0.0175,0.0062,-1.0186,0.0138,-0.1265
0.54,-0.0036,-0.0086,-0.0439,-0.4703,-0.1496,-0.2394
0.56,0.002,0.0048,-0.0312,-0.0283,-0.2754,0.3124
0.58,-0.0019,0.0081,-0.1111,0.3252,0.2951,0.0022
0.6,0.0128,-0.0365,0.0128,0.1883,-0.2194,0.3995
0.62,0.0409,0.0,0.007,-0.081,0.0367,-0.1144
0.64,-0.0143,-0.0196,0.0508,-0.0693,0.4923,-0.2364
0.66,-0.0351,0.0634,0.035,0.1006,0.2053,0.1173
0.68,-0.0207,-0.0186,0.0432,-0.2478,-0.1567,-0.2388
0.7,0.0176,-0.0004,-0.022,-0.0089,0.7145,-0.0486
0.72,-0.0141,0.0576,0.0178,0.3441,0.2058,0.4233
0.74,0.0166,-0.0441,0.0304,0.6107,-0.2289,-0.1313
0.76,-0.0484,0.0204,-0.0403,-0.3601,0.3717,0.2494
0.78,0.0057,-0.0184,-0.0997,-0.2736,0.5864,0.1734
0.8,0.0119,0.0032,0.016,-0.182,-0.2615,-0.1123
0.82,0.0397,0.0352,-0.0614,-0.4574,0.2183,0.1324
0.84,0.0052,0.0143,-0.0758,-0.356,-0.1944,0.01
0.86,0.0241,0.0078,0.0419,-0.7395,0.1009,0.269
0.88,-0.0074,-0.012,-0.0381,1.0804,0.2669,-0.3225
0.9,0.0306,-0.0119,0.0127,-0.0301,-0.1388,-0.0657
0.92,-0.0009,-0.0254,-0.0613,-0.42,-0.3134,0.4518
0.94,0.0347,0.0027,-0.0255,0.1363,0.2736,0.1835
0.96,0.0065,0.0626,-0.0241,0.3007,-0.2812,0.255
0.98,0.006,-0.0025,-0.002,-0.0933,0.3265,-0.0672
1.0,-0.032,0.0403,-0.0066,-0.0459,-0.1718,0.4928
1.02,-0.0117,-0.0137,-0.0292,0.1957,0.3291,-0.484
1.04,0.0133,-0.0057,-0.0362,0.4249,-0.0909,-0.0155
1.06,0.0032,-0.0706,-0.0122,0.081,-0.3567,0.0072
1.08,0.0212,-0.0246,-0.0182,0.1234,0.0442,-0.0421
1.1,0.046,-0.0491,-0.0627,0.2416,-0.1523,-0.0559
1.12,-0.0217,0.0166,-0.018,0.273,-0.3017,-0.1462
1.14,0.0498,-0.003,0.0221,-0.1122,-0.0828,0.0331
1.16,0.0074,0.0101,-0.0154,-0.1559,-0.2265,-0.3703
1.18,0.0085,0.0268,0.0424,0.1158,-0.1346,0.2849
1.2,0.0297,0.0401,0.0201,0.306,0.1807,-0.0343
1.22,-0.0267,0.0097,-0.0633,0.1717,0.0831,-0.3566
1.24,-0.0262,0.0051,0.0094,-0.4018,-0.0084,-0.218
1.26,0.043,0.0151,0.0744,-0.1348,-0.0496,-0.344
1.28,-0.0065,-0.021,-0.0336,0.2654,-0.3854,0.3088
1.3,-0.0093,0.0081,-0.0231,0.0604,-0.0365,-0.1112
1.32,-0.0093,-0.0026,-0.097,-0.004,-0.145,0.0614
1.34,0.0625,-0.0207,-0.0341,0.3991,0.22,-0.2787
1.36,-0.0704,-0.0071,0.0512,-0.3153,-0.0379,-0.4518
1.38,0.0157,-0.046,-0.042,0.3873,-0.1016,-0.1018
1.4,0.0048,0.009,0.0031,-0.0269,-0.431,0.7276
1.42,0.0091,-0.0025,0.0368,-0.5668,0.2235,-0.4292
