time_s,Ax,Ay,Az,Gx,Gy,Gz
0.0,-0.0984,0.2047,9.7809,1.6008,4.0395,-1.0361
0.02,-0.0122,0.1844,9.9157,1.5047,3.3888,0.3867
0.04,0.1574,0.1624,9.9308,2.9043,4.6386,1.3639
0.06,0.1037,0.0779,10.0593,3.6653,4.7485,1.2253
0.08,0.3233,0.2104,9.9922,4.1723,3.5973,0.7374
0.1,0.2787,-0.0002,10.1268,5.9035,2.2555,1.3687
0.12,0.3569,-0.0256,10.1324,3.2263,-1.1483,2.0551
0.14,0.2485,0.1106,10.1718,5.617,-0.0481,2.9652
0.16,0.3844,0.0048,10.1548,7.0585,2.7573,0.9031
0.18,0.2847,0.0054,10.1991,6.7891,-1.3283,0.8858
0.2,0.2771,-0.0876,10.1113,5.8308,-2.9237,0.9769
0.22,0.2137,-0.2087,10.0533,8.0134,-2.7687,1.6066
0.24,0.2736,-0.1689,10.0195,6.3066,-2.7809,1.0487
0.26,0.1279,-0.1502,9.9587,1.5817,-1.5745,1.3577
0.28,0.1278,-0.2828,9.9568,3.518,-5.883,1.1765
0.3,0.0681,-0.3347,9.9016,0.5934,-6.4711,-0.2071
0.32,0.0308,-0.1763,9.8844,1.6699,-1.0622,-0.6688
0.34,-0.1601,-0.2494,9.9742,-2.3987,-4.2502,-0.0588
0.36,-0.168,-0.0799,9.9656,1.4465,-5.1625,-0.7595
0.38,-0.2111,-0.147,10.057,-2.4011,-3.7567,-0.8693
0.4,-0.1101,-0.0412,10.1228,-3.6832,-1.039,0.1146
0.42,-0.2026,-0.2076,10.1236,-5.3291,-2.4417,-2.3902
0.44,-0.1768,-0.2048,10.1175,-5.0589,-2.0977,-1.7735
0.46,-0.2958,-0.0476,10.1026,-5.8886,0.5151,-2.7066
0.48,-0.1888,0.1162,10.1359,-4.7651,1.6077,-3.951
0.5,-0.2751,0.1655,10.211,-5.5061,-0.116,-3.9088
0.52,-0.26,0.0749,10.1386,-3.8589,3.1641,-1.0437
0.54,-0.2005,0.1277,10.105,-4.0672,0.6724,-0.3399
0.56,-0.1459,0.1432,10.0114,-1.686,2.971,-0.7011
0.58,-0.2498,0.1509,9.9858,-2.1016,3.2052,-1.3215
0.6,-0.1707,0.1824,9.8897,0.3289,4.3947,-0.3561
0.62,-0.1024,0.203,9.8367,2.2839,3.4151,-0.5821
0.64,-0.0145,0.114,9.7539,-2.5038,3.5231,1.0069
0.66,0.0504,0.1573,9.9487,2.487,6.1915,2.1721
0.68,0.2331,0.1614,10.0118,1.5858,2.2112,0.1646
0.7,0.038,0.1587,9.9269,2.7494,1.8403,1.0456
0.72,0.2224,-0.0189,10.0453,5.303,2.7464,0.289
0.74,0.1636,0.0559,10.1516,6.3153,1.3252,2.0638
0.76,0.1928,0.2232,10.1095,5.6382,0.1627,2.6225
0.78,0.3443,0.0707,10.1289,6.872,-2.343,1.8961
0.8,0.2019,0.028,10.1523,5.9315,-2.0475,2.3634
0.82,0.2947,-0.0102,10.1024,6.8359,0.0451,1.524
0.84,0.262,-0.1996,10.1133,6.652,-0.6709,2.0879
0.86,0.1063,-0.2086,10.0342,2.2726,-3.4805,0.0275
0.88,0.2419,-0.0993,9.969,1.8505,-3.8528,1.4333
0.9,0.0422,-0.1974,9.8506,1.0764,-3.2396,1.3603
0.92,0.0062,-0.2454,9.8708,0.6301,-3.2589,1.5947
0.94,-0.0571,-0.207,9.7731,-0.5495,-4.4721,-0.1716
0.96,-0.093,-0.094,9.8826,-2.9066,-3.589,-0.2183
0.98,-0.166,-0.1681,9.9411,-4.4894,-2.007,-2.646
1.0,-0.1993,-0.0922,9.9506,-3.0081,-3.8442,-1.0213
1.02,-0.1144,-0.1071,9.9922,-2.8738,-2.7879,0.3188
1.04,-0.2822,-0.1317,10.1346,-4.2801,-0.7186,-1.3559
1.06,-0.3429,-0.0281,10.1675,-4.5461,-2.0638,-1.3302
1.08,-0.1805,-0.0496,10.268,-8.5261,-0.6818,-1.4126
1.1,-0.4269,0.1464,10.1981,-6.2512,1.093,-1.7463
1.12,-0.312,0.1002,10.2072,-4.4797,1.4522,-0.6256
1.14,1.0684,-0.1856,9.8347,-8.696,8.6703,8.3856
1.16,0.3152,-0.5413,9.2044,-0.7678,-17.014,-5.6813
1.18,-1.329,-0.0049,8.4359,-13.1598,12.3227,2.491
1.2,-2.9875,0.648,6.4309,-51.5353,11.785,9.6091
1.22,-4.2494,1.3001,3.612,-67.7838,28.0031,13.2971
1.24,-1.2653,-0.5788,8.0993,-34.53,8.2246,10.4886
1.26,0.6425,0.1242,9.6476,-19.7757,3.2614,7.8091
1.28,-0.1943,-0.0244,9.6594,7.1523,-2.4907,-4.1727
1.3,-0.1844,0.4066,9.3657,8.374,1.3045,10.0713
1.32,-0.2352,-0.0085,9.4218,-3.6953,13.3505,-1.3996
1.34,0.1,-0.1288,9.6795,-7.971,-17.8612,-4.8679
1.36,0.0945,-0.5023,9.8759,-16.322,5.2108,3.0823
1.38,-1.1558,0.2728,0.6213,-43.536,25.3679,4.5457
1.4,-0.8946,0.2998,0.7446,-45.8938,16.1542,14.8643
1.42,-1.1825,0.183,0.7422,-34.7471,16.5213,7.9678
