time_s,Ax,Ay,Az,Gx,Gy,Gz
0.0,-0.0012,0.1857,9.8358,0.305,2.6032,0.0782
0.02,0.18,0.2099,9.9336,2.3752,5.1766,-0.0859
0.04,0.114,0.2195,9.9631,0.8429,4.5167,1.3316
0.06,0.2775,0.2633,10.0176,1.2063,5.281,2.7306
0.08,0.1733,0.1048,10.1211,4.7554,1.2603,1.7669
0.1,0.2602,0.1231,10.0653,5.0343,4.0031,1.1117
0.12,0.3117,0.0423,10.2229,7.6524,3.2003,0.9074
0.14,0.3411,0.1747,10.1019,6.2686,0.577,2.186
0.16,0.3092,-0.0592,10.1337,5.9372,0.6211,1.8918
0.18,0.1081,-0.0856,10.1385,7.6866,-1.5613,1.0149
0.2,0.2192,-0.1245,10.1522,4.3604,-1.4173,1.2641
0.22,0.0281,-0.1011,10.0938,4.3535,-1.931,1.2098
0.24,0.093,-0.1518,10.0802,2.5373,-3.1416,1.0664
0.26,0.2375,-0.105,9.9982,4.5027,-4.6214,2.9605
0.28,0.0843,-0.2039,9.9344,2.1058,-3.8137,1.8576
0.3,0.067,-0.0857,9.9325,1.0234,-3.4526,1.6216
0.32,0.0137,-0.4165,9.7927,-0.0194,-2.7027,-3.1168
0.34,-0.0533,-0.2838,9.9329,-0.2577,-4.9484,-0.2353
0.36,-0.0217,-0.2323,9.9691,-1.931,-3.3275,-1.5064
0.38,-0.1415,-0.141,10.0596,-5.0166,-2.4377,-0.0603
0.4,-0.2966,-0.1348,10.1125,-4.6933,-2.6096,-2.011
0.42,-0.2162,-0.1158,10.1763,-4.4512,-1.5764,-1.9558
0.44,-0.3552,-0.0855,10.1572,-7.5849,-1.1062,-3.382
0.46,-0.3187,-0.058,10.0873,-5.6014,0.1404,-1.3127
0.48,-0.3019,0.0232,10.1683,-7.5978,-2.0172,-1.9408
0.5,-0.3438,0.024,10.1072,-6.6773,1.3206,-1.5243
0.52,-0.2038,0.1351,10.1176,-4.088,2.6756,-1.6238
0.54,-0.1038,0.1535,10.0734,-5.3929,4.408,-1.4462
0.56,-0.1762,0.1422,10.0096,-3.3173,3.7923,-1.137
0.58,0.0089,0.2382,10.012,-2.6949,4.4994,-0.6997
0.6,-0.0829,0.2073,9.859,0.3463,2.9315,-1.351
0.62,0.0451,0.2402,9.8773,-0.8369,5.7529,-0.5545
0.64,-0.1029,0.2664,9.8594,3.1645,2.9393,0.817
0.66,0.0933,0.3085,9.9375,4.9148,3.6641,-1.5872
0.68,0.1352,0.1364,10.0397,2.2617,3.5031,2.165
0.7,0.2603,0.0259,10.1177,2.3077,3.5466,-0.472
0.72,0.3468,0.0796,10.1792,4.6225,1.6689,3.6616
0.74,0.3153,0.0266,10.0634,7.1893,2.4645,2.0331
0.76,0.2509,0.0695,10.1334,6.2217,-1.9645,5.2769
0.78,0.3271,0.0691,10.1157,6.0213,0.1879,3.5848
0.8,0.3624,-0.0715,10.1882,5.9969,1.2024,0.0877
0.82,0.2177,-0.0454,10.1131,5.5874,-3.2847,2.3893
0.84,0.2423,0.0175,10.1201,4.5917,-3.145,1.7799
0.86,0.1692,-0.1662,10.0806,4.8377,-4.4862,0.4516
0.88,0.2337,-0.2091,10.0226,3.9091,-4.3988,-0.209
0.9,0.1694,-0.1102,9.9524,2.4167,-1.9792,-0.0168
0.92,-0.0068,-0.1711,9.8568,1.1248,-3.7215,-1.1708
0.94,-0.0333,-0.2585,9.7606,0.2325,-3.7706,1.0454
0.96,-0.0602,-0.2024,9.8874,-0.5512,-3.7485,0.4594
0.98,0.0409,-0.1786,9.9801,-4.5638,-3.3476,-0.2611
1.0,-0.1428,-0.1286,9.9533,-3.1129,-1.9681,-1.4054
1.02,-0.1613,-0.1604,10.0122,-5.0414,-3.5453,-0.6947
1.04,-0.1928,-0.0845,10.1366,-3.6697,-3.0072,-1.9046
1.06,-0.2674,-0.1077,10.055,-3.8659,-1.7565,-1.4277
1.08,-0.3602,0.0018,10.2209,-7.5005,1.3215,-1.4867
1.1,-0.2717,-0.0379,10.1581,-6.3137,1.028,1.3399
1.12,-0.1354,0.0107,10.1145,-4.6053,2.3857,-3.1433
1.14,-0.3295,0.1164,10.1773,-7.6481,1.9443,-2.6305
1.16,-0.2358,0.1378,10.0718,-4.2769,2.8604,-0.6477
1.18,0.0953,-0.9603,10.1883,5.9431,14.0811,4.0575
1.2,-0.5442,-0.3051,10.1703,20.0396,-8.0564,1.0395
1.22,0.1189,-0.7094,9.8034,0.6228,-0.0269,-7.5014
1.24,0.4567,1.4125,9.7289,-6.9886,15.1503,7.4787
1.26,0.7243,5.2767,3.7489,19.6389,86.5593,39.6933
1.28,0.3958,4.8013,6.1231,45.3751,57.2833,46.5732
1.3,0.0316,0.5749,9.4325,-5.6531,22.6559,8.3787
1.32,-0.3485,0.3427,9.796,-6.0455,-0.8043,-6.5754
1.34,-0.2543,-0.5402,9.97,-4.2916,0.3858,12.0478
1.36,0.0037,0.0424,9.4986,-1.8579,-7.5007,2.0579
1.38,0.3534,-0.0376,9.0763,2.1125,1.8709,-4.2246
1.4,-0.0646,0.0358,9.1697,2.1615,6.2415,8.1307
1.42,-0.1801,-0.1332,10.1748,2.3917,13.0166,1.3683
1.44,0.1585,1.9211,0.6765,19.4626,49.0477,26.6259
1.46,0.3333,1.3229,0.6479,17.0198,50.9991,28.254
1.48,0.4016,1.5237,0.8428,16.6612,42.1869,22.1726
1.5,0.1572,1.4061,0.5729,6.9638,39.2213,22.0236
1.52,0.0096,1.246,0.6286,17.32,48.628,27.187
1.54,0.0016,1.0579,0.5866,14.0379,42.8587,20.416
1.56,0.4395,1.2114,0.5444,15.0576,27.2494,21.7152
1.58,0.268,1.294,0.4257,14.1639,33.1981,17.7995
1.6,0.3001,1.1559,0.4787,15.4784,38.6245,12.9895
1.62,0.1603,0.9238,0.3992,16.1307,30.719,21.0582
1.64,0.1422,0.8428,0.5564,12.6974,26.4113,12.4258
1.66,0.2827,0.5902,0.5611,7.6109,29.0959,14.5382
1.68,0.053,0.793,0.405,3.0441,26.3192,5.2459
1.7,0.0627,0.7398,0.4624,10.4107,13.2231,13.0707
1.72,0.1081,0.6922,0.4249,10.6305,14.6623,1.749
1.74,-0.0325,0.4005,0.3619,2.7473,14.9696,11.2806
1.76,0.0743,0.3948,0.2764,4.9259,15.0615,8.9107
1.78,0.1303,0.5097,0.2858,2.6776,6.5423,9.1917
1.8,-0.151,0.365,0.1728,0.2977,3.9678,8.5853
1.82,-0.0994,0.0512,0.2089,-0.458,11.7179,3.4149
1.84,0.1604,0.2531,0.0982,-4.6928,8.1839,2.4654
1.86,0.0392,0.1558,-0.0576,-9.0875,0.226,-2.1116
1.88,-0.0191,-0.0069,-0.0161,-0.2136,-0.0152,0.8865
1.9,0.0274,-0.0586,-0.0187,-0.0464,0.2462,-0.1779
1.92,0.0268,-0.059,0.0086,0.7916,-0.8905,-0.7094
1.94,0.0102,0.0431,0.0131,-0.7038,0.0975,-0.4485
1.96,-0.0213,0.0197,-0.0206,-0.1658,0.4746,1.0268
1.98,0.0058,0.027,0.0104,0.1572,0.8376,-0.6321
2.0,-0.0288,0.0001,0.0308,1.0104,0.3803,0.7253
2.02,-0.0245,-0.0556,0.0503,-0.0088,-0.5216,-0.484
2.04,-0.0161,-0.0324,0.0822,0.6064,0.5076,0.2279
2.06,0.0347,-0.0017,-0.0081,0.5891,0.3843,-0.2782
2.08,-0.0051,0.0296,-0.0358,-0.1297,-0.0037,0.2213
2.1,0.0245,0.0404,0.0111,0.3881,-0.0872,0.7805
2.12,0.0203,-0.0158,-0.0818,-0.7478,-0.7811,-0.14
2.14,-0.0147,0.0293,-0.0123,0.7309,-0.0772,0.0111
2.16,0.0178,0.0221,-0.0026,-0.3146,0.6622,0.3924
2.18,-0.0294,-0.0487,-0.0096,0.8571,0.4991,-0.4589
2.2,-0.0159,-0.0108,0.0365,0.3519,-0.3334,0.3225
2.22,0.0062,-0.0334,-0.0122,1.0073,-0.065,-0.0395
2.24,-0.0159,0.0108,0.044,0.7515,-0.4045,-0.1651
2.26,-0.0131,-0.0006,0.0384,0.5791,-0.3293,0.6232
2.28,-0.001,0.0106,0.0389,-0.4395,-0.5068,-0.1901
2.3,0.0012,0.0371,0.0654,0.4974,0.2442,-0.1059
2.32,-0.0012,0.0313,-0.0066,0.5684,0.5475,0.0572
2.34,0.0276,-0.0077,0.0692,1.7212,1.4225,-0.2842
2.36,0.0267,-0.0189,-0.0309,-0.8411,0.3621,0.6685
2.38,0.0516,-0.0367,0.0081,-0.5832,-0.0379,0.0866
2.4,0.0194,-0.0276,-0.0825,-0.3051,0.4492,0.5683
2.42,-0.0546,0.038,-0.0028,-0.5947,-0.3381,-0.2766
