time_s,Ax,Ay,Az,Gx,Gy,Gz
0.0,-0.0065,0.2918,9.8383,0.3091,6.6026,-0.6731
0.02,0.1545,0.2577,9.8876,3.143,2.7538,1.1919
0.04,0.2065,0.3064,10.0006,1.6467,5.3391,1.9343
0.06,0.2364,0.2491,9.9758,1.1741,7.3003,2.1175
0.08,0.1887,0.2654,10.1043,5.4048,4.2956,3.1045
0.1,0.2557,0.1899,10.0688,1.8842,3.221,2.6437
0.12,0.347,0.0863,10.1466,9.6122,2.4647,4.7419
0.14,0.3379,0.1922,10.2121,7.8108,-0.311,0.7736
0.16,0.3928,0.203,10.2668,6.6043,-0.378,2.345
0.18,0.3098,0.1318,10.1447,8.3751,-1.8757,2.7624
0.2,0.3393,0.0827,10.2396,10.1565,-1.9781,2.3698
0.22,0.3528,0.0915,10.2252,8.3078,-1.835,1.9639
0.24,0.2566,0.0758,10.116,1.3674,-4.1858,-0.3088
0.26,0.1974,0.0719,10.0297,10.5355,-3.086,-0.2556
0.28,0.1989,0.0081,10.044,6.5211,-2.9969,-0.2475
0.3,-0.0371,0.0926,9.8939,6.3034,-4.9597,-1.3136
0.32,-0.1532,0.1268,9.7295,4.4536,-7.1818,-2.6627
0.34,-0.0851,-0.0926,9.8678,3.3413,-5.6179,-2.084
0.36,-0.1264,-0.069,10.0374,0.6467,-4.9198,-3.2087
0.38,-0.1786,-0.1171,10.0206,3.7077,-1.2521,-2.8456
0.4,-0.367,-0.0813,10.0485,-2.7893,-5.0038,-4.7596
0.42,-0.2194,-0.1048,10.0837,-3.4863,-2.2252,-2.9257
0.44,-0.2977,-0.1206,10.1899,-0.033,-2.971,-3.0993
0.46,-0.2978,-0.1496,10.2417,-4.8562,0.5716,-1.7256
0.48,-0.305,-0.1935,10.2401,-4.3415,-0.4721,-3.1763
0.5,-0.4853,-0.1249,10.1078,-6.1286,-2.9607,-1.4181
0.52,-0.3546,-0.2204,10.2401,-6.6997,2.9019,-1.2932
0.54,-0.1859,-0.1565,10.1921,-6.9521,4.0458,-0.338
0.56,-0.1424,-0.3283,10.1038,-10.7918,3.4459,1.7146
0.58,-0.2894,-0.2014,9.9902,-5.4115,5.1231,1.0381
0.6,-0.1357,-0.1587,10.0196,-8.2406,2.9094,-0.0334
0.62,0.0142,-0.273,9.9099,-9.0612,4.291,1.9222
0.64,0.0256,-0.3119,9.831,-9.1895,6.9208,0.7034
0.66,0.0856,-0.2043,9.903,-7.0595,5.3211,1.1282
0.68,0.0227,-0.171,9.9861,-6.7826,3.332,1.7754
0.7,0.0979,-0.2263,10.027,-4.1713,2.6171,2.9305
0.72,0.2859,-0.182,10.065,-5.0584,2.3095,1.6234
0.74,0.4351,-0.2226,10.059,-5.0051,1.1659,2.8205
0.76,0.2609,-0.1866,10.223,-1.252,3.4678,-0.7113
0.78,0.2615,-0.2066,10.2372,-6.2681,4.1164,0.6477
0.8,0.4001,-0.2043,10.2946,-2.2181,0.1577,0.6383
0.82,0.3793,-0.1509,10.1602,-3.1232,-0.2667,0.2085
0.84,0.2254,-0.2016,10.1935,5.5805,0.0492,-2.9772
0.86,0.2846,-0.1538,10.1248,1.1388,-1.5026,-0.93
0.88,0.2047,-0.076,10.1877,5.0295,-2.0385,-4.7563
0.9,0.2443,-0.0922,9.9965,5.1012,-2.0107,-3.4028
0.92,-0.0122,-0.0531,9.9765,6.7668,-5.1811,-3.3346
0.94,-0.038,-0.1115,9.8657,7.8305,-6.5322,-3.053
0.96,-0.0075,-0.0739,9.7996,9.1088,-2.8053,-3.3979
0.98,-0.1604,0.0052,9.8219,8.923,-5.452,-1.7744
1.0,-0.0326,0.0122,10.0012,9.6737,-3.1582,-1.9957
1.02,-0.1497,0.0462,10.0462,4.1118,-3.5498,0.0207
1.04,-0.2761,0.1434,10.1441,8.7699,-5.3776,0.0786
1.06,-0.3512,0.0457,10.1297,8.8578,-2.1535,0.7441
1.08,-0.3844,0.0845,10.1341,8.0158,-6.3772,1.4056
1.1,-0.3492,0.1943,10.0759,4.2988,-0.8661,0.3889
1.12,-0.409,0.1847,10.2117,7.4581,0.1093,3.723
1.14,-0.3614,0.2467,10.1666,6.2223,-0.9506,0.9002
1.16,-0.2646,0.382,10.1669,4.4217,0.5127,4.1115
1.18,-0.3579,0.2923,10.1607,3.171,3.4678,2.2683
1.2,-0.2382,0.191,10.0801,1.4985,3.8233,4.3832
1.22,-0.1185,0.2665,9.9779,0.8831,5.2905,1.951
1.24,-0.1873,0.194,10.0588,-0.4878,4.2755,1.9892
1.26,-0.0858,0.2839,9.9375,0.2377,7.5764,2.1721
1.28,0.0341,0.3469,9.7645,-3.2657,3.2061,2.6086
1.3,-0.0096,0.267,9.812,-6.5468,4.0809,1.2556
1.32,0.103,0.2139,9.9717,-8.733,3.4936,0.7159
1.34,0.2943,0.2049,10.1312,-5.5154,6.5455,-1.2092
1.36,0.0833,0.3267,10.0736,-10.9123,0.2445,-2.3907
1.38,0.3424,0.2582,10.1167,-7.4209,3.7098,-2.6842
1.4,0.3746,0.0353,10.2459,-8.8321,2.1658,0.0924
1.42,0.4255,0.1818,10.1701,-6.3578,1.6235,-2.5831
1.44,0.3336,0.0986,10.2222,-8.535,1.6345,-1.5453
1.46,0.1753,0.0858,10.1988,-6.7366,-1.6167,-1.9623
1.48,0.2645,0.094,10.2356,-10.3372,-1.4664,-3.5738
1.5,0.2333,0.1495,10.1908,-3.4247,0.3996,-3.7977
1.52,0.214,0.1357,10.1178,-6.2425,-1.7035,-2.0996
1.54,0.3507,-0.0078,10.01,-0.8019,-2.7049,-2.1046
1.56,0.0724,0.109,9.9672,-3.1074,-5.729,-1.6494
1.58,0.0713,0.0551,9.9116,-0.7943,-4.9371,-1.9956
