time_s,Ax,Ay,Az,Gx,Gy,Gz
0.0,-0.0109,0.0411,9.8099,0.5014,0.7691,-0.0111
0.02,-0.0154,0.0765,9.7972,0.4915,-0.1486,-1.0238
0.04,0.0026,0.0655,9.8143,-0.6389,-0.3592,0.7118
0.06,-0.0937,-0.0314,9.8122,-1.1736,-0.9704,0.2943
0.08,-0.0088,0.0039,9.8171,0.9668,0.0547,-0.1383
0.1,-0.0499,-0.0667,9.862,-1.1515,0.0953,-0.3107
0.12,0.0694,0.004,9.8511,0.9913,1.7739,0.974
0.14,0.0164,-0.0037,9.803,-0.673,-0.1329,0.3269
0.16,-0.0415,0.0466,9.821,0.3431,-0.8961,-0.0248
0.18,-0.005,0.0017,9.7706,-0.4361,1.2363,-0.2115
0.2,0.0507,0.0457,9.8052,0.1408,0.3841,-0.1843
0.22,0.05,-0.0781,9.7974,-1.1619,-0.5196,0.5129
0.24,-0.0101,-0.0125,9.8101,-0.596,-0.6772,0.3903
0.26,0.061,-0.0323,9.8172,-0.0809,-1.041,-0.9357
0.28,-0.031,0.0084,9.7737,1.0421,-1.3558,-1.0317
0.3,0.0539,0.0698,9.8194,-0.3519,0.486,-0.5953
0.32,-0.0079,-0.0173,9.806,0.6134,0.6964,0.125
0.34,-0.0665,0.0281,9.8055,1.5339,0.6506,-0.5959
0.36,0.0117,-0.0207,9.7921,-0.4547,-0.1833,-1.1374
0.38,-0.0385,-0.0217,9.864,0.0382,0.7895,-0.208
0.4,-0.0613,0.0214,9.7913,0.828,0.1264,-0.301
0.42,-0.0184,-0.0038,9.834,1.6853,-1.1882,-0.8885
0.44,0.0073,0.0324,9.7873,1.0317,1.4313,1.2912
0.46,-0.0222,0.0433,9.8523,0.6771,0.091,-1.8047
0.48,-0.0558,-0.0194,9.7858,0.1074,0.404,-0.7167
0.5,0.0179,-0.0072,9.8161,0.0647,0.0604,0.7362
0.52,0.0343,0.0447,9.8656,0.8869,0.8053,0.0685
0.54,-0.021,0.0039,9.8519,0.1732,-0.8252,-0.542
0.56,-0.0496,0.0341,9.7891,-1.677,-0.058,-1.3113
0.58,0.0024,0.0283,9.8097,-0.8975,1.9585,1.1926
0.6,0.0172,-0.0081,9.8405,-0.7394,0.5224,1.6223
0.62,-0.0185,0.0202,9.8148,0.8433,0.0509,-1.0465
0.64,-0.0315,0.01,9.7655,-0.3577,-0.906,-0.0375
0.66,0.0278,0.0265,9.8233,1.5924,1.5412,0.3696
0.68,0.0183,0.0481,9.772,-0.5483,0.0749,-0.484
0.7,-0.0122,0.0193,9.8369,-0.0338,0.9443,-1.658
0.72,0.013,-0.0234,9.8136,-0.2553,-0.8656,0.5286
0.74,0.0453,-0.0028,9.8636,1.5402,1.7628,0.162
0.76,0.0638,0.0042,9.8502,-1.1911,0.7965,1.5234
0.78,0.0127,0.0076,9.8293,0.0179,0.407,-0.527
0.8,0.042,0.0606,9.798,-1.3024,0.7173,-0.4658
0.82,0.0026,-0.0933,9.7676,-1.6642,-0.3564,1.1903
0.84,0.0554,0.0276,9.8283,-1.3438,0.0973,0.123
0.86,0.0199,0.0157,9.8167,-0.6174,-0.0392,0.0187
0.88,-0.0679,0.0467,9.8489,0.8332,0.9956,-0.2037
0.9,0.0201,0.0177,9.8006,0.1891,1.2257,-0.4294
0.92,0.0382,-0.0306,9.8421,0.7348,0.2447,0.1439
0.94,0.017,0.0183,9.8406,0.2155,0.3279,-0.1589
0.96,0.0481,0.0586,9.7901,-1.1087,-0.1155,0.4798
0.98,-0.0163,0.0394,9.8336,0.357,0.2885,-0.4193
1.0,0.0754,0.0313,9.7853,-0.1569,-0.8332,-0.3304
1.02,0.0216,-0.0192,9.8423,0.1171,0.4534,1.5011
1.04,0.0108,0.0458,9.7575,0.3067,-0.1336,0.4368
1.06,0.0352,-0.0127,9.8525,-0.2237,-0.1439,-0.3934
