time_s,Ax,Ay,Az,Gx,Gy,Gz
0.0,-0.0133,0.2297,9.8276,-2.0513,4.1726,-0.73
0.02,0.0019,0.2067,9.7805,-1.1561,5.9042,1.4974
0.04,0.2158,0.0561,10.0104,2.8247,2.708,1.1614
0.06,0.0744,0.2036,10.0547,2.9858,3.0014,0.4075
0.08,0.1539,0.199,10.0316,4.4402,1.7904,0.9328
0.1,0.2125,0.0792,10.1182,3.8317,3.3931,0.6288
0.12,0.2422,0.1305,10.1063,2.9343,0.6141,0.1829
0.14,0.3699,-0.0159,10.0856,5.976,0.1423,3.9484
0.16,0.2284,0.0043,10.1085,5.6024,1.3816,0.3625
0.18,0.3045,-0.0443,10.1971,6.8143,-0.4892,0.8643
0.2,0.3631,-0.101,10.0622,5.5408,-1.9447,1.7243
0.22,0.1612,-0.0235,10.0739,6.1322,-2.0075,1.4587
0.24,0.0659,-0.1961,10.0463,3.3079,-4.3368,0.2206
0.26,0.1268,-0.243,9.9729,4.9204,-2.9238,0.0868
0.28,0.1381,-0.1735,9.8947,1.5796,-3.7121,0.8037
0.3,-0.0875,-0.1429,9.8543,1.4557,-3.1294,-0.2591
0.32,0.0106,-0.1482,9.8316,0.7734,-5.0109,-0.7249
0.34,-0.0617,-0.1089,9.8957,-0.0301,-5.2319,-2.0768
0.36,-0.0373,-0.2393,10.0411,-2.5837,-4.1887,-0.5406
0.38,-0.1103,-0.1926,10.0486,-1.6924,-3.7841,-1.571
0.4,-0.2321,-0.2393,10.0622,-3.6912,-1.6661,-2.4468
0.42,-0.3794,-0.018,10.1156,-3.7778,-2.4174,-1.1081
0.44,-0.2329,-0.004,10.1049,-4.1629,-0.0723,-1.5222
0.46,-0.2794,0.0405,10.2357,-6.492,0.4387,-1.1816
0.48,-0.2021,-0.0039,10.0997,-8.617,1.5067,-0.671
0.5,-0.2512,0.0432,10.2509,-4.5877,-0.8579,-1.5566
0.52,-0.2762,0.156,10.1112,-3.102,2.2028,-1.0691
0.54,-0.1983,0.1125,10.1922,-5.0813,2.907,-2.4942
0.56,-0.2685,0.3321,10.0653,-4.3914,3.0753,0.0715
0.58,-0.0763,0.1708,9.9943,-4.989,4.7569,-0.2901
0.6,-0.0098,0.1854,9.8775,-1.1742,4.4335,0.0666
0.62,-0.0178,0.1656,9.8321,-0.8407,4.079,0.067
0.64,-0.0574,0.1931,9.8708,0.7169,3.7436,1.0905
0.66,0.1451,0.1864,9.8963,3.4619,3.2641,0.7743
0.68,0.0412,0.2075,9.9909,4.045,4.057,0.7028
0.7,0.263,0.2855,10.0883,6.6565,2.6705,2.5888
0.72,0.219,0.0251,10.053,6.074,1.7883,0.9372
0.74,0.2783,-0.0025,10.2011,8.266,1.3318,0.786
0.76,0.4371,-0.0439,10.1784,2.9554,-0.7248,3.5509
0.78,0.2053,0.015,10.1355,6.171,-0.1119,2.1747
0.8,0.2842,0.093,10.1132,4.0318,-1.0694,1.4887
0.82,0.2442,-0.0825,10.1436,3.9402,-2.6649,1.6003
0.84,0.0986,-0.0462,10.0461,7.3298,-1.4541,2.3548
0.86,0.2395,-0.19,10.1104,5.7629,-2.5673,2.1106
0.88,0.2233,-0.1974,9.9789,5.5373,-3.9214,0.3843
0.9,0.1383,-0.2525,9.9292,4.0137,-3.3044,1.6592
0.92,0.0703,-0.147,9.7918,-0.0098,-5.0815,-1.2011
0.94,-0.1119,-0.2521,9.8819,1.3569,-5.3559,-0.6433
0.96,-0.1018,-0.1354,9.9122,-2.8072,-2.6914,0.1674
0.98,-0.1522,-0.0997,9.9067,-4.6453,-3.9108,0.093
1.0,-0.1505,-0.1762,10.0132,-3.1883,-3.3355,-0.5544
1.02,-0.1707,-0.0611,10.0929,-4.5425,-1.6386,-1.5156
1.04,-0.2829,0.0126,10.0478,-6.6823,-2.8536,-2.8768
1.06,-0.3547,-0.0209,10.2195,-5.9984,-2.9213,-1.5228
1.08,-0.3646,-0.0421,10.154,-5.3949,-0.7085,-1.784
1.1,-0.3317,0.0738,10.151,-7.0534,-0.2449,-1.8723
1.12,-0.3588,-0.0563,10.1585,-5.8485,0.5932,-1.1349
1.14,-0.3211,0.062,10.174,-3.4663,2.8442,-2.2103
1.16,-0.183,0.1407,10.0876,-5.7905,3.8085,-2.1808
1.18,0.3658,-0.1455,9.6573,1.82,4.8714,-0.3435
1.2,0.3886,0.5159,10.547,-3.8076,-5.6961,-6.8682
1.22,0.3523,0.5622,9.4639,14.9266,12.645,10.5197
1.24,1.1924,4.3496,6.1999,15.2789,50.3966,43.6063
1.26,0.6372,6.0212,3.7742,19.8567,75.6454,48.7911
1.28,0.2372,2.3868,8.4467,-0.8683,17.5093,18.8262
1.3,-0.1477,-0.1394,9.1942,-1.6936,0.5993,6.6172
1.32,-0.6876,0.3316,10.6113,4.1726,5.8076,-0.462
1.34,0.2315,-0.5433,10.506,9.2913,6.4527,-4.634
1.36,-0.4274,0.3933,9.8661,-9.4752,10.0632,1.075
1.38,-0.2943,-0.8752,10.3606,-18.5405,-3.3268,2.9917
1.4,0.3074,-0.399,9.4295,7.9206,-8.6373,-1.555
1.42,0.1909,1.7461,0.8444,19.9763,64.3797,27.48
1.44,0.0096,1.7111,0.8806,17.7987,43.4267,24.1559
1.46,0.2382,1.4521,0.8143,19.0259,50.5355,23.1955
1.48,0.2588,1.5401,0.8069,16.1325,50.1111,32.0508
1.5,0.1106,1.034,0.7504,8.6937,43.5796,19.0276
1.52,0.1179,1.3245,0.6523,7.2692,40.9834,21.6228
1.54,0.229,1.2488,0.5073,10.3593,34.4014,19.6181
1.56,0.1547,1.268,0.4084,22.3696,42.799,19.9735
1.58,0.0709,1.0094,0.5493,18.0543,33.1989,10.6577
1.6,-0.0086,1.111,0.3603,5.684,30.3291,14.3783
1.62,0.1822,0.8669,0.2521,9.4619,23.8519,18.9843
1.64,0.0665,0.9329,0.3893,13.6706,31.8056,16.6591
1.66,-0.113,0.8504,0.3311,10.0854,22.163,14.0316
1.68,0.0865,0.6405,0.4077,2.4656,13.8569,9.714
1.7,0.0959,0.6048,0.34,9.6825,18.3849,14.9622
1.72,0.0438,0.5518,0.2493,10.9038,17.0903,8.5668
1.74,-0.0135,0.6249,0.2456,5.9652,15.2567,8.1356
1.76,-0.0395,0.651,0.1203,4.2689,13.8976,13.5922
1.78,-0.1158,0.3084,0.0174,0.2872,15.3436,4.0499
1.8,-0.1136,0.1458,0.2287,1.5686,7.8154,5.0457
1.82,-0.1426,0.5087,0.0043,10.9549,2.1709,3.841
1.84,-0.1589,0.1886,-0.005,2.4048,5.2799,6.4406
1.86,0.0279,-0.0261,0.1082,8.9875,5.3421,3.0858
1.88,0.0077,-0.015,0.032,-0.4748,-0.4924,-0.0061
1.9,0.0832,0.018,0.0203,-0.2149,-0.9958,-0.6416
1.92,-0.0141,-0.0571,0.0175,0.4215,0.8614,0.72
1.94,0.0277,-0.0013,0.094,0.0011,-0.3419,0.2345
