time_s,Ax,Ay,Az,Gx,Gy,Gz
0.0,0.1258,-0.5952,9.7952,-2.2578,-3.8066,4.3092
0.02,0.1127,-0.5101,9.8829,0.7985,-8.5296,4.4729
0.04,0.1666,-0.5535,9.8879,4.3204,-6.3364,2.9519
0.06,0.0957,-0.4791,9.9922,3.4923,-7.9387,1.8091
0.08,0.1599,-0.4008,10.1728,5.9993,-9.2421,6.0081
0.1,0.0669,-0.3895,10.2706,10.7322,-8.8037,3.2094
0.12,0.1285,-0.4659,10.3613,9.6333,-8.1212,2.5084
0.14,0.1585,-0.3429,10.2427,10.1113,-11.2229,0.4078
0.16,0.1728,-0.3547,10.3567,10.5273,-10.0797,-0.9584
0.18,0.1552,-0.4004,10.3405,8.5365,-8.9469,-0.3112
0.2,0.1574,-0.5113,10.4383,15.2625,-8.79,-0.7173
0.22,0.1898,-0.4206,10.3238,7.1522,-8.7517,1.4634
0.24,0.1879,-0.4894,10.3367,11.8463,-9.6948,-3.3037
0.26,0.2921,-0.4209,10.2283,15.5653,-7.3427,-3.314
0.28,0.1651,-0.4027,10.2085,7.794,-11.4942,-0.6924
0.3,0.3062,-0.3417,10.1866,10.5513,-10.7065,-3.4389
0.32,0.1536,-0.2998,10.2157,9.8713,-7.5131,-2.8875
0.34,0.1443,-0.3958,10.1956,9.0311,-8.5203,-4.4698
0.36,0.0245,-0.4998,10.1024,5.9344,-6.1878,-1.9148
0.38,0.1222,-0.5309,9.8892,3.4925,-9.0306,-4.8525
0.4,0.0459,-0.6172,9.8844,4.0108,-7.2241,-5.8263
0.42,-0.0447,-0.5288,9.8808,0.008,-10.3791,-4.9616
0.44,0.1062,-0.4556,9.9408,-5.2198,-12.0786,-3.2816
0.46,-0.1162,-0.663,9.9175,2.2921,-8.1011,-1.775
0.48,-0.024,-0.5999,10.0716,-5.4996,-8.0115,-3.3248
0.5,-0.0886,-0.6782,10.1128,-2.9718,-9.3949,-2.7459
0.52,-0.1865,-0.5817,10.2429,-8.9583,-7.363,-3.7074
0.54,-0.0798,-0.678,10.2462,-9.9969,-5.972,-2.8851
0.56,-0.2005,-0.6101,10.2973,-11.5497,-7.7539,1.6037
0.58,-0.3121,-0.7952,10.3949,-10.0542,-11.0318,-1.6236
0.6,-0.2159,-0.7639,10.3791,-10.729,-9.2473,-0.8493
0.62,-0.2176,-0.7929,10.3548,-10.0844,-7.6969,1.7982
0.64,-0.3637,-0.8331,10.4877,-10.4457,-10.0173,0.5357
0.66,-0.2754,-0.5969,10.2861,-15.2453,-9.8614,-0.2109
0.68,-0.2345,-0.7551,10.3793,-11.0478,-11.0263,0.0285
0.7,-0.1591,-0.6704,10.2419,-8.9348,-10.5436,3.6721
0.72,-0.158,-0.7068,10.3001,-4.296,-6.4409,0.3235
0.74,-0.1027,-0.6744,10.2119,-6.319,-10.7741,3.5147
0.76,-0.0947,-0.5072,10.1854,-4.9693,-7.9083,3.8323
0.78,-0.1118,-0.6354,10.011,-6.2482,-8.2764,5.4611
0.8,-0.0464,-0.6226,10.0084,3.9779,-4.9558,2.5913
0.82,-0.0047,-0.4717,9.8756,-0.0422,-6.0485,3.8911
0.84,0.1235,-0.6435,9.812,2.9805,-8.4211,5.5166
0.86,0.2415,-0.4655,9.9098,1.3587,-6.0904,3.0155
0.88,0.1358,-0.5464,10.052,2.2841,-8.4763,4.1483
0.9,0.103,-0.4514,9.9837,8.3755,-8.871,4.8219
0.92,0.0778,-0.5334,10.2104,10.3767,-5.2014,4.7153
0.94,0.1252,-0.4311,10.2002,4.4616,-11.7166,2.3464
0.96,0.1901,-0.4501,10.2833,6.7262,-10.4151,0.9902
0.98,0.134,-0.3165,10.3203,8.4295,-8.0522,3.307
1.0,0.0761,-0.4523,10.324,17.2039,-8.9489,2.94
1.02,0.1787,-0.3519,10.3426,7.7075,-9.6718,1.2429
