time_s,Ax,Ay,Az,Gx,Gy,Gz
0.0,0.006,-0.0068,9.8115,1.3732,0.8429,0.643
0.02,0.0086,-0.0073,9.8177,0.5044,0.1626,-0.3753
0.04,-0.0338,-0.0337,9.7724,0.1828,1.1859,0.7446
0.06,-0.0258,-0.0898,9.79,0.4448,-0.5894,0.4839
0.08,-0.0525,0.0041,9.7875,-1.3721,0.4475,-0.264
0.1,-0.0421,0.0222,9.8361,-0.8735,-0.4268,-0.5826
0.12,-0.0676,0.0314,9.7799,-0.0857,-0.309,0.0251
0.14,-0.0108,0.0528,9.7908,-0.3981,-0.8025,0.6586
0.16,0.0155,0.026,9.7545,0.4006,1.791,-0.6191
0.18,0.0464,0.0071,9.8234,-0.4802,0.5461,-0.168
0.2,0.0121,0.0482,9.805,-0.6171,-0.7572,-0.4308
0.22,0.0146,-0.0518,9.8183,-0.5008,-0.2223,-1.7695
0.24,-0.0394,-0.0004,9.813,0.3382,0.0531,0.0649
0.26,-0.0016,0.0656,9.8143,-0.4567,-0.5979,0.3204
0.28,0.0052,0.0136,9.8519,1.045,0.9178,-0.5323
0.3,-0.038,-0.0231,9.8247,1.1203,-0.7941,0.6548
0.32,0.0528,-0.0236,9.8446,-0.8127,-1.795,-0.5174
0.34,-0.0722,-0.0226,9.8559,0.1296,-0.5641,0.446
0.36,-0.0525,-0.0441,9.8162,0.3456,-0.6383,-0.465
0.38,0.0539,0.0295,9.8156,0.2503,-0.2316,0.9292
0.4,-0.0137,-0.0337,9.9081,-0.5401,-0.2405,-0.4995
0.42,0.0232,0.0802,9.81,0.3374,-0.1911,-0.5746
0.44,0.0032,0.0498,9.8197,-1.1584,-0.2401,0.7516
0.46,0.0752,-0.0659,9.8331,1.6238,0.0831,-0.4216
0.48,0.0597,-0.0835,9.8203,-0.0494,0.3226,-0.2266
0.5,0.0607,-0.0081,9.7841,0.2884,0.1556,-0.0275
0.52,0.0515,0.0481,9.7908,0.2949,0.4223,0.5358
0.54,0.0393,-0.0099,9.8083,1.0915,1.2314,-0.2537
0.56,-0.0082,0.0065,9.796,0.3041,-0.27,0.0467
0.58,0.0011,0.0488,9.8844,-0.3398,0.2512,0.157
0.6,0.0336,-0.0178,9.7882,0.3169,0.3997,-0.6462
0.62,-0.0109,-0.02,9.9029,0.0546,0.0817,-0.1278
0.64,-0.0062,-0.0104,9.7841,0.8816,-0.1586,0.9308
0.66,0.0073,0.0161,9.7702,-0.2647,0.1476,0.4007
0.68,-0.0074,0.0227,9.8083,0.8612,-0.8115,-0.1908
0.7,0.0629,0.0269,9.8168,0.0932,-0.8754,-0.8245
0.72,-0.0031,0.0045,9.7757,-1.2138,-0.0629,1.1162
0.74,0.0732,0.0458,9.7888,-0.4982,0.0853,-0.2784
0.76,-0.072,-0.0333,9.8359,-0.5809,0.9634,0.7705
0.78,0.0062,-0.0455,9.7597,-0.163,-0.1948,1.8545
0.8,0.0096,-0.0618,9.7943,-1.1028,0.8712,-0.8471
0.82,-0.011,0.0264,9.7906,-0.0189,-0.7051,-0.0337
0.84,0.0177,-0.0257,9.8255,0.5972,0.5977,-0.8228
0.86,-0.0469,0.0077,9.8799,1.8344,-0.8208,1.1141
0.88,-0.1366,-0.0286,9.8188,0.0772,0.4189,-1.0315
0.9,-0.0617,-0.0571,9.7835,0.2454,-1.7066,-0.4452
0.92,0.042,0.0144,9.8236,0.4713,-0.8315,-0.236
0.94,0.0586,0.0722,9.8049,-0.7156,-0.8461,-0.1201
0.96,0.008,0.0063,9.8109,-0.065,0.2247,-1.1001
0.98,-0.0639,0.0123,9.8209,0.5138,-0.1886,-0.1521
1.0,0.0614,0.0848,9.8049,-0.8354,0.1475,0.877
1.02,-0.0236,-0.0157,9.7661,-2.8318,0.0589,-0.6527
1.04,-0.0,0.0175,9.8111,0.4619,-0.5005,-0.347
1.06,-0.0104,0.0607,9.8257,-0.1304,0.4677,-0.9222
1.08,0.0061,-0.0591,9.8589,-0.1199,1.7074,0.3439
1.1,0.0864,-0.0271,9.8054,-1.0695,-0.0647,0.8229
1.12,-0.0023,-0.0399,9.8298,-0.8178,-1.5612,0.3674
1.14,0.0038,0.0263,9.7729,-0.7935,-0.8284,0.0362
1.16,0.0757,-0.0567,9.8283,-0.0889,0.1985,0.5374
1.18,0.0151,0.018,9.8126,0.2609,0.6802,-0.3671
1.2,-0.0056,-0.0376,9.8082,-0.2689,1.1996,-0.9633
1.22,0.0804,0.021,9.742,-0.78,-0.1729,-0.1532
1.24,-0.016,-0.0056,9.869,-0.4134,0.1584,0.0869
1.26,0.0444,-0.0551,9.7966,-0.2064,-1.2576,-0.5148
1.28,0.0727,-0.066,9.7863,0.3557,2.0422,0.4731
1.3,-0.0136,-0.0057,9.7646,1.1388,0.3477,-0.4171
1.32,0.0167,-0.0078,9.7994,-0.4677,-0.3006,-0.4304
1.34,-0.0377,0.0497,9.8268,-0.0605,-1.3276,0.0634
1.36,-0.0031,0.0503,9.8075,0.0353,-0.8678,0.3785
1.38,0.0679,-0.0757,9.8223,1.4986,-0.8296,1.1379
